Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,105130,-,-,-,36.17,-115.14,-8,598,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Wind Direction,Precipitable Water,Solar Zenith Angle,GHI,Cloud Type
2019,1,1,0,0,-12.600000000000001,0.18,3.3000000000000003,40.74,-0.9,943,358,0.4,166.38,0,0
2019,1,1,0,30,-12.600000000000001,0.18,3.3000000000000003,41.04,-1,943,357,0.4,163.49,0,0
2019,1,1,1,0,-12.600000000000001,0.18,3.3000000000000003,41.39,-1.1,944,356,0.4,158.94,0,0
2019,1,1,1,30,-12.600000000000001,0.18,3.2,41.69,-1.2000000000000002,944,357,0.4,153.59,0,0
2019,1,1,2,0,-12.9,0.18,3.2,40.92,-1.3,944,357,0.4,147.85,0,0
2019,1,1,2,30,-12.9,0.18,3.3000000000000003,40.92,-1.3,944,179,0.30000000000000004,141.92000000000002,0,0
2019,1,1,3,0,-13.600000000000001,0.18,3.3000000000000003,38.910000000000004,-1.4000000000000001,945,0,0.30000000000000004,135.9,0,0
2019,1,1,3,30,-13.600000000000001,0.18,3.4000000000000004,39.2,-1.5,945,1,0.30000000000000004,129.86,0,0
2019,1,1,4,0,-14.4,0.18,3.5,37.07,-1.6,945,2,0.30000000000000004,123.81,0,0
2019,1,1,4,30,-14.4,0.18,3.5,37.35,-1.7000000000000002,945,2,0.30000000000000004,117.81,0,0
2019,1,1,5,0,-14.9,0.18,3.5,36.04,-1.8,946,3,0.30000000000000004,111.88,0,0
2019,1,1,5,30,-14.9,0.18,3.6,36.04,-1.8,946,2,0.30000000000000004,106.03,0,0
2019,1,1,6,0,-15.3,0.18,3.6,35.04,-1.8,947,2,0.30000000000000004,100.31,0,0
2019,1,1,6,30,-15.3,0.18,4.3,33.29,-1.1,947,3,0.30000000000000004,94.75,0,4
2019,1,1,7,0,-15.700000000000001,0.18,4.9,30.560000000000002,-0.4,947,3,0.30000000000000004,88.98,4,4
