Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,105130,-,-,-,36.17,-115.14,-8,598,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Wind Direction,Precipitable Water,Solar Zenith Angle,GHI,Cloud Type
2003,1,1,0,0,-7,0.167,1.7000000000000002,52.13,3,940,339.3,0.75,166.4,0,0
2003,1,1,0,30,-7,0.167,1.7000000000000002,52.14,3,940,339.3,0.77,163.5,0,0
2003,1,1,1,0,-7,0.167,1.7000000000000002,53.7,3,940,342,0.791,158.94,0,0
2003,1,1,1,30,-7,0.167,1.7000000000000002,53.71,3,940,342,0.804,153.58,0,0
2003,1,1,2,0,-6,0.167,1.8,56.44,3,940,345.90000000000003,0.8180000000000001,147.84,0,0
2003,1,1,2,30,-6,0.167,1.8,56.45,3,940,345.90000000000003,0.8190000000000001,141.91,0,0
2003,1,1,3,0,-6,0.167,1.9000000000000001,58.95,3,940,349.70000000000005,0.8210000000000001,135.89000000000001,0,0
2003,1,1,3,30,-6,0.167,1.8,63.36,2,940,349.70000000000005,0.8210000000000001,129.84,0,0
2003,1,1,4,0,-5,0.167,1.8,66.45,2,940,350.20000000000005,0.8210000000000001,123.8,0,0
2003,1,1,4,30,-5,0.167,1.8,66.47,2,940,350.20000000000005,0.8250000000000001,117.8,0,0
2003,1,1,5,0,-4,0.167,1.9000000000000001,70.31,2,950,352.5,0.8290000000000001,111.86,0,0
2003,1,1,5,30,-4,0.167,2,70.34,2,950,352.5,0.837,106.02,0,1
2003,1,1,6,0,-4,0.167,2.1,73.99,2,950,358.70000000000005,0.845,100.3,0,1
2003,1,1,6,30,-4,0.167,2.3000000000000003,68.87,3,950,358.70000000000005,0.851,94.73,0,4
2003,1,1,7,0,-3,0.167,2.5,66.55,4,950,3.1,0.857,89.35000000000001,0,4
2003,1,1,7,30,-3,0.167,3.4000000000000004,62.01,5,950,3.1,0.86,84.21000000000001,74,4
2003,1,1,8,0,-3,0.167,4.3,55.39,7,950,6.7,0.863,79.35000000000001,156,0
2003,1,1,8,30,-3,0.167,4.800000000000001,51.69,8,950,6.7,0.861,74.83,241,0
2003,1,1,9,0,-3,0.167,5.300000000000001,47.03,9,950,19.5,0.859,70.72,321,0
2003,1,1,9,30,-3,0.167,5.4,43.92,10,950,19.5,0.852,67.1,280,2
2003,1,1,10,0,-4,0.167,5.5,38.63,11,950,22.400000000000002,0.846,64.06,340,3
2003,1,1,10,30,-4,0.167,5.300000000000001,36.1,12,950,22.400000000000002,0.841,61.690000000000005,385,3
2003,1,1,11,0,-5,0.167,5.2,30.970000000000002,13,950,22.6,0.837,60.06,409,2
2003,1,1,11,30,-5,0.167,5,30.96,13,950,22.6,0.834,59.24,546,1
2003,1,1,12,0,-6,0.167,4.800000000000001,26.54,14,950,20,0.8320000000000001,59.27,545,0
2003,1,1,12,30,-6,0.167,4.6000000000000005,26.54,14,950,20,0.8310000000000001,60.13,529,0
2003,1,1,13,0,-7,0.167,4.5,24.55,14,950,18.400000000000002,0.8300000000000001,61.800000000000004,381,8
2003,1,1,13,30,-7,0.167,4.3,24.55,14,950,18.400000000000002,0.834,64.21000000000001,346,8
2003,1,1,14,0,-8,0.167,4.1000000000000005,23.28,14,950,18.3,0.839,67.28,280,8
2003,1,1,14,30,-8,0.167,3.1,24.87,13,950,18.3,0.851,70.93,216,3
2003,1,1,15,0,-6,0.167,2.2,31.21,12,950,18.6,0.863,75.06,240,1
2003,1,1,15,30,-6,0.167,1.8,35.72,10,950,18.6,0.881,79.60000000000001,118,4
2003,1,1,16,0,-5,0.167,1.4000000000000001,42.15,8,950,15.8,0.9,84.48,54,3
2003,1,1,16,30,-5,0.167,1.5,45.18,7,950,15.8,0.919,89.63,0,1
2003,1,1,17,0,-6,0.167,1.6,41.99,7,950,11.600000000000001,0.9400000000000001,95.03,0,7
2003,1,1,17,30,-6,0.167,1.6,45.03,6,950,11.600000000000001,0.9580000000000001,100.60000000000001,0,7
2003,1,1,18,0,-7,0.167,1.6,43.6,6,950,9.4,0.977,106.33,0,1
2003,1,1,18,30,-7,0.167,1.7000000000000002,46.79,5,950,9.4,0.99,112.18,0,0
2003,1,1,19,0,-7,0.167,1.8,45.64,5,950,8.4,1.004,118.12,0,1
2003,1,1,19,30,-7,0.167,1.9000000000000001,45.64,5,950,8.4,1.018,124.12,0,0
2003,1,1,20,0,-7,0.167,2,44.82,5,950,8.1,1.032,130.16,0,1
2003,1,1,20,30,-7,0.167,2,48.120000000000005,5,950,8.1,1.047,136.21,0,0
