Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,105130,-,-,-,36.17,-115.14,-8,598,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Wind Direction,Precipitable Water,Solar Zenith Angle,GHI,Cloud Type
2004,1,1,0,0,-8,0.169,1.4000000000000001,51.88,2,940,214.9,0.921,166.41,0,4
2004,1,1,0,30,-8,0.169,1.4000000000000001,51.89,2,940,214.9,0.925,163.5,0,7
2004,1,1,1,0,-8,0.169,1.4000000000000001,52.81,2,940,209.10000000000002,0.93,158.93,0,1
2004,1,1,1,30,-8,0.169,1.4000000000000001,52.81,2,940,209.10000000000002,0.937,153.57,0,1
2004,1,1,2,0,-8,0.169,1.4000000000000001,54.660000000000004,2,940,208,0.9450000000000001,147.83,0,0
2004,1,1,2,30,-8,0.169,1.3,54.660000000000004,2,940,208,0.9580000000000001,141.9,0,0
2004,1,1,3,0,-7,0.169,1.3,55.58,2,940,205.10000000000002,0.972,135.88,0,7
2004,1,1,3,30,-7,0.169,1.3,55.58,2,940,205.10000000000002,0.99,129.83,0,6
2004,1,1,4,0,-7,0.169,1.3,57.18,2,940,194.20000000000002,1.008,123.79,0,7
2004,1,1,4,30,-7,0.169,1.2000000000000002,57.2,2,940,194.20000000000002,1.028,117.79,0,7
2004,1,1,5,0,-6,0.169,1.2000000000000002,60.050000000000004,2,940,189.10000000000002,1.049,111.85000000000001,0,6
2004,1,1,5,30,-6,0.169,1.2000000000000002,60.07,2,940,189.10000000000002,1.069,106.01,0,7
2004,1,1,6,0,-6,0.169,1.2000000000000002,61.59,2,940,184.9,1.09,100.29,0,6
2004,1,1,6,30,-6,0.169,1.2000000000000002,61.6,2,940,184.9,1.122,94.72,0,6
2004,1,1,7,0,-5,0.169,1.2000000000000002,61.68,3,940,182.70000000000002,1.155,89.34,0,6
2004,1,1,7,30,-5,0.169,1.2000000000000002,61.690000000000005,4,940,182.70000000000002,1.2,84.2,27,6
2004,1,1,8,0,-3,0.169,1.3,64.71000000000001,5,940,185.4,1.246,79.34,58,6
2004,1,1,8,30,-3,0.169,1.8,60.28,5,940,185.4,1.296,74.82000000000001,39,6
2004,1,1,9,0,-3,0.169,2.3000000000000003,57.36,6,940,193.9,1.347,70.72,66,6
2004,1,1,9,30,-3,0.169,2.6,53.47,7,940,193.9,1.401,67.11,117,6
2004,1,1,10,0,-1,0.169,3,57.09,8,940,195.4,1.456,64.07000000000001,224,6
2004,1,1,10,30,-1,0.169,3.7,57.050000000000004,9,940,195.4,1.499,61.7,137,6
2004,1,1,11,0,0,0.169,4.5,64.22,10,940,193.20000000000002,1.543,60.08,144,6
2004,1,1,11,30,0,0.169,5,59.96,10,940,193.20000000000002,1.563,59.26,284,7
