Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,105130,-,-,-,36.17,-115.14,-8,598,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Wind Direction,Precipitable Water,Solar Zenith Angle,GHI,Cloud Type
2001,1,1,0,0,-7,0.169,1.6,38.67,7,940,353.6,0.5680000000000001,166.37,0,7
2001,1,1,0,30,-7,0.169,1.6,41.47,6,940,353.6,0.5760000000000001,163.49,0,7
2001,1,1,1,0,-7,0.169,1.6,42.050000000000004,6,940,356.40000000000003,0.585,158.95000000000002,0,7
2001,1,1,1,30,-7,0.169,1.6,42.050000000000004,6,940,356.40000000000003,0.595,153.6,0,7
2001,1,1,2,0,-7,0.169,1.7000000000000002,42.97,6,940,358.6,0.606,147.87,0,7
2001,1,1,2,30,-7,0.169,1.7000000000000002,46.11,6,940,358.6,0.618,141.94,0,7
2001,1,1,3,0,-7,0.169,1.8,47.35,6,940,0.7000000000000001,0.63,135.92000000000002,0,7
2001,1,1,3,30,-7,0.169,1.8,47.36,5,940,0.7000000000000001,0.642,129.87,0,7
2001,1,1,4,0,-6,0.169,1.8,48.6,5,950,3.1,0.654,123.83,0,7
2001,1,1,4,30,-6,0.169,1.8,48.61,5,950,3.1,0.662,117.83,0,7
2001,1,1,5,0,-6,0.169,1.8,49.74,5,950,3.7,0.671,111.89,0,7
2001,1,1,5,30,-6,0.169,1.8,49.75,5,950,3.7,0.671,106.04,0,7
2001,1,1,6,0,-6,0.169,1.8,50.550000000000004,5,950,2.2,0.671,100.32000000000001,0,7
2001,1,1,6,30,-6,0.169,2,50.56,5,950,2.2,0.663,94.75,0,7
2001,1,1,7,0,-6,0.169,2.2,47.92,6,950,358.5,0.655,89.37,0,4
2001,1,1,7,30,-6,0.169,3,44.7,7,950,358.5,0.643,84.22,76,7
2001,1,1,8,0,-6,0.169,3.8000000000000003,39.08,9,950,356.20000000000005,0.631,79.35000000000001,162,0
2001,1,1,8,30,-5,0.169,3.9000000000000004,36.51,10,950,356.20000000000005,0.619,74.83,248,0
2001,1,1,9,0,-5,0.169,4,32.18,12,950,4.9,0.607,70.72,187,3
2001,1,1,9,30,-5,0.169,3.9000000000000004,28.18,14,950,4.9,0.596,67.09,401,0
2001,1,1,10,0,-6,0.169,3.8000000000000003,24.1,16,950,13.700000000000001,0.585,64.05,459,0
2001,1,1,10,30,-6,0.169,3.6,22.59,17,950,13.700000000000001,0.5730000000000001,61.67,505,0
2001,1,1,11,0,-6,0.169,3.4000000000000004,20.3,18,950,17.6,0.562,60.03,537,0
2001,1,1,11,30,-6,0.169,3.2,20.29,18,950,17.6,0.551,59.21,554,0
2001,1,1,12,0,-7,0.169,3,18.06,19,940,19,0.541,59.22,554,0
2001,1,1,12,30,-7,0.169,2.8000000000000003,18.05,19,940,19,0.54,60.08,538,0
2001,1,1,13,0,-8,0.169,2.7,16.21,20,940,21.900000000000002,0.539,61.74,507,0
2001,1,1,13,30,-8,0.169,2.5,16.21,20,940,21.900000000000002,0.548,64.15,460,0
2001,1,1,14,0,-8,0.169,2.4000000000000004,15.860000000000001,20,940,24.3,0.557,67.22,400,0
2001,1,1,14,30,-8,0.169,1.7000000000000002,18,18,940,24.3,0.5690000000000001,70.86,327,0
2001,1,1,15,0,-4,0.169,1,26.38,17,940,38.400000000000006,0.582,74.99,246,0
2001,1,1,15,30,-4,0.169,1,28.14,16,940,38.400000000000006,0.596,79.53,159,0
2001,1,1,16,0,-6,0.169,1.1,25.650000000000002,15,950,61.900000000000006,0.61,84.41,73,0
2001,1,1,16,30,-6,0.169,0.9,27.39,14,950,61.900000000000006,0.626,89.56,0,0
2001,1,1,17,0,-7,0.169,0.8,25.59,14,950,75,0.643,94.96000000000001,0,0
2001,1,1,17,30,-7,0.169,0.6000000000000001,27.34,13,950,75,0.664,100.53,0,0
2001,1,1,18,0,-7,0.169,0.4,27.29,13,950,10.700000000000001,0.686,106.26,0,0
2001,1,1,18,30,-7,0.169,0.7000000000000001,29.17,12,950,10.700000000000001,0.704,112.11,0,0
2001,1,1,19,0,-7,0.169,1.1,31.220000000000002,11,950,330.90000000000003,0.723,118.05,0,7
2001,1,1,19,30,-7,0.169,1.3,33.4,10,950,330.90000000000003,0.732,124.05,0,1
2001,1,1,20,0,-7,0.169,1.6,36.06,9,950,340.20000000000005,0.742,130.1,0,0
2001,1,1,20,30,-7,0.169,1.7000000000000002,38.63,8,950,340.20000000000005,0.743,136.14000000000001,0,4
2001,1,1,21,0,-6,0.169,1.9000000000000001,39.35,8,950,351.20000000000005,0.745,142.16,0,0
2001,1,1,21,30,-6,0.169,2,42.18,7,950,351.20000000000005,0.739,148.08,0,0
2001,1,1,22,0,-6,0.169,2.3000000000000003,43.22,7,950,357.20000000000005,0.734,153.79,0,0
