Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1245973,-,-,-,40.73,-73.98,-5,11,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Cloud Type,Solar Zenith Angle,Precipitable Water,Wind Direction
2014,1,1,0,0,-9,0.076,5.9,68.11,-4,1020,0,0,162.27,0.554,294.3
2014,1,1,0,30,-9,0.076,5.7,68.12,-4,1020,0,0,161.13,0.5740000000000001,294.3
2014,1,1,1,0,-9,0.076,5.6000000000000005,67.98,-4,1020,0,0,158.16,0.595,293.8
2014,1,1,1,30,-9,0.076,5.4,68,-4,1020,0,0,153.98,0.615,293.8
2014,1,1,2,0,-8,0.076,5.300000000000001,68.29,-4,1020,0,0,149.1,0.635,292.90000000000003
2014,1,1,2,30,-8,0.076,5.1000000000000005,68.3,-4,1020,0,0,143.82,0.65,292.90000000000003
2014,1,1,3,0,-8,0.076,5,74.46000000000001,-4,1020,0,1,138.32,0.666,289.7
2014,1,1,3,30,-8,0.076,4.800000000000001,74.48,-4,1020,0,0,132.69,0.681,289.7
2014,1,1,4,0,-8,0.076,4.7,75.44,-5,1020,0,0,127.02,0.6970000000000001,284.40000000000003
2014,1,1,4,30,-8,0.076,4.6000000000000005,75.46000000000001,-5,1020,0,0,121.34,0.711,284.40000000000003
2014,1,1,5,0,-8,0.076,4.6000000000000005,76.42,-5,1020,0,7,115.7,0.726,279.6
2014,1,1,5,30,-8,0.076,4.5,76.44,-5,1020,0,4,110.13,0.737,279.6
2014,1,1,6,0,-8,0.076,4.5,77.21000000000001,-5,1020,0,1,104.66,0.749,279.40000000000003
2014,1,1,6,30,-8,0.076,4.4,77.22,-5,1020,0,1,99.33,0.756,279.40000000000003
2014,1,1,7,0,-8,0.076,4.4,78.10000000000001,-5,1020,0,0,94.16,0.763,281.3
2014,1,1,7,30,-8,0.076,4.4,72.44,-4,1020,0,4,89.21000000000001,0.775,281.3
2014,1,1,8,0,-7,0.076,4.5,73.74,-3,1020,37,7,84.52,0.787,282.6
2014,1,1,8,30,-7,0.076,4.4,68.44,-2,1020,79,4,80.14,0.806,282.6
2014,1,1,9,0,-7,0.076,4.4,64.52,-2,1020,133,4,76.13,0.8260000000000001,281.8
2014,1,1,9,30,-7,0.076,4.3,59.96,-1,1020,181,4,72.55,0.847,281.8
2014,1,1,10,0,-7,0.076,4.3,61.77,0,1020,261,4,69.49,0.868,278.1
2014,1,1,10,30,-7,0.076,4.3,57.410000000000004,0,1020,320,4,67.01,0.885,278.1
2014,1,1,11,0,-6,0.076,4.3,59.88,0,1020,264,4,65.18,0.902,274.6
2014,1,1,11,30,-6,0.076,4.2,59.85,0,1020,308,4,64.06,0.913,274.6
2014,1,1,12,0,-6,0.076,4.2,62.9,0,1020,253,8,63.690000000000005,0.924,272.40000000000003
2014,1,1,12,30,-6,0.076,4,62.88,0,1020,230,8,64.08,0.928,272.40000000000003
2014,1,1,13,0,-5,0.076,3.9000000000000004,65.73,1,1020,211,8,65.22,0.932,272
2014,1,1,13,30,-5,0.076,3.5,65.72,1,1020,195,7,67.06,0.932,272
2014,1,1,14,0,-5,0.076,3.2,63.63,1,1020,164,8,69.56,0.932,272.6
2014,1,1,14,30,-5,0.076,2.6,68.39,0,1020,136,7,72.63,0.928,272.6
2014,1,1,15,0,-4,0.076,2.1,74.24,0,1020,125,7,76.22,0.924,274.8
2014,1,1,15,30,-4,0.076,1.7000000000000002,74.23,0,1020,81,7,80.24,0.924,274.8
2014,1,1,16,0,-4,0.076,1.3,71.15,0,1020,37,7,84.63,0.924,282
2014,1,1,16,30,-4,0.076,0.9,71.15,0,1020,0,7,89.32000000000001,0.934,282
2014,1,1,17,0,-4,0.076,0.6000000000000001,69.4,0,1020,0,7,94.28,0.9450000000000001,325.6
2014,1,1,17,30,-4,0.076,0.7000000000000001,69.4,0,1020,0,7,99.45,0.965,325.6
2014,1,1,18,0,-4,0.076,0.9,77.03,0,1020,0,7,104.79,0.986,60.1
2014,1,1,18,30,-4,0.076,1.3,77.02,0,1020,0,7,110.26,1.01,60.1
2014,1,1,19,0,-4,0.866,1.7000000000000002,79.44,0,1020,0,7,115.83,1.037,77.10000000000001
