Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1245973,-,-,-,40.73,-73.98,-5,11,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Cloud Type,Solar Zenith Angle,Precipitable Water,Wind Direction
2000,1,1,10,0,2,0.067,3.6,93.95,3,1020,133,4,69.51,0.917,218.70000000000002
2000,1,1,10,30,2,0.067,3.7,93.91,3,1020,305,2,67.04,0.913,218.70000000000002
2000,1,1,11,0,3,0.067,3.8000000000000003,93.42,4,1020,394,0,65.22,0.91,216.5
2000,1,1,11,30,3,0.067,3.9000000000000004,93.36,5,1020,415,0,64.11,0.896,216.5
2000,1,1,12,0,4,0.067,4.1000000000000005,93.39,6,1020,426,0,63.74,0.882,214.60000000000002
2000,1,1,12,30,4,0.067,4.1000000000000005,87.10000000000001,6,1020,419,0,64.14,0.879,214.60000000000002
2000,1,1,13,0,4,0.067,4.2,86.69,7,1020,401,0,65.28,0.876,212.8
2000,1,1,13,30,4,0.067,4,86.68,7,1020,366,0,67.13,0.887,212.8
2000,1,1,14,0,5,0.067,3.9000000000000004,89.94,7,1020,322,0,69.63,0.899,211.8
2000,1,1,14,30,5,0.067,3.8000000000000003,96.33,6,1020,264,0,72.71000000000001,0.911,211.8
2000,1,1,15,0,4,0.067,3.7,100,5,1020,200,0,76.29,0.924,211
2000,1,1,15,30,2,0.067,3.8000000000000003,100,4,1020,129,0,80.31,0.929,211
2000,1,1,16,0,2,0.067,3.9000000000000004,100,3,1020,60,0,84.7,0.935,214.3
2000,1,1,16,30,2,0.067,3.9000000000000004,100,2,1020,0,4,89.4,0.936,214.3
2000,1,1,17,0,2,0.067,3.9000000000000004,100,2,1020,0,4,94.36,0.937,221
2000,1,1,17,30,2,0.067,3.8000000000000003,100,2,1020,0,1,99.53,0.9380000000000001,221
2000,1,1,18,0,2,0.067,3.8000000000000003,100,2,1020,0,1,104.86,0.9400000000000001,228.10000000000002
2000,1,1,18,30,2,0.067,3.7,100,2,1020,0,0,110.34,0.9430000000000001,228.10000000000002
2000,1,1,19,0,2,0.067,3.7,100,2,1020,0,1,115.91,0.9460000000000001,234.4
2000,1,1,19,30,2,0.067,3.7,100,2,1020,0,1,121.55,0.9550000000000001,234.4
2000,1,1,20,0,2,0.067,3.7,100,2,1020,0,1,127.22,0.964,237.8
2000,1,1,20,30,2,0.067,3.6,100,2,1020,0,1,132.9,0.986,237.8
2000,1,1,21,0,2,0.067,3.6,100,2,1020,0,1,138.51,1.008,240
2000,1,1,21,30,1,0.067,3.5,100,2,1020,0,1,144.01,1.065,240
2000,1,1,22,0,1,0.067,3.5,100,2,1020,0,4,149.27,1.123,243.70000000000002
2000,1,1,22,30,1,0.067,3.4000000000000004,100,2,1020,0,7,154.13,1.216,243.70000000000002
2000,1,1,23,0,1,0.067,3.4000000000000004,100,2,1020,0,7,158.27,1.309,246.20000000000002
2000,1,1,23,30,1,0.067,3.3000000000000003,100,2,1020,0,7,161.18,1.407,246.20000000000002
2000,1,2,0,0,1,0.067,3.2,100,2,1020,0,4,162.24,1.5050000000000001,246.5
2000,1,2,0,30,1,0.067,3,100,2,1020,0,4,161.12,1.571,246.5
2000,1,2,1,0,1,0.067,2.9000000000000004,100,2,1020,0,4,158.16,1.637,245.3
2000,1,2,1,30,1,0.067,2.8000000000000003,100,2,1020,0,4,153.99,1.686,245.3
2000,1,2,2,0,2,0.067,2.8000000000000003,100,2,1020,0,4,149.12,1.736,241
2000,1,2,2,30,2,0.067,2.8000000000000003,100,2,1020,0,1,143.84,1.817,241
2000,1,2,3,0,2,0.067,2.9000000000000004,100,2,1020,0,0,138.34,1.8980000000000001,232.3
2000,1,2,3,30,2,0.067,2.8000000000000003,100,2,1020,0,4,132.72,1.98,232.3
2000,1,2,4,0,2,0.067,2.8000000000000003,100,2,1020,0,4,127.04,2.064,224.3
2000,1,2,4,30,2,0.067,2.8000000000000003,100,2,1020,0,4,121.36,2.102,224.3
2000,1,2,5,0,2,0.067,2.9000000000000004,100,3,1020,0,8,115.72,2.142,215.3
2000,1,2,5,30,2,0.067,2.9000000000000004,100,3,1020,0,4,110.15,2.145,215.3
2000,1,2,6,0,2,0.067,3,100,3,1020,0,4,104.68,2.149,208.10000000000002
2000,1,2,6,30,2,0.067,3.1,100,3,1020,0,4,99.34,2.114,208.10000000000002
2000,1,2,7,0,2,0.067,3.2,100,3,1020,0,7,94.18,2.08,201.8
2000,1,2,7,30,2,0.067,3.4000000000000004,100,3,1020,0,7,89.22,2.037,201.8
2000,1,2,8,0,2,0.067,3.6,100,4,1020,22,7,84.53,1.996,200.5
2000,1,2,8,30,2,0.067,3.9000000000000004,100,4,1020,46,7,80.14,1.973,200.5
2000,1,2,9,0,4,0.067,4.3,100,5,1020,126,7,76.13,1.951,204.3
2000,1,2,9,30,4,0.067,4.6000000000000005,100,5,1020,143,7,72.55,1.965,204.3
2000,1,2,10,0,5,0.067,5,99.09,6,1020,155,6,69.48,1.979,210.60000000000002
2000,1,2,10,30,5,0.067,4.9,99.05,6,1020,227,7,66.99,2.033,210.60000000000002
2000,1,2,11,0,6,0.067,4.800000000000001,98.03,7,1010,276,7,65.16,2.089,214
2000,1,2,11,30,6,0.067,4.3,97.97,7,1010,332,7,64.03,2.144,214
2000,1,2,12,0,7,0.067,3.9000000000000004,100,8,1010,356,4,63.660000000000004,2.199,213.3
2000,1,2,12,30,7,0.067,3.7,100,8,1010,351,3,64.04,2.224,213.3
2000,1,2,13,0,7,0.067,3.5,100,8,1010,316,3,65.17,2.249,209.8
2000,1,2,13,30,7,0.067,3.5,100,8,1010,285,4,67.01,2.245,209.8
2000,1,2,14,0,7,0.067,3.6,100,8,1010,245,4,69.51,2.242,206.20000000000002
2000,1,2,14,30,7,0.067,3.8000000000000003,100,7,1010,168,4,72.58,2.234,206.20000000000002
2000,1,2,15,0,7,0.067,4,100,7,1010,157,8,76.16,2.226,203.20000000000002
2000,1,2,15,30,6,0.067,4.3,100,6,1010,101,7,80.18,2.234,203.20000000000002
2000,1,2,16,0,6,0.067,4.7,100,6,1010,47,7,84.57000000000001,2.242,200.8
2000,1,2,16,30,6,0.067,5,100,6,1010,0,7,89.26,2.279,200.8
2000,1,2,17,0,6,0.067,5.300000000000001,100,7,1010,0,7,94.22,2.316,198.4
2000,1,2,17,30,6,0.067,5.6000000000000005,100,7,1010,0,7,99.39,2.38,198.4
2000,1,2,18,0,7,0.067,5.9,100,7,1010,0,6,104.73,2.445,196.70000000000002
2000,1,2,18,30,7,0.067,6,100,7,1010,0,6,110.2,2.488,196.70000000000002
2000,1,2,19,0,7,0.067,6.2,100,7,1010,0,7,115.77,2.532,199
2000,1,2,19,30,7,0.067,6.2,100,7,1010,0,7,121.41,2.557,199
2000,1,2,20,0,7,0.067,6.300000000000001,100,8,1010,0,7,127.09,2.583,203.8
2000,1,2,20,30,7,0.067,6.300000000000001,100,8,1010,0,7,132.76,2.58,203.8
2000,1,2,21,0,7,0.067,6.300000000000001,100,8,1010,0,7,138.38,2.578,206
2000,1,2,21,30,7,0.067,6.4,100,8,1010,0,7,143.87,2.54,206
2000,1,2,22,0,7,0.067,6.5,100,8,1010,0,7,149.14000000000001,2.503,205.5
2000,1,2,22,30,7,0.067,6.6000000000000005,100,8,1010,0,7,153.99,2.489,205.5
2000,1,2,23,0,7,0.067,6.7,100,8,1010,0,7,158.14000000000001,2.475,207.5
2000,1,2,23,30,7,0.067,6.6000000000000005,100,8,1010,0,7,161.07,2.494,207.5
2000,1,3,0,0,8,0.067,6.5,100,8,1010,0,7,162.15,2.5140000000000002,212.70000000000002
2000,1,3,0,30,8,0.067,6.300000000000001,100,8,1010,0,7,161.07,2.5420000000000003,212.70000000000002
2000,1,3,1,0,8,0.067,6.2,100,8,1010,0,7,158.14000000000001,2.57,217.20000000000002
2000,1,3,1,30,7,0.067,6,100,8,1010,0,7,153.99,2.594,217.20000000000002
2000,1,3,2,0,7,0.067,5.800000000000001,100,8,1010,0,7,149.13,2.618,221.4
2000,1,3,2,30,7,0.067,5.6000000000000005,100,7,1010,0,8,143.87,2.6590000000000003,221.4
2000,1,3,3,0,7,0.067,5.4,100,7,1010,0,8,138.37,2.7,223.8
2000,1,3,3,30,7,0.067,5.2,100,7,1010,0,7,132.75,2.7560000000000002,223.8
2000,1,3,4,0,7,0.067,5.1000000000000005,100,7,1010,0,7,127.08,2.8120000000000003,225.20000000000002
2000,1,3,4,30,7,0.067,5,100,7,1010,0,7,121.4,2.86,225.20000000000002
2000,1,3,5,0,7,0.067,4.9,100,7,1010,0,7,115.76,2.9090000000000003,228.3
2000,1,3,5,30,7,0.067,4.7,100,7,1010,0,8,110.18,2.9210000000000003,228.3
2000,1,3,6,0,7,0.067,4.6000000000000005,100,7,1010,0,4,104.71000000000001,2.9330000000000003,230.60000000000002
2000,1,3,6,30,7,0.067,4.5,100,7,1010,0,7,99.37,2.93,230.60000000000002
2000,1,3,7,0,7,0.067,4.5,100,7,1010,0,8,94.19,2.928,229.8
2000,1,3,7,30,7,0.067,4.4,100,7,1010,0,8,89.23,2.943,229.8
2000,1,3,8,0,7,0.067,4.4,100,8,1010,17,4,84.53,2.958,231.20000000000002
2000,1,3,8,30,7,0.067,4.2,100,8,1010,37,8,80.14,2.982,231.20000000000002
2000,1,3,9,0,8,0.067,4,100,8,1010,108,7,76.11,3.007,235.8
2000,1,3,9,30,8,0.067,3.7,100,8,1010,88,8,72.52,3.031,235.8
2000,1,3,10,0,8,0.067,3.5,100,9,1010,116,7,69.44,3.055,241.20000000000002
2000,1,3,10,30,8,0.067,3.2,97.44,9,1010,213,7,66.94,3.032,241.20000000000002
2000,1,3,11,0,9,0.067,2.9000000000000004,95.7,10,1010,189,7,65.09,3.0100000000000002,243.70000000000002
2000,1,3,11,30,9,0.067,2.6,95.68,11,1010,234,7,63.95,2.96,243.70000000000002
2000,1,3,12,0,10,0.067,2.4000000000000004,94.96000000000001,12,1010,307,7,63.56,2.91,240.5
2000,1,3,12,30,10,0.067,2.1,88.89,12,1010,278,7,63.940000000000005,2.8770000000000002,240.5
2000,1,3,13,0,10,0.067,1.9000000000000001,86.54,13,1010,308,8,65.06,2.844,227.10000000000002
2000,1,3,13,30,10,0.067,1.8,86.54,13,1010,264,8,66.89,2.817,227.10000000000002
2000,1,3,14,0,11,0.067,1.7000000000000002,90.17,13,1010,274,4,69.38,2.791,206.4
2000,1,3,14,30,11,0.067,1.8,96.27,12,1010,156,8,72.45,2.774,206.4
2000,1,3,15,0,10,0.067,1.9000000000000001,98.75,12,1010,116,8,76.02,2.758,192.5
2000,1,3,15,30,9,0.067,2,100,11,1010,75,7,80.04,2.75,192.5
2000,1,3,16,0,9,0.067,2.3000000000000003,100,10,1010,35,7,84.43,2.742,187.3
2000,1,3,16,30,8,0.067,2.4000000000000004,100,9,1010,0,7,89.12,2.722,187.3
2000,1,3,17,0,8,0.067,2.5,100,9,1010,0,7,94.08,2.702,185.9
2000,1,3,17,30,8,0.067,2.6,100,8,1010,0,7,99.25,2.666,185.9
2000,1,3,18,0,8,0.067,2.7,100,8,1010,0,7,104.58,2.63,184.20000000000002
2000,1,3,18,30,8,0.067,2.8000000000000003,100,8,1010,0,7,110.06,2.58,184.20000000000002
2000,1,3,19,0,8,0.067,3,100,8,1010,0,7,115.63,2.5300000000000002,181.3
2000,1,3,19,30,8,0.067,3.2,100,8,1010,0,7,121.27,2.485,181.3
2000,1,3,20,0,8,0.067,3.4000000000000004,100,8,1010,0,7,126.94,2.441,178.20000000000002
2000,1,3,20,30,8,0.067,3.5,100,8,1010,0,7,132.62,2.424,178.20000000000002
2000,1,3,21,0,8,0.067,3.7,100,8,1010,0,8,138.23,2.408,176.60000000000002
2000,1,3,21,30,8,0.067,3.6,100,8,1010,0,6,143.73,2.4290000000000003,176.60000000000002
2000,1,3,22,0,8,0.067,3.6,100,8,1010,0,6,148.99,2.452,177.5
2000,1,3,22,30,8,0.067,3.6,100,8,1010,0,6,153.85,2.488,177.5
2000,1,3,23,0,8,0.067,3.7,100,8,1010,0,6,158,2.524,178.10000000000002
2000,1,3,23,30,8,0.067,4,100,8,1010,0,7,160.94,2.56,178.10000000000002
2000,1,4,0,0,8,0.067,4.3,100,8,1010,0,7,162.06,2.597,180.3
2000,1,4,0,30,8,0.067,4.6000000000000005,100,8,1010,0,7,161.01,2.612,180.3
2000,1,4,1,0,8,0.067,4.9,100,9,1010,0,6,158.11,2.628,185.9
2000,1,4,1,30,8,0.067,5,100,9,1010,0,6,153.99,2.6,185.9
2000,1,4,2,0,9,0.067,5.2,100,9,1010,0,6,149.15,2.572,186.60000000000002
2000,1,4,2,30,9,0.067,5.300000000000001,100,9,1010,0,6,143.89000000000001,2.541,186.60000000000002
2000,1,4,3,0,9,0.067,5.5,100,9,1010,0,7,138.4,2.511,188.4
2000,1,4,3,30,9,0.067,5.5,100,9,1010,0,7,132.78,2.496,188.4
2000,1,4,4,0,9,0.067,5.6000000000000005,100,9,1010,0,7,127.11,2.481,186.9
2000,1,4,4,30,9,0.067,5.9,100,9,1010,0,6,121.43,2.452,186.9
2000,1,4,5,0,9,0.067,6.2,100,10,1010,0,6,115.79,2.423,186.4
2000,1,4,5,30,9,0.067,6.7,100,10,1010,0,6,110.21000000000001,2.332,186.4
2000,1,4,6,0,9,0.067,7.2,100,10,1010,0,6,104.73,2.241,193.4
2000,1,4,6,30,9,0.067,7.300000000000001,100,10,1010,0,7,99.38,2.207,193.4
2000,1,4,7,0,9,0.067,7.5,100,11,1000,0,7,94.21000000000001,2.174,194.5
2000,1,4,7,30,9,0.067,7.800000000000001,100,11,1000,0,7,89.23,2.217,194.5
2000,1,4,8,0,11,0.067,8.200000000000001,100,12,1000,9,6,84.52,2.261,194.9
2000,1,4,8,30,11,0.067,8.4,100,12,1000,19,7,80.12,2.342,194.9
2000,1,4,9,0,11,0.067,8.700000000000001,100,13,1000,70,7,76.09,2.423,198.9
2000,1,4,9,30,11,0.067,9,100,13,1000,39,7,72.49,2.515,198.9
2000,1,4,10,0,13,0.067,9.3,100,14,1000,42,7,69.39,2.607,200.10000000000002
2000,1,4,10,30,13,0.067,9.4,100,14,1000,142,7,66.88,2.718,200.10000000000002
2000,1,4,11,0,13,0.067,9.600000000000001,99.99000000000001,14,1000,153,7,65.02,2.829,198.9
2000,1,4,11,30,13,0.067,9.600000000000001,99.9,14,1000,161,7,63.870000000000005,2.944,198.9
2000,1,4,12,0,14,0.067,9.700000000000001,100,15,1000,98,7,63.46,3.06,199
2000,1,4,12,30,14,0.067,9.8,100,15,1000,96,7,63.83,3.173,199
2000,1,4,13,0,14,0.067,9.9,100,15,1000,90,7,64.94,3.287,202
2000,1,4,13,30,14,0.067,9.8,100,15,1000,121,6,66.76,3.363,202
2000,1,4,14,0,14,0.067,9.8,100,15,1000,161,7,69.24,3.439,205.20000000000002
2000,1,4,14,30,14,0.067,9.600000000000001,100,15,1000,80,6,72.31,3.461,205.20000000000002
2000,1,4,15,0,14,0.067,9.5,100,15,1000,82,6,75.88,3.484,204.8
2000,1,4,15,30,14,0.067,9.3,100,14,1000,61,6,79.9,3.489,204.8
2000,1,4,16,0,14,0.067,9.1,100,14,1000,28,6,84.28,3.495,202.9
2000,1,4,16,30,13,0.067,8.6,100,13,1000,4,6,88.98,3.486,202.9
2000,1,4,17,0,13,0.067,8.200000000000001,100,13,1000,0,6,93.93,3.478,201.8
2000,1,4,17,30,11,0.067,7.300000000000001,100,12,1000,0,6,99.10000000000001,3.395,201.8
2000,1,4,18,0,11,0.067,6.4,100,12,1000,0,6,104.44,3.3120000000000003,209.20000000000002
2000,1,4,18,30,9,0.067,5.5,100,11,1000,0,6,109.91,3.168,209.20000000000002
2000,1,4,19,0,9,0.067,4.7,97.01,10,1000,0,6,115.48,3.0260000000000002,249.20000000000002
2000,1,4,19,30,9,0.067,4.800000000000001,100,9,1000,0,6,121.12,2.868,249.20000000000002
2000,1,4,20,0,7,0.067,5,96.52,8,1000,0,6,126.8,2.711,305.6
2000,1,4,20,30,7,0.067,4.800000000000001,100,7,1000,0,6,132.47,2.614,305.6
2000,1,4,21,0,6,0.067,4.6000000000000005,97.5,7,1000,0,6,138.09,2.5180000000000002,324.5
2000,1,4,21,30,6,0.067,4.3,100,7,1000,0,6,143.58,2.434,324.5
2000,1,4,22,0,6,0.067,4.1000000000000005,100,7,1000,0,6,148.85,2.352,300.90000000000003
2000,1,4,22,30,6,0.067,4.5,100,6,1000,0,6,153.71,2.244,300.90000000000003
2000,1,4,23,0,5,0.067,4.9,97.2,6,1000,0,6,157.86,2.137,286.1
2000,1,4,23,30,4,0.067,5.2,100,5,1000,0,6,160.81,2.041,286.1
2000,1,5,0,0,4,0.067,5.5,99.27,5,1000,0,6,161.95000000000002,1.947,286.7
2000,1,5,0,30,4,0.067,5.9,100,4,1000,0,6,160.94,1.846,286.7
2000,1,5,1,0,3,0.067,6.300000000000001,98.78,4,1000,0,7,158.08,1.745,296.6
2000,1,5,1,30,2,0.067,6.1000000000000005,100,4,1000,0,6,153.98,1.645,296.6
2000,1,5,2,0,2,0.067,6,100,4,1000,0,6,149.15,1.545,296.5
2000,1,5,2,30,2,0.067,5.7,100,3,1000,0,7,143.91,1.408,296.5
2000,1,5,3,0,2,0.067,5.4,96.26,3,1000,0,4,138.42000000000002,1.2730000000000001,291.3
2000,1,5,3,30,2,0.067,5.6000000000000005,96.3,3,1000,0,4,132.81,1.125,291.3
2000,1,5,4,0,1,0.067,5.800000000000001,87.61,3,1000,0,4,127.14,0.978,293.2
2000,1,5,4,30,1,0.067,6.5,94.13,2,1000,0,4,121.46000000000001,0.867,293.2
2000,1,5,5,0,-1,0.067,7.2,84.9,2,1000,0,4,115.81,0.756,307.6
2000,1,5,5,30,-1,0.067,7.800000000000001,91.34,1,1010,0,4,110.23,0.6900000000000001,307.6
2000,1,5,6,0,-3,0.067,8.4,75.25,0,1010,0,4,104.74000000000001,0.625,317.1
2000,1,5,6,30,-3,0.067,8.4,75.31,0,1010,0,0,99.39,0.6,317.1
2000,1,5,7,0,-4,0.067,8.4,69.87,0,1010,0,0,94.21000000000001,0.5760000000000001,316.90000000000003
2000,1,5,7,30,-4,0.067,8.5,69.92,0,1010,0,0,89.23,0.5670000000000001,316.90000000000003
2000,1,5,8,0,-5,0.067,8.6,68.52,0,1010,70,0,84.51,0.559,317
2000,1,5,8,30,-5,0.067,8.700000000000001,68.56,0,1010,145,0,80.10000000000001,0.557,317
2000,1,5,9,0,-5,0.067,8.9,67.15,0,1010,220,0,76.06,0.555,319.8
2000,1,5,9,30,-5,0.067,8.8,67.2,0,1010,290,0,72.44,0.555,319.8
2000,1,5,10,0,-5,0.067,8.700000000000001,62.7,1,1010,351,1,69.34,0.556,321
2000,1,5,10,30,-5,0.067,8.5,62.74,1,1010,400,1,66.81,0.548,321
2000,1,5,11,0,-5,0.067,8.3,59.230000000000004,2,1010,357,4,64.94,0.54,320.3
2000,1,5,11,30,-5,0.067,8.1,59.25,2,1010,462,0,63.77,0.52,320.3
2000,1,5,12,0,-4,0.067,8,59.9,3,1010,473,0,63.36,0.501,319.40000000000003
2000,1,5,12,30,-4,0.067,7.800000000000001,59.93,3,1010,467,0,63.71,0.47800000000000004,319.40000000000003
2000,1,5,13,0,-4,0.067,7.7,60.13,3,1020,447,0,64.81,0.455,319.70000000000005
2000,1,5,13,30,-4,0.067,7.5,60.17,2,1020,413,0,66.63,0.435,319.70000000000005
2000,1,5,14,0,-4,0.067,7.300000000000001,59.83,2,1020,365,0,69.10000000000001,0.41500000000000004,319.1
2000,1,5,14,30,-4,0.067,7.2,64.32000000000001,2,1020,305,0,72.16,0.403,319.1
2000,1,5,15,0,-5,0.067,7.1000000000000005,63.86,2,1020,235,0,75.74,0.392,318.20000000000005
2000,1,5,15,30,-5,0.067,6.800000000000001,68.69,1,1020,159,0,79.75,0.385,318.20000000000005
2000,1,5,16,0,-5,0.067,6.6000000000000005,68.9,0,1020,81,0,84.13,0.379,320.90000000000003
2000,1,5,16,30,-5,0.067,6.4,68.95,0,1020,16,0,88.83,0.375,320.90000000000003
2000,1,5,17,0,-5,0.067,6.2,68.06,0,1020,0,0,93.78,0.372,327.3
2000,1,5,17,30,-5,0.067,6,68.11,0,1020,0,0,98.95,0.369,327.3
2000,1,5,18,0,-5,0.067,5.800000000000001,72.03,-1,1020,0,0,104.29,0.367,334.3
2000,1,5,18,30,-5,0.067,5.5,72.06,-1,1020,0,0,109.76,0.361,334.3
2000,1,5,19,0,-5,0.067,5.300000000000001,76.43,-2,1020,0,0,115.34,0.355,340.90000000000003
2000,1,5,19,30,-5,0.067,5.1000000000000005,76.47,-2,1020,0,0,120.98,0.353,340.90000000000003
2000,1,5,20,0,-5,0.067,4.9,80.78,-2,1030,0,0,126.65,0.35100000000000003,346.40000000000003
2000,1,5,20,30,-5,0.067,4.7,80.81,-2,1030,0,0,132.32,0.355,346.40000000000003
2000,1,5,21,0,-6,0.067,4.5,79.74,-3,1030,0,0,137.94,0.359,353.70000000000005
2000,1,5,21,30,-6,0.067,4.3,79.76,-3,1030,0,0,143.43,0.367,353.70000000000005
2000,1,5,22,0,-6,0.067,4.2,79.13,-3,1030,0,0,148.70000000000002,0.376,3.7
2000,1,5,22,30,-6,0.067,4.2,79.13,-3,1030,0,1,153.55,0.391,3.7
2000,1,5,23,0,-6,0.067,4.2,77.38,-3,1030,0,0,157.71,0.406,15.3
2000,1,5,23,30,-6,0.067,4.2,77.38,-3,1030,0,1,160.68,0.41200000000000003,15.3
2000,1,6,0,0,-6,0.067,4.2,76.47,-3,1030,0,1,161.84,0.418,25.200000000000003
2000,1,6,0,30,-6,0.067,4.1000000000000005,76.49,-3,1030,0,1,160.86,0.41600000000000004,25.200000000000003
2000,1,6,1,0,-6,0.067,4,75.43,-3,1030,0,1,158.04,0.41400000000000003,33
2000,1,6,1,30,-6,0.067,3.8000000000000003,75.45,-3,1030,0,1,153.96,0.417,33
2000,1,6,2,0,-6,0.067,3.7,74.24,-3,1030,0,1,149.15,0.421,40
2000,1,6,2,30,-6,0.067,3.5,74.26,-3,1030,0,4,143.92000000000002,0.426,40
2000,1,6,3,0,-7,0.067,3.3000000000000003,72.78,-3,1030,0,1,138.44,0.432,45.300000000000004
2000,1,6,3,30,-7,0.067,3,72.8,-3,1030,0,0,132.83,0.444,45.300000000000004
2000,1,6,4,0,-7,0.067,2.9000000000000004,71.74,-3,1030,0,0,127.16,0.456,53.300000000000004
2000,1,6,4,30,-7,0.067,2.8000000000000003,71.76,-3,1030,0,0,121.48,0.47200000000000003,53.300000000000004
2000,1,6,5,0,-7,0.067,2.7,70.97,-3,1030,0,1,115.83,0.488,65.5
2000,1,6,5,30,-7,0.067,2.6,70.98,-3,1030,0,1,110.24000000000001,0.505,65.5
2000,1,6,6,0,-7,0.067,2.5,70.62,-3,1030,0,0,104.75,0.523,81.5
2000,1,6,6,30,-7,0.067,2.4000000000000004,65.58,-2,1030,0,0,99.4,0.542,81.5
2000,1,6,7,0,-7,0.067,2.4000000000000004,66.97,-2,1030,0,1,94.21000000000001,0.561,100.60000000000001
2000,1,6,7,30,-7,0.067,2.5,62.24,-1,1030,0,1,89.22,0.579,100.60000000000001
2000,1,6,8,0,-7,0.067,2.6,62.28,0,1030,74,0,84.5,0.597,121.80000000000001
