Year,Month,Day,Hour,Minute,Dew Point,Temperature,Cloud Type,GHI,Relative Humidity,Pressure,Surface Albedo,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed
2021,1,1,0,0,-12.3,-3.9000000000000004,4,0,52.03,796,0.18,167.29,0.4,72,1.2000000000000002
2021,1,1,0,30,-12.3,-3.9000000000000004,7,0,52.03,796,0.18,166.5,0.4,75,1.2000000000000002
2021,1,1,1,0,-12.5,-4,8,0,51.69,796,0.18,163.03,0.30000000000000004,78,1.2000000000000002
2021,1,1,1,30,-12.5,-3.9000000000000004,7,0,51.300000000000004,796,0.18,158.15,0.30000000000000004,76,1.2000000000000002
2021,1,1,2,0,-12.700000000000001,-3.9000000000000004,8,0,50.63,796,0.18,152.6,0.30000000000000004,74,1.1
2021,1,1,2,30,-12.600000000000001,-3.8000000000000003,8,0,50.32,797,0.18,146.74,0.30000000000000004,68,1.1
2021,1,1,3,0,-12.8,-3.7,8,0,49.46,797,0.18,140.73,0.30000000000000004,61,1
2021,1,1,3,30,-12.8,-3.7,4,0,49.46,797,0.18,134.65,0.30000000000000004,57,1
2021,1,1,4,0,-12.9,-3.7,1,0,48.85,797,0.18,128.55,0.30000000000000004,52,0.9
2021,1,1,4,30,-12.9,-3.8000000000000003,4,0,49.28,798,0.18,122.47,0.30000000000000004,50,0.9
2021,1,1,5,0,-13.100000000000001,-3.9000000000000004,4,0,49.01,798,0.18,116.44,0.30000000000000004,47,0.9
2021,1,1,5,30,-13,-4.1000000000000005,4,0,49.81,799,0.18,110.48,0.30000000000000004,45,0.9
2021,1,1,6,0,-13.3,-4.3,8,0,49.65,799,0.18,104.62,0.30000000000000004,43,0.9
2021,1,1,6,30,-13.3,-4.4,7,0,50.03,799,0.18,98.89,0.30000000000000004,39,0.9
2021,1,1,7,0,-13.200000000000001,-4.5,8,0,50.57,800,0.18,93.32000000000001,0.30000000000000004,36,0.9
2021,1,1,7,30,-13.200000000000001,-3.5,4,13,46.92,800,0.18,87.71000000000001,0.2,34,1
2021,1,1,8,0,-12.3,-2.5,4,66,46.99,800,0.18,82.71000000000001,0.2,31,1
2021,1,1,8,30,-12.3,-1.1,1,208,42.44,801,0.18,77.91,0.2,43,1.2000000000000002
2021,1,1,9,0,-13.100000000000001,0.4,0,299,35.58,801,0.18,73.44,0.2,54,1.3
2021,1,1,9,30,-13.100000000000001,1.5,0,383,32.88,801,0.18,69.39,0.2,63,1.4000000000000001
2021,1,1,10,0,-14.4,2.7,0,455,27.12,802,0.18,65.85,0.2,72,1.5
2021,1,1,10,30,-14.4,3.4000000000000004,0,514,25.78,801,0.18,62.910000000000004,0.2,78,1.3
2021,1,1,11,0,-15.4,4.1000000000000005,4,393,22.650000000000002,801,0.18,60.660000000000004,0.2,85,1.1
2021,1,1,11,30,-15.4,4.5,8,463,22.03,801,0.18,59.18,0.2,102,0.8
2021,1,1,12,0,-16.1,4.9,8,428,20.22,801,0.18,58.52,0.2,119,0.6000000000000001
2021,1,1,12,30,-16.1,5,7,403,20.080000000000002,801,0.18,58.72,0.30000000000000004,170,0.5
2021,1,1,13,0,-16.7,5.2,4,273,18.84,801,0.18,59.77,0.30000000000000004,221,0.5
2021,1,1,13,30,-16.7,5.1000000000000005,7,333,18.97,801,0.18,61.620000000000005,0.30000000000000004,236,0.7000000000000001
2021,1,1,14,0,-16,4.9,7,347,20.31,801,0.18,64.21000000000001,0.30000000000000004,251,1
2021,1,1,14,30,-16,4.2,7,392,21.330000000000002,801,0.18,67.44,0.30000000000000004,253,0.9
2021,1,1,15,0,-10.700000000000001,3.5,7,194,34.61,801,0.18,71.23,0.4,254,0.8
2021,1,1,15,30,-10.700000000000001,1.7000000000000002,7,93,39.37,802,0.18,75.48,0.4,253,0.9
2021,1,1,16,0,-10.8,-0.1,7,72,44.29,802,0.18,80.12,0.4,252,1
2021,1,1,16,30,-10.8,-0.1,7,32,44.29,802,0.18,85.04,0.4,252,1
2021,1,1,17,0,-12.8,-2.2,7,0,44.03,802,0.19,89.97,0.4,260,1.2000000000000002
2021,1,1,17,30,-12.8,-2.5,7,0,45.07,803,0.19,95.9,0.4,266,1.2000000000000002
2021,1,1,18,0,-12.8,-2.8000000000000003,7,0,45.94,803,0.19,101.55,0.4,272,1.2000000000000002
2021,1,1,18,30,-12.8,-3.1,8,0,46.980000000000004,803,0.19,107.35000000000001,0.5,280,1.2000000000000002
2021,1,1,19,0,-12.8,-3.3000000000000003,7,0,47.96,803,0.19,113.26,0.5,288,1.1
2021,1,1,19,30,-12.8,-3.4000000000000004,7,0,48.38,804,0.19,119.25,0.5,295,1.1
2021,1,1,20,0,-12.4,-3.4000000000000004,8,0,49.79,804,0.19,125.31,0.5,303,1.1
2021,1,1,20,30,-12.4,-3.2,7,0,49.050000000000004,804,0.19,131.4,0.5,308,1.1
2021,1,1,21,0,-11.9,-3.1,7,0,50.83,804,0.19,137.49,0.5,313,1.1
2021,1,1,21,30,-11.9,-3.1,0,0,50.83,804,0.19,143.54,0.5,313,1.1
2021,1,1,22,0,-11.700000000000001,-3.1,4,0,51.64,804,0.19,149.49,0.5,313,1.1
2021,1,1,22,30,-11.700000000000001,-3.4000000000000004,4,0,52.74,803,0.19,155.22,0.6000000000000001,311,1.1
2021,1,1,23,0,-11.700000000000001,-3.7,4,0,53.74,803,0.19,160.51,0.6000000000000001,310,1.2000000000000002
2021,1,1,23,30,-11.700000000000001,-4.1000000000000005,4,0,55.370000000000005,803,0.19,164.84,0.6000000000000001,309,1.2000000000000002
2021,1,2,0,0,-11.9,-4.5,4,0,56.410000000000004,803,0.19,167.18,0.6000000000000001,308,1.2000000000000002
2021,1,2,0,30,-11.9,-4.800000000000001,0,0,57.7,803,0.19,166.45000000000002,0.6000000000000001,309,1.2000000000000002
2021,1,2,1,0,-11.9,-5.1000000000000005,0,0,58.93,803,0.19,163.03,0.6000000000000001,311,1.3
2021,1,2,1,30,-11.9,-5.2,0,0,59.38,803,0.19,158.17000000000002,0.5,313,1.3
2021,1,2,2,0,-11.8,-5.300000000000001,0,0,60.21,803,0.19,152.64000000000001,0.5,316,1.3
2021,1,2,2,30,-11.8,-5.5,4,0,61.13,803,0.19,146.79,0.5,319,1.3
2021,1,2,3,0,-11.8,-5.800000000000001,0,0,62.47,803,0.19,140.78,0.5,322,1.3
2021,1,2,3,30,-11.8,-5.9,0,0,62.940000000000005,803,0.19,134.7,0.5,325,1.3
2021,1,2,4,0,-11.700000000000001,-6.1000000000000005,0,0,64.32000000000001,803,0.19,128.6,0.5,328,1.3
2021,1,2,4,30,-11.700000000000001,-6.300000000000001,1,0,65.31,803,0.19,122.52,0.4,329,1.3
2021,1,2,5,0,-11.600000000000001,-6.4,0,0,66.63,803,0.19,116.49000000000001,0.4,329,1.2000000000000002
2021,1,2,5,30,-11.600000000000001,-6.6000000000000005,0,0,67.66,803,0.19,110.53,0.4,327,1.2000000000000002
2021,1,2,6,0,-11.4,-6.7,0,0,69.18,803,0.19,104.66,0.4,324,1.3
2021,1,2,6,30,-11.4,-6.5,1,0,68.13,803,0.19,98.93,0.30000000000000004,319,1.4000000000000001
2021,1,2,7,0,-11.100000000000001,-6.300000000000001,0,0,68.83,804,0.19,93.35000000000001,0.30000000000000004,315,1.5
2021,1,2,7,30,-11.100000000000001,-4.9,0,31,61.88,804,0.19,87.73,0.30000000000000004,311,2
2021,1,2,8,0,-10,-3.5,0,113,60.49,804,0.19,82.72,0.30000000000000004,307,2.6
2021,1,2,8,30,-10,-2,0,205,54.120000000000005,804,0.19,77.91,0.30000000000000004,300,3.3000000000000003
2021,1,2,9,0,-8.700000000000001,-0.6000000000000001,0,296,54.4,804,0.19,73.43,0.30000000000000004,293,4.1000000000000005
2021,1,2,9,30,-8.700000000000001,0.4,0,378,50.53,803,0.19,69.38,0.30000000000000004,293,4.4
2021,1,2,10,0,-8.1,1.4000000000000001,0,450,49.07,803,0.19,65.82000000000001,0.30000000000000004,293,4.7
2021,1,2,10,30,-8.1,2.1,0,509,46.67,803,0.19,62.870000000000005,0.30000000000000004,294,4.800000000000001
2021,1,2,11,0,-8.3,2.8000000000000003,0,551,43.97,802,0.19,60.6,0.30000000000000004,294,5
2021,1,2,11,30,-8.3,3.3000000000000003,0,580,42.44,802,0.19,59.1,0.30000000000000004,296,5.1000000000000005
2021,1,2,12,0,-8.700000000000001,3.8000000000000003,0,591,39.77,801,0.19,58.43,0.30000000000000004,297,5.2
2021,1,2,12,30,-8.700000000000001,4,0,588,39.22,801,0.19,58.620000000000005,0.30000000000000004,297,5.2
2021,1,2,13,0,-9,4.2,0,567,37.61,801,0.19,59.660000000000004,0.30000000000000004,298,5.2
2021,1,2,13,30,-9,4.1000000000000005,0,531,37.87,801,0.19,61.5,0.30000000000000004,299,5.1000000000000005
2021,1,2,14,0,-9.3,3.9000000000000004,0,477,37.47,801,0.19,64.08,0.4,299,5
2021,1,2,14,30,-9.3,3.3000000000000003,0,412,39.09,801,0.19,67.31,0.4,300,4.6000000000000005
2021,1,2,15,0,-9.4,2.7,0,332,40.44,801,0.19,71.09,0.5,302,4.2
2021,1,2,15,30,-9.4,1.6,4,167,43.74,801,0.19,75.34,0.5,303,3.6
2021,1,2,16,0,-9.4,0.4,7,101,47.97,801,0.19,79.97,0.6000000000000001,305,2.9000000000000004
2021,1,2,16,30,-9.4,0.4,7,53,47.97,801,0.19,84.9,0.6000000000000001,305,2.9000000000000004
2021,1,2,17,0,-9.8,-1.8,7,0,54.52,801,0.18,89.85000000000001,0.5,311,2.4000000000000004
2021,1,2,17,30,-9.8,-2.5,8,0,57.410000000000004,801,0.18,95.76,0.5,315,2.3000000000000003
2021,1,2,18,0,-9.9,-3.1,7,0,59.25,802,0.18,101.41,0.4,318,2.2
2021,1,2,18,30,-9.9,-3.6,0,0,61.5,802,0.18,107.21000000000001,0.4,322,2.2
2021,1,2,19,0,-10,-4,0,0,63.07,802,0.18,113.12,0.30000000000000004,325,2.2
2021,1,2,19,30,-10,-4.3,0,0,64.51,802,0.18,119.11,0.30000000000000004,327,2.2
2021,1,2,20,0,-10.100000000000001,-4.6000000000000005,0,0,65.61,802,0.18,125.17,0.30000000000000004,329,2.3000000000000003
