Year,Month,Day,Hour,Minute,Dew Point,Temperature,Cloud Type,GHI,Relative Humidity,Pressure,Surface Albedo,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed
2021,1,1,0,0,-12.700000000000001,-4.4,7,0,52.44,787,0.16,167.23,0.30000000000000004,72,1.2000000000000002
2021,1,1,0,30,-12.700000000000001,-4.4,8,0,52.44,787,0.16,166.42000000000002,0.30000000000000004,75,1.2000000000000002
2021,1,1,1,0,-12.8,-4.4,4,0,52.02,787,0.16,162.96,0.30000000000000004,78,1.2000000000000002
2021,1,1,1,30,-12.8,-4.4,7,0,52.02,787,0.16,158.08,0.30000000000000004,76,1.1
2021,1,1,2,0,-12.9,-4.4,7,0,51.57,787,0.16,152.53,0.30000000000000004,74,1.1
2021,1,1,2,30,-12.9,-4.4,8,0,51.63,788,0.16,146.68,0.30000000000000004,68,1
2021,1,1,3,0,-13,-4.4,8,0,51.09,788,0.16,140.67000000000002,0.30000000000000004,61,1
2021,1,1,3,30,-13,-4.4,4,0,51.09,788,0.16,134.6,0.30000000000000004,57,1
2021,1,1,4,0,-13.200000000000001,-4.5,4,0,50.52,788,0.16,128.5,0.30000000000000004,52,0.9
2021,1,1,4,30,-13.200000000000001,-4.6000000000000005,4,0,50.97,789,0.16,122.43,0.30000000000000004,50,0.9
2021,1,1,5,0,-13.5,-4.7,4,0,50.4,789,0.16,116.4,0.30000000000000004,47,0.9
2021,1,1,5,30,-13.4,-4.9,4,0,51.24,790,0.16,110.45,0.30000000000000004,45,0.9
2021,1,1,6,0,-13.700000000000001,-5.1000000000000005,8,0,50.870000000000005,790,0.16,104.60000000000001,0.30000000000000004,43,0.9
2021,1,1,6,30,-13.700000000000001,-5.2,8,0,51.25,790,0.16,98.87,0.2,39,0.9
2021,1,1,7,0,-13.700000000000001,-5.4,7,0,51.910000000000004,791,0.16,93.3,0.2,36,0.9
2021,1,1,7,30,-13.700000000000001,-4.3,8,18,47.77,791,0.16,87.7,0.2,34,1
2021,1,1,8,0,-12.700000000000001,-3.3000000000000003,4,61,48.43,792,0.16,82.71000000000001,0.2,31,1.1
2021,1,1,8,30,-12.600000000000001,-1.8,8,150,43.34,792,0.16,77.91,0.2,43,1.3
2021,1,1,9,0,-13.4,-0.30000000000000004,4,164,36.53,792,0.16,73.45,0.2,54,1.6
2021,1,1,9,30,-13.4,0.9,8,328,33.49,792,0.16,69.41,0.2,63,1.7000000000000002
2021,1,1,10,0,-14.700000000000001,2,7,349,27.740000000000002,793,0.16,65.88,0.2,72,1.8
2021,1,1,10,30,-14.8,2.7,1,513,26.36,792,0.16,62.95,0.2,78,1.5
2021,1,1,11,0,-15.700000000000001,3.4000000000000004,8,447,23.3,792,0.16,60.7,0.2,85,1.3
2021,1,1,11,30,-15.700000000000001,3.9000000000000004,8,399,22.5,792,0.16,59.230000000000004,0.2,102,1.1
2021,1,1,12,0,-16.3,4.3,8,481,20.7,792,0.16,58.58,0.2,119,0.8
2021,1,1,12,30,-16.3,4.4,7,382,20.55,792,0.16,58.79,0.30000000000000004,170,0.7000000000000001
2021,1,1,13,0,-16.900000000000002,4.6000000000000005,4,342,19.26,792,0.16,59.84,0.30000000000000004,221,0.7000000000000001
2021,1,1,13,30,-16.900000000000002,4.5,4,183,19.400000000000002,792,0.16,61.7,0.30000000000000004,236,0.8
2021,1,1,14,0,-16.3,4.3,4,313,20.8,792,0.16,64.28,0.30000000000000004,251,0.9
2021,1,1,14,30,-16.3,3.7,7,228,21.7,792,0.16,67.52,0.30000000000000004,253,0.8
2021,1,1,15,0,-11.200000000000001,3,7,116,34.46,792,0.16,71.3,0.30000000000000004,254,0.7000000000000001
2021,1,1,15,30,-11.200000000000001,1.2000000000000002,7,91,39.22,793,0.16,75.56,0.4,253,0.8
2021,1,1,16,0,-11,-0.5,7,62,44.910000000000004,793,0.16,80.19,0.4,252,0.9
2021,1,1,16,30,-11,-0.5,7,22,44.910000000000004,793,0.16,85.11,0.4,252,0.9
2021,1,1,17,0,-13,-2.6,7,0,44.84,793,0.17,90.04,0.4,260,1.1
2021,1,1,17,30,-12.9,-2.9000000000000004,7,0,45.910000000000004,794,0.17,95.97,0.4,266,1.1
2021,1,1,18,0,-13,-3.3000000000000003,7,0,46.94,794,0.17,101.62,0.4,272,1.1
2021,1,1,18,30,-13,-3.6,7,0,48,794,0.17,107.41,0.4,280,1.1
2021,1,1,19,0,-13,-3.9000000000000004,8,0,49.2,794,0.17,113.32000000000001,0.5,288,1.1
2021,1,1,19,30,-13,-3.9000000000000004,7,0,49.27,795,0.17,119.31,0.5,295,1.1
2021,1,1,20,0,-12.700000000000001,-4,7,0,50.89,795,0.17,125.36,0.5,303,1.1
2021,1,1,20,30,-12.700000000000001,-3.9000000000000004,7,0,50.51,795,0.17,131.44,0.5,308,1
2021,1,1,21,0,-12.200000000000001,-3.8000000000000003,7,0,52.19,795,0.17,137.53,0.5,313,1
2021,1,1,21,30,-12.200000000000001,-3.8000000000000003,4,0,52.19,795,0.17,143.58,0.5,313,1.1
2021,1,1,22,0,-12,-3.8000000000000003,4,0,52.980000000000004,795,0.17,149.52,0.5,313,1.1
2021,1,1,22,30,-12,-4.1000000000000005,4,0,54.11,794,0.17,155.24,0.5,311,1.1
2021,1,1,23,0,-12.100000000000001,-4.4,4,0,55.09,794,0.17,160.52,0.5,310,1.2000000000000002
2021,1,1,23,30,-12.100000000000001,-4.800000000000001,7,0,56.78,794,0.17,164.82,0.5,309,1.2000000000000002
2021,1,2,0,0,-12.200000000000001,-5.300000000000001,1,0,58.27,794,0.17,167.13,0.5,308,1.3
2021,1,2,0,30,-12.200000000000001,-5.5,0,0,59.160000000000004,794,0.17,166.37,0.5,309,1.3
2021,1,2,1,0,-12.3,-5.800000000000001,0,0,60.28,794,0.17,162.96,0.5,311,1.4000000000000001
2021,1,2,1,30,-12.3,-6,1,0,61.2,794,0.17,158.1,0.5,313,1.4000000000000001
2021,1,2,2,0,-12.200000000000001,-6.1000000000000005,0,0,61.83,794,0.17,152.57,0.5,316,1.5
2021,1,2,2,30,-12.200000000000001,-6.300000000000001,4,0,62.78,794,0.17,146.73,0.5,319,1.5
2021,1,2,3,0,-12.200000000000001,-6.5,0,0,63.78,794,0.17,140.72,0.5,322,1.5
2021,1,2,3,30,-12.200000000000001,-6.7,1,0,64.76,794,0.17,134.65,0.5,325,1.5
2021,1,2,4,0,-12.100000000000001,-6.9,1,0,66.43,794,0.17,128.56,0.5,328,1.5
2021,1,2,4,30,-12.100000000000001,-7,1,0,66.94,794,0.17,122.48,0.4,329,1.5
2021,1,2,5,0,-11.9,-7.2,0,0,69.08,794,0.17,116.45,0.4,329,1.5
2021,1,2,5,30,-11.9,-7.4,1,0,70.15,794,0.17,110.49000000000001,0.4,327,1.5
2021,1,2,6,0,-11.700000000000001,-7.5,4,0,72.01,794,0.17,104.64,0.30000000000000004,324,1.6
