Year,Month,Day,Hour,Minute,Dew Point,Temperature,Cloud Type,GHI,Relative Humidity,Pressure,Surface Albedo,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed
2021,1,1,0,0,-12.600000000000001,-4.7,8,0,53.89,783,0.15,167.17000000000002,0.30000000000000004,72,1.2000000000000002
2021,1,1,0,30,-12.600000000000001,-4.800000000000001,8,0,54.300000000000004,783,0.15,166.37,0.30000000000000004,75,1.2000000000000002
2021,1,1,1,0,-12.8,-4.800000000000001,7,0,53.59,783,0.15,162.93,0.30000000000000004,78,1.1
2021,1,1,1,30,-12.8,-4.800000000000001,7,0,53.59,783,0.15,158.06,0.30000000000000004,76,1.1
2021,1,1,2,0,-13,-4.800000000000001,7,0,52.81,783,0.15,152.53,0.30000000000000004,74,1.1
2021,1,1,2,30,-13,-4.800000000000001,8,0,52.81,783,0.15,146.68,0.30000000000000004,68,1
2021,1,1,3,0,-13.200000000000001,-4.7,8,0,51.63,783,0.15,140.68,0.30000000000000004,61,1
2021,1,1,3,30,-13.100000000000001,-4.800000000000001,8,0,52.09,784,0.15,134.61,0.30000000000000004,57,1
2021,1,1,4,0,-13.4,-4.800000000000001,8,0,50.95,784,0.15,128.52,0.30000000000000004,52,0.9
2021,1,1,4,30,-13.4,-5,1,0,51.72,784,0.15,122.45,0.30000000000000004,50,0.9
2021,1,1,5,0,-13.700000000000001,-5.1000000000000005,1,0,51.1,785,0.15,116.43,0.30000000000000004,47,0.9
2021,1,1,5,30,-13.700000000000001,-5.4,4,0,52.28,785,0.15,110.48,0.30000000000000004,45,0.9
2021,1,1,6,0,-13.9,-5.6000000000000005,4,0,51.9,786,0.15,104.63,0.30000000000000004,43,0.9
2021,1,1,6,30,-13.9,-5.800000000000001,8,0,52.69,786,0.15,98.91,0.2,39,0.9
2021,1,1,7,0,-14,-6,7,0,53.15,786,0.15,93.34,0.2,36,0.9
2021,1,1,7,30,-14,-4.9,7,18,48.96,787,0.15,87.75,0.2,34,1
2021,1,1,8,0,-12.9,-3.8000000000000003,4,63,49.36,787,0.15,82.75,0.2,31,1
2021,1,1,8,30,-12.9,-2.3000000000000003,8,140,44.15,787,0.15,77.96000000000001,0.2,43,1.2000000000000002
2021,1,1,9,0,-13.3,-0.8,4,199,38.09,788,0.15,73.5,0.2,54,1.5
2021,1,1,9,30,-13.3,0.4,8,355,34.92,788,0.15,69.47,0.2,63,1.5
2021,1,1,10,0,-14.600000000000001,1.7000000000000002,8,361,28.69,788,0.15,65.94,0.2,72,1.6
2021,1,1,10,30,-14.600000000000001,2.4000000000000004,8,427,27.29,788,0.15,63.01,0.2,78,1.4000000000000001
2021,1,1,11,0,-15.5,3.1,8,389,24.18,788,0.15,60.77,0.2,85,1.2000000000000002
2021,1,1,11,30,-15.5,3.5,7,452,23.51,788,0.15,59.29,0.2,102,0.9
2021,1,1,12,0,-16.1,3.9000000000000004,7,444,21.740000000000002,787,0.15,58.64,0.2,119,0.7000000000000001
2021,1,1,12,30,-16.1,4.1000000000000005,7,410,21.44,787,0.15,58.85,0.30000000000000004,170,0.6000000000000001
2021,1,1,13,0,-16.7,4.3,7,426,20.12,787,0.15,59.9,0.30000000000000004,221,0.6000000000000001
2021,1,1,13,30,-16.7,4.1000000000000005,7,311,20.41,787,0.15,61.75,0.30000000000000004,236,0.7000000000000001
2021,1,1,14,0,-15.9,4,7,333,21.94,788,0.15,64.33,0.30000000000000004,251,0.9
2021,1,1,14,30,-15.9,3.4000000000000004,6,103,22.89,788,0.15,67.56,0.30000000000000004,253,0.8
2021,1,1,15,0,-11.200000000000001,2.7,7,223,35.050000000000004,788,0.15,71.34,0.30000000000000004,254,0.7000000000000001
2021,1,1,15,30,-11.200000000000001,1,7,99,39.57,788,0.15,75.59,0.4,253,0.8
2021,1,1,16,0,-11,-0.7000000000000001,7,62,45.65,788,0.15,80.21000000000001,0.4,252,0.9
2021,1,1,16,30,-11,-0.7000000000000001,7,26,45.65,788,0.15,85.13,0.4,252,0.9
2021,1,1,17,0,-13,-2.8000000000000003,7,0,45.39,789,0.16,90.05,0.4,260,1.1
2021,1,1,17,30,-13,-3.2,7,0,46.76,789,0.16,95.98,0.4,266,1.1
2021,1,1,18,0,-13.100000000000001,-3.6,8,0,47.58,790,0.16,101.62,0.4,272,1.1
2021,1,1,18,30,-13.100000000000001,-4,7,0,49.02,790,0.16,107.41,0.4,280,1.1
2021,1,1,19,0,-13.200000000000001,-4.3,8,0,50.09,790,0.16,113.31,0.5,288,1.1
2021,1,1,19,30,-13.200000000000001,-4.4,7,0,50.47,790,0.16,119.3,0.5,295,1
2021,1,1,20,0,-12.9,-4.5,7,0,52.11,790,0.16,125.35000000000001,0.5,303,1
2021,1,1,20,30,-12.9,-4.3,7,0,51.34,790,0.16,131.43,0.5,308,1
2021,1,1,21,0,-12.4,-4.2,7,0,52.9,790,0.16,137.51,0.5,313,1
2021,1,1,21,30,-12.4,-4.3,4,0,53.29,790,0.16,143.55,0.5,313,1
2021,1,1,22,0,-12.200000000000001,-4.4,4,0,54.35,790,0.16,149.49,0.5,313,1.1
2021,1,1,22,30,-12.200000000000001,-4.7,4,0,55.59,790,0.16,155.20000000000002,0.5,311,1.1
2021,1,1,23,0,-12.3,-5,7,0,56.52,790,0.16,160.47,0.5,310,1.1
2021,1,1,23,30,-12.3,-5.4,7,0,58.26,790,0.16,164.76,0.5,309,1.2000000000000002
2021,1,2,0,0,-12.5,-5.800000000000001,1,0,59.39,790,0.16,167.07,0.5,308,1.2000000000000002
2021,1,2,0,30,-12.5,-6.1000000000000005,0,0,60.77,790,0.16,166.32,0.5,309,1.2000000000000002
2021,1,2,1,0,-12.5,-6.4,0,0,61.9,790,0.16,162.93,0.5,311,1.3
2021,1,2,1,30,-12.5,-6.5,0,0,62.38,790,0.16,158.08,0.5,313,1.3
2021,1,2,2,0,-12.5,-6.7,0,0,63.46,790,0.16,152.57,0.5,316,1.3
2021,1,2,2,30,-12.5,-6.9,4,0,64.44,790,0.16,146.73,0.5,319,1.4000000000000001
2021,1,2,3,0,-12.5,-7.1000000000000005,1,0,65.58,790,0.16,140.73,0.5,322,1.4000000000000001
2021,1,2,3,30,-12.5,-7.300000000000001,0,0,66.6,790,0.16,134.66,0.5,325,1.4000000000000001
2021,1,2,4,0,-12.3,-7.5,1,0,68.51,790,0.16,128.58,0.4,328,1.4000000000000001
2021,1,2,4,30,-12.3,-7.6000000000000005,1,0,69.04,790,0.16,122.5,0.4,329,1.4000000000000001
2021,1,2,5,0,-12.100000000000001,-7.800000000000001,8,0,71.42,790,0.16,116.48,0.4,329,1.4000000000000001
2021,1,2,5,30,-12.100000000000001,-8,1,0,72.54,790,0.16,110.53,0.4,327,1.4000000000000001
2021,1,2,6,0,-11.8,-8.1,1,0,74.61,790,0.16,104.67,0.30000000000000004,324,1.4000000000000001
2021,1,2,6,30,-11.8,-7.9,1,0,73.46000000000001,790,0.16,98.94,0.30000000000000004,319,1.5
2021,1,2,7,0,-11.5,-7.800000000000001,0,0,74.97,790,0.16,93.37,0.30000000000000004,315,1.6
2021,1,2,7,30,-11.5,-6.2,1,30,66.28,790,0.16,87.77,0.30000000000000004,311,2.1
2021,1,2,8,0,-10.3,-4.7,1,112,65.13,790,0.16,82.77,0.30000000000000004,307,2.6
2021,1,2,8,30,-10.3,-3.2,0,204,58.2,790,0.16,77.96000000000001,0.30000000000000004,300,3.3000000000000003
2021,1,2,9,0,-8.8,-1.7000000000000002,0,294,58.21,790,0.16,73.5,0.30000000000000004,293,4
2021,1,2,9,30,-8.8,-0.7000000000000001,0,377,54.1,790,0.16,69.45,0.30000000000000004,293,4.3
2021,1,2,10,0,-8.4,0.30000000000000004,0,448,52.1,790,0.16,65.91,0.30000000000000004,293,4.6000000000000005
2021,1,2,10,30,-8.4,1,0,507,49.47,789,0.16,62.96,0.30000000000000004,294,4.7
2021,1,2,11,0,-8.6,1.8,0,549,46.02,789,0.16,60.71,0.30000000000000004,294,4.800000000000001
2021,1,2,11,30,-8.6,2.3000000000000003,0,578,44.35,788,0.16,59.22,0.30000000000000004,296,4.9
2021,1,2,12,0,-8.9,2.8000000000000003,0,589,41.75,788,0.16,58.550000000000004,0.30000000000000004,297,4.9
2021,1,2,12,30,-9,3,0,585,41.11,787,0.16,58.74,0.30000000000000004,297,4.9
2021,1,2,13,0,-9.200000000000001,3.2,0,564,39.71,787,0.16,59.78,0.30000000000000004,298,4.9
2021,1,2,13,30,-9.200000000000001,3.1,0,528,39.99,787,0.16,61.620000000000005,0.30000000000000004,299,4.800000000000001
2021,1,2,14,0,-9.5,2.9000000000000004,0,474,39.72,787,0.16,64.2,0.4,299,4.7
2021,1,2,14,30,-9.5,2.3000000000000003,0,410,41.44,787,0.16,67.42,0.4,300,4.4
2021,1,2,15,0,-9.700000000000001,1.7000000000000002,0,329,42.59,787,0.16,71.2,0.5,302,4.1000000000000005
2021,1,2,15,30,-9.700000000000001,0.7000000000000001,4,167,45.76,787,0.16,75.45,0.5,303,3.6
2021,1,2,16,0,-9.700000000000001,-0.4,7,92,49.5,788,0.16,80.07000000000001,0.5,305,3.1
2021,1,2,16,30,-9.700000000000001,-0.4,7,46,49.5,788,0.16,84.99,0.5,305,3.1
2021,1,2,17,0,-10.100000000000001,-2.5,7,0,56.13,788,0.16,89.93,0.5,311,2.6
2021,1,2,17,30,-10.100000000000001,-3.2,0,0,59.13,788,0.16,95.84,0.4,315,2.5
2021,1,2,18,0,-10.3,-3.9000000000000004,7,0,61.34,788,0.16,101.48,0.4,318,2.3000000000000003
2021,1,2,18,30,-10.3,-4.4,0,0,63.68,788,0.16,107.27,0.4,322,2.4000000000000004
2021,1,2,19,0,-10.4,-4.9,0,0,65.55,788,0.16,113.17,0.30000000000000004,325,2.4000000000000004
2021,1,2,19,30,-10.4,-5.2,0,0,67.05,788,0.16,119.16,0.30000000000000004,327,2.4000000000000004
2021,1,2,20,0,-10.5,-5.5,0,0,67.98,788,0.16,125.21000000000001,0.30000000000000004,329,2.4000000000000004
2021,1,2,20,30,-10.5,-5.7,0,0,69.02,788,0.16,131.29,0.2,330,2.4000000000000004
2021,1,2,21,0,-10.600000000000001,-6,0,0,69.7,788,0.16,137.37,0.2,331,2.4000000000000004
2021,1,2,21,30,-10.600000000000001,-6.2,0,0,70.77,788,0.16,143.41,0.2,331,2.4000000000000004
2021,1,2,22,0,-10.8,-6.4,0,0,70.73,788,0.16,149.35,0.2,332,2.3000000000000003
2021,1,2,22,30,-10.8,-6.6000000000000005,0,0,71.82000000000001,788,0.16,155.06,0.2,333,2.2
2021,1,2,23,0,-11,-6.800000000000001,0,0,71.87,788,0.16,160.32,0.2,334,2.2
2021,1,2,23,30,-11,-6.9,0,0,72.42,788,0.16,164.63,0.30000000000000004,335,2.2
2021,1,3,0,0,-11.200000000000001,-7.1000000000000005,0,0,72.64,788,0.16,166.96,0.30000000000000004,336,2.2
2021,1,3,0,30,-11.200000000000001,-7.2,0,0,73.2,788,0.16,166.27,0.30000000000000004,337,2.2
2021,1,3,1,0,-11.3,-7.300000000000001,0,0,73.17,788,0.16,162.92000000000002,0.30000000000000004,338,2.2
2021,1,3,1,30,-11.3,-7.4,0,0,73.73,788,0.16,158.1,0.30000000000000004,339,2.2
2021,1,3,2,0,-11.4,-7.5,0,0,73.64,788,0.16,152.6,0.30000000000000004,339,2.1
2021,1,3,2,30,-11.4,-7.6000000000000005,0,0,74.22,788,0.16,146.77,0.30000000000000004,340,2
2021,1,3,3,0,-11.5,-7.7,0,0,73.93,788,0.16,140.78,0.30000000000000004,340,1.9000000000000001
2021,1,3,3,30,-11.5,-7.800000000000001,0,0,74.51,788,0.16,134.71,0.30000000000000004,339,1.8
2021,1,3,4,0,-11.700000000000001,-7.9,0,0,74.11,788,0.16,128.62,0.30000000000000004,338,1.8
2021,1,3,4,30,-11.700000000000001,-7.9,0,0,74.11,788,0.16,122.55,0.4,335,1.8
