Year,Month,Day,Hour,Minute,Dew Point,Temperature,Cloud Type,GHI,Relative Humidity,Pressure,Surface Albedo,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed
2021,1,1,0,0,-12.100000000000001,-4,4,0,53.2,797,0.18,167.24,0.4,72,1.2000000000000002
2021,1,1,0,30,-12.100000000000001,-4,7,0,53.2,797,0.18,166.48,0.4,75,1.2000000000000002
2021,1,1,1,0,-12.4,-4,8,0,52.18,797,0.18,163.04,0.4,78,1.2000000000000002
2021,1,1,1,30,-12.4,-3.9000000000000004,8,0,51.79,797,0.18,158.17000000000002,0.4,76,1.2000000000000002
2021,1,1,2,0,-12.600000000000001,-3.8000000000000003,8,0,50.47,797,0.18,152.63,0.30000000000000004,74,1.1
2021,1,1,2,30,-12.600000000000001,-3.7,7,0,50.160000000000004,798,0.18,146.78,0.30000000000000004,68,1.1
2021,1,1,3,0,-12.700000000000001,-3.6,8,0,49.21,798,0.18,140.77,0.30000000000000004,61,1
2021,1,1,3,30,-12.700000000000001,-3.6,8,0,49.21,798,0.18,134.69,0.30000000000000004,57,1
2021,1,1,4,0,-12.9,-3.7,1,0,49,798,0.18,128.6,0.30000000000000004,52,0.9
2021,1,1,4,30,-12.9,-3.8000000000000003,1,0,49.43,799,0.18,122.53,0.30000000000000004,50,0.9
2021,1,1,5,0,-13,-3.9000000000000004,1,0,49.22,799,0.18,116.5,0.30000000000000004,47,0.9
2021,1,1,5,30,-13,-4,4,0,49.65,800,0.18,110.54,0.30000000000000004,45,0.9
2021,1,1,6,0,-13.200000000000001,-4.2,8,0,49.54,800,0.18,104.68,0.30000000000000004,43,0.9
2021,1,1,6,30,-13.200000000000001,-4.4,8,0,50.29,800,0.18,98.95,0.30000000000000004,39,0.9
2021,1,1,7,0,-13.100000000000001,-4.5,7,0,50.88,801,0.18,93.38,0.30000000000000004,36,0.9
2021,1,1,7,30,-13.100000000000001,-3.5,4,13,47.21,801,0.18,87.77,0.2,34,1
2021,1,1,8,0,-12.200000000000001,-2.4000000000000004,4,62,46.79,801,0.18,82.77,0.2,31,1
2021,1,1,8,30,-12.200000000000001,-1,8,164,42.27,802,0.18,77.97,0.2,43,1.2000000000000002
2021,1,1,9,0,-12.9,0.4,0,298,36.04,802,0.18,73.5,0.2,54,1.3
2021,1,1,9,30,-12.9,1.6,0,381,33.06,802,0.18,69.45,0.2,63,1.4000000000000001
2021,1,1,10,0,-14.200000000000001,2.7,0,454,27.62,803,0.18,65.91,0.2,72,1.5
2021,1,1,10,30,-14.200000000000001,3.4000000000000004,0,513,26.26,802,0.18,62.97,0.2,78,1.2000000000000002
2021,1,1,11,0,-15.200000000000001,4.1000000000000005,0,558,23.05,802,0.18,60.71,0.2,85,1
2021,1,1,11,30,-15.200000000000001,4.5,7,446,22.41,802,0.18,59.230000000000004,0.2,102,0.7000000000000001
2021,1,1,12,0,-15.9,4.9,7,372,20.63,802,0.18,58.56,0.30000000000000004,119,0.5
2021,1,1,12,30,-15.9,5.1000000000000005,8,431,20.35,802,0.18,58.76,0.30000000000000004,170,0.5
2021,1,1,13,0,-16.400000000000002,5.300000000000001,7,350,19.1,802,0.18,59.800000000000004,0.30000000000000004,221,0.5
2021,1,1,13,30,-16.400000000000002,5.1000000000000005,7,410,19.37,802,0.18,61.64,0.30000000000000004,236,0.7000000000000001
2021,1,1,14,0,-15.700000000000001,5,8,383,20.68,802,0.18,64.22,0.30000000000000004,251,1
2021,1,1,14,30,-15.700000000000001,4.3,7,178,21.71,802,0.18,67.44,0.30000000000000004,253,0.9
2021,1,1,15,0,-10.5,3.6,6,89,34.84,802,0.18,71.22,0.4,254,0.8
2021,1,1,15,30,-10.5,1.7000000000000002,7,122,39.910000000000004,803,0.18,75.47,0.4,253,0.9
2021,1,1,16,0,-10.700000000000001,-0.1,7,80,44.62,803,0.18,80.10000000000001,0.4,252,1
2021,1,1,16,30,-10.700000000000001,-0.1,4,25,44.62,803,0.18,85.02,0.4,252,1
2021,1,1,17,0,-12.8,-2.2,7,0,44.14,803,0.19,89.95,0.4,260,1.3
2021,1,1,17,30,-12.8,-2.6,8,0,45.53,804,0.19,95.87,0.4,266,1.2000000000000002
2021,1,1,18,0,-12.8,-2.9000000000000004,7,0,46.34,804,0.19,101.52,0.5,272,1.2000000000000002
2021,1,1,18,30,-12.8,-3.1,4,0,47.04,804,0.19,107.31,0.5,280,1.2000000000000002
2021,1,1,19,0,-12.8,-3.3000000000000003,4,0,48.01,804,0.19,113.22,0.5,288,1.2000000000000002
2021,1,1,19,30,-12.700000000000001,-3.4000000000000004,7,0,48.43,805,0.19,119.21000000000001,0.5,295,1.1
2021,1,1,20,0,-12.4,-3.4000000000000004,7,0,49.9,805,0.19,125.26,0.5,303,1.1
2021,1,1,20,30,-12.4,-3.2,7,0,49.160000000000004,805,0.19,131.35,0.5,308,1.1
2021,1,1,21,0,-11.8,-3.1,7,0,50.93,805,0.19,137.44,0.5,313,1.1
2021,1,1,21,30,-11.8,-3.1,4,0,50.93,805,0.19,143.49,0.5,313,1.1
2021,1,1,22,0,-11.700000000000001,-3.1,4,0,51.69,805,0.19,149.43,0.6000000000000001,313,1.1
2021,1,1,22,30,-11.700000000000001,-3.4000000000000004,4,0,52.79,804,0.19,155.16,0.6000000000000001,311,1.1
2021,1,1,23,0,-11.700000000000001,-3.7,7,0,53.77,804,0.19,160.45000000000002,0.6000000000000001,310,1.1
2021,1,1,23,30,-11.700000000000001,-4.1000000000000005,4,0,55.410000000000004,804,0.19,164.78,0.6000000000000001,309,1.2000000000000002
2021,1,2,0,0,-11.9,-4.6000000000000005,4,0,56.9,804,0.19,167.14000000000001,0.6000000000000001,308,1.2000000000000002
2021,1,2,0,30,-11.9,-4.800000000000001,0,0,57.76,804,0.19,166.43,0.6000000000000001,309,1.2000000000000002
2021,1,2,1,0,-11.9,-5.1000000000000005,0,0,59.050000000000004,804,0.19,163.04,0.6000000000000001,311,1.2000000000000002
2021,1,2,1,30,-11.9,-5.2,0,0,59.49,804,0.19,158.19,0.5,313,1.2000000000000002
2021,1,2,2,0,-11.8,-5.300000000000001,0,0,60.410000000000004,804,0.19,152.67000000000002,0.5,316,1.2000000000000002
2021,1,2,2,30,-11.8,-5.6000000000000005,4,0,61.800000000000004,804,0.19,146.83,0.5,319,1.2000000000000002
2021,1,2,3,0,-11.8,-5.800000000000001,0,0,62.68,804,0.19,140.82,0.5,322,1.2000000000000002
2021,1,2,3,30,-11.8,-6,0,0,63.65,804,0.19,134.75,0.5,325,1.2000000000000002
2021,1,2,4,0,-11.700000000000001,-6.1000000000000005,0,0,64.54,804,0.19,128.65,0.5,328,1.2000000000000002
2021,1,2,4,30,-11.700000000000001,-6.300000000000001,1,0,65.53,804,0.19,122.58,0.4,329,1.2000000000000002
2021,1,2,5,0,-11.600000000000001,-6.4,1,0,66.84,804,0.19,116.54,0.4,329,1.1
2021,1,2,5,30,-11.600000000000001,-6.6000000000000005,0,0,67.87,804,0.19,110.58,0.4,327,1.1
2021,1,2,6,0,-11.4,-6.7,0,0,69.35000000000001,804,0.19,104.72,0.4,324,1.2000000000000002
2021,1,2,6,30,-11.4,-6.5,0,0,68.38,805,0.19,98.99000000000001,0.4,319,1.2000000000000002
2021,1,2,7,0,-11.100000000000001,-6.300000000000001,4,0,68.94,805,0.19,93.41,0.30000000000000004,315,1.3
2021,1,2,7,30,-11.100000000000001,-4.9,0,30,61.980000000000004,805,0.19,87.79,0.30000000000000004,311,1.9000000000000001
2021,1,2,8,0,-10,-3.4000000000000004,0,111,60.13,805,0.19,82.79,0.30000000000000004,307,2.4000000000000004
2021,1,2,8,30,-10,-2,0,204,54.2,805,0.19,77.97,0.30000000000000004,300,3.2
2021,1,2,9,0,-8.6,-0.6000000000000001,0,294,54.64,805,0.19,73.5,0.30000000000000004,293,3.9000000000000004
2021,1,2,9,30,-8.6,0.4,0,377,50.82,805,0.19,69.44,0.30000000000000004,293,4.3
2021,1,2,10,0,-8.1,1.4000000000000001,0,449,49.410000000000004,804,0.19,65.88,0.30000000000000004,293,4.6000000000000005
2021,1,2,10,30,-8.1,2.1,0,508,47,804,0.19,62.93,0.30000000000000004,294,4.7
2021,1,2,11,0,-8.200000000000001,2.8000000000000003,0,550,44.300000000000004,803,0.19,60.660000000000004,0.30000000000000004,294,4.9
2021,1,2,11,30,-8.200000000000001,3.3000000000000003,0,579,42.76,803,0.19,59.15,0.30000000000000004,296,5
2021,1,2,12,0,-8.6,3.8000000000000003,0,590,40.04,802,0.19,58.47,0.30000000000000004,297,5.1000000000000005
2021,1,2,12,30,-8.6,4,0,587,39.480000000000004,802,0.19,58.660000000000004,0.30000000000000004,297,5.1000000000000005
2021,1,2,13,0,-8.9,4.2,0,566,37.81,802,0.19,59.69,0.30000000000000004,298,5.1000000000000005
2021,1,2,13,30,-8.9,4.1000000000000005,0,524,38.08,802,0.19,61.52,0.4,299,5
2021,1,2,14,0,-9.3,4,1,477,37.4,802,0.19,64.09,0.4,299,4.9
2021,1,2,14,30,-9.3,3.3000000000000003,0,412,39.29,802,0.19,67.31,0.4,300,4.5
2021,1,2,15,0,-9.3,2.7,0,332,40.71,802,0.19,71.09,0.5,302,4.1000000000000005
2021,1,2,15,30,-9.3,1.6,7,161,44.03,802,0.19,75.33,0.5,303,3.4000000000000004
2021,1,2,16,0,-9.3,0.4,7,89,48.300000000000004,802,0.19,79.96000000000001,0.6000000000000001,305,2.8000000000000003
2021,1,2,16,30,-9.3,0.4,7,44,48.300000000000004,802,0.19,84.88,0.6000000000000001,305,2.8000000000000003
2021,1,2,17,0,-9.700000000000001,-1.9000000000000001,7,0,55.07,802,0.18,89.83,0.5,311,2.3000000000000003
2021,1,2,17,30,-9.700000000000001,-2.6,8,0,58.06,803,0.18,95.73,0.5,315,2.1
2021,1,2,18,0,-9.9,-3.3000000000000003,7,0,60.17,803,0.18,101.38,0.4,318,2
2021,1,2,18,30,-9.9,-3.7,0,0,62,803,0.18,107.17,0.4,322,2
2021,1,2,19,0,-10,-4.1000000000000005,0,0,63.59,803,0.18,113.08,0.30000000000000004,325,2
2021,1,2,19,30,-10,-4.4,0,0,65.03,803,0.18,119.07000000000001,0.30000000000000004,327,2.1
2021,1,2,20,0,-10.100000000000001,-4.7,0,0,66.19,803,0.18,125.12,0.30000000000000004,329,2.1
2021,1,2,20,30,-10.100000000000001,-4.9,0,0,67.19,803,0.18,131.21,0.30000000000000004,330,2.1
2021,1,2,21,0,-10.200000000000001,-5,0,0,67.06,803,0.18,137.3,0.30000000000000004,331,2.1
2021,1,2,21,30,-10.200000000000001,-5.2,0,0,68.08,803,0.18,143.35,0.30000000000000004,331,2.1
2021,1,2,22,0,-10.3,-5.4,0,0,68.28,803,0.18,149.29,0.2,332,2
2021,1,2,22,30,-10.3,-5.6000000000000005,0,0,69.32000000000001,803,0.18,155.02,0.30000000000000004,333,2
2021,1,2,23,0,-10.5,-5.800000000000001,0,0,69.52,803,0.18,160.31,0.30000000000000004,334,2
2021,1,2,23,30,-10.5,-5.9,0,0,70.05,803,0.18,164.65,0.30000000000000004,335,2
2021,1,3,0,0,-10.600000000000001,-6,0,0,69.91,803,0.18,167.03,0.30000000000000004,336,2
2021,1,3,0,30,-10.600000000000001,-6.1000000000000005,0,0,70.44,803,0.18,166.37,0.30000000000000004,337,2.1
2021,1,3,1,0,-10.700000000000001,-6.2,0,0,70.56,803,0.18,163.03,0.30000000000000004,338,2.1
2021,1,3,1,30,-10.700000000000001,-6.300000000000001,0,0,71.10000000000001,803,0.18,158.21,0.30000000000000004,339,2
2021,1,3,2,0,-10.8,-6.4,0,0,71.17,803,0.18,152.70000000000002,0.30000000000000004,339,1.9000000000000001
2021,1,3,2,30,-10.8,-6.5,0,0,71.62,802,0.18,146.87,0.30000000000000004,340,1.8
2021,1,3,3,0,-10.9,-6.6000000000000005,0,0,71.52,802,0.18,140.87,0.30000000000000004,340,1.7000000000000002
2021,1,3,3,30,-10.9,-6.6000000000000005,0,0,71.52,802,0.18,134.79,0.30000000000000004,339,1.7000000000000002
2021,1,3,4,0,-11,-6.7,0,0,71.33,802,0.18,128.7,0.4,338,1.7000000000000002
2021,1,3,4,30,-11,-6.7,0,0,71.33,802,0.18,122.62,0.4,335,1.6
2021,1,3,5,0,-11.100000000000001,-6.7,0,0,70.76,803,0.18,116.59,0.4,332,1.6
