Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,903523,-,-,-,41.89,-87.62,-6,179,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Solar Zenith Angle,Cloud Type,Precipitable Water,Wind Direction
2018,1,1,0,0,-16,0.87,7.1000000000000005,94.02,-15.3,1014,0,161.06,4,0.2,312
2018,1,1,0,30,-16,0.87,7.1000000000000005,95.59,-15.5,1014,0,159.66,8,0.2,312
2018,1,1,1,0,-16.2,0.87,7,95.29,-15.600000000000001,1014,0,156.61,8,0.2,311
2018,1,1,1,30,-16.2,0.87,7,96.98,-15.8,1015,0,152.48,8,0.2,310
2018,1,1,2,0,-16.2,0.87,6.9,97.4,-15.9,1015,0,147.68,8,0.2,310
2018,1,1,2,30,-16.2,0.87,6.9,99.03,-16.1,1015,0,142.5,8,0.2,309
2018,1,1,3,0,-16.3,0.87,6.9,100,-16.3,1015,0,137.1,8,0.2,308
2018,1,1,3,30,-16.400000000000002,0.87,6.9,100,-16.400000000000002,1015,0,131.58,8,0.2,307
2018,1,1,4,0,-16.6,0.87,6.9,100,-16.6,1015,0,126.01,8,0.2,306
2018,1,1,4,30,-16.7,0.87,6.9,100,-16.7,1015,0,120.43,8,0.2,305
2018,1,1,5,0,-16.900000000000002,0.87,6.9,100,-16.900000000000002,1015,0,114.89,8,0.2,303
2018,1,1,5,30,-17,0.87,7,100,-17,1015,0,109.43,8,0.2,302
2018,1,1,6,0,-17.2,0.87,7.1000000000000005,100,-17.2,1015,0,104.07000000000001,8,0.2,302
2018,1,1,6,30,-17.3,0.87,7.2,100,-17.3,1016,0,98.85000000000001,8,0.2,302
