Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Cloud Type,Solar Zenith Angle,Precipitable Water,Wind Direction
2004,1,1,0,0,1,0.07100000000000001,6.5,97.87,2,1010,0,1,162.32,0.6880000000000001,272.3
2004,1,1,0,30,1,0.07100000000000001,6.2,100,2,1010,0,1,161.16,0.675,272.3
2004,1,1,1,0,1,0.07100000000000001,5.9,100,2,1010,0,1,158.17000000000002,0.663,282.3
2004,1,1,1,30,1,0.07100000000000001,5.7,100,1,1010,0,4,153.98,0.653,282.3
2004,1,1,2,0,1,0.07100000000000001,5.5,100,1,1010,0,1,149.09,0.643,286.1
2004,1,1,2,30,0,0.07100000000000001,5.4,100,1,1010,0,1,143.8,0.634,286.1
2004,1,1,3,0,0,0.07100000000000001,5.4,100,1,1010,0,1,138.3,0.625,288.3
2004,1,1,3,30,0,0.07100000000000001,5.300000000000001,100,0,1010,0,1,132.67000000000002,0.619,288.3
2004,1,1,4,0,0,0.07100000000000001,5.2,100,0,1020,0,1,127,0.614,293.2
2004,1,1,4,30,0,0.07100000000000001,5.2,100,0,1020,0,0,121.32000000000001,0.62,293.2
2004,1,1,5,0,0,0.07100000000000001,5.300000000000001,96.44,0,1020,0,0,115.68,0.627,301.3
2004,1,1,5,30,0,0.07100000000000001,5.2,96.49000000000001,0,1020,0,0,110.11,0.634,301.3
2004,1,1,6,0,-1,0.07100000000000001,5.2,92.01,0,1020,0,0,104.64,0.642,304.5
2004,1,1,6,30,-1,0.07100000000000001,5.1000000000000005,92.06,0,1020,0,0,99.31,0.653,304.5
2004,1,1,7,0,-1,0.07100000000000001,5.1000000000000005,90.22,0,1020,0,0,94.15,0.664,304.2
2004,1,1,7,30,-1,0.07100000000000001,5.1000000000000005,90.29,0,1020,0,0,89.2,0.68,304.2
2004,1,1,8,0,0,0.07100000000000001,5.300000000000001,87.35000000000001,1,1020,68,0,84.52,0.6970000000000001,301.1
2004,1,1,8,30,0,0.07100000000000001,5.300000000000001,81.34,2,1020,142,0,80.14,0.715,301.1
2004,1,1,9,0,0,0.07100000000000001,5.4,75.9,3,1020,215,0,76.14,0.733,302.3
2004,1,1,9,30,0,0.07100000000000001,5.4,75.89,3,1020,283,0,72.57000000000001,0.752,302.3
2004,1,1,10,0,-1,0.07100000000000001,5.4,69.01,4,1020,344,0,69.51,0.771,307.20000000000005
2004,1,1,10,30,-1,0.07100000000000001,5.300000000000001,68.98,4,1020,391,0,67.04,0.793,307.20000000000005
2004,1,1,11,0,-1,0.07100000000000001,5.2,69.49,5,1020,425,0,65.22,0.8160000000000001,309.6
2004,1,1,11,30,-1,0.07100000000000001,5.1000000000000005,69.47,5,1020,446,0,64.1,0.837,309.6
2004,1,1,12,0,0,0.07100000000000001,5.1000000000000005,65.94,5,1020,452,0,63.74,0.858,311.20000000000005
2004,1,1,12,30,0,0.07100000000000001,4.9,65.94,5,1020,444,1,64.13,0.87,311.20000000000005
2004,1,1,13,0,0,0.07100000000000001,4.7,67.2,6,1020,424,0,65.28,0.883,311.3
2004,1,1,13,30,0,0.07100000000000001,4.4,67.2,6,1020,332,7,67.13,0.892,311.3
2004,1,1,14,0,0,0.07100000000000001,4.1000000000000005,69.58,6,1020,291,7,69.62,0.902,311.3
2004,1,1,14,30,0,0.07100000000000001,3.7,74.61,5,1020,162,7,72.7,0.912,311.3
2004,1,1,15,0,1,0.07100000000000001,3.4000000000000004,81.85000000000001,5,1020,147,8,76.29,0.922,310.90000000000003
2004,1,1,15,30,1,0.07100000000000001,3.2,87.83,4,1020,96,7,80.31,0.926,310.90000000000003
2004,1,1,16,0,0,0.07100000000000001,3.1,83.38,3,1020,45,7,84.7,0.931,307.1
2004,1,1,16,30,0,0.07100000000000001,3,89.53,3,1020,0,2,89.4,0.93,307.1
2004,1,1,17,0,0,0.07100000000000001,3,85.7,3,1020,0,7,94.36,0.93,303.90000000000003
2004,1,1,17,30,0,0.07100000000000001,2.8000000000000003,85.71000000000001,2,1020,0,7,99.52,0.929,303.90000000000003
2004,1,1,18,0,0,0.07100000000000001,2.7,83.61,2,1020,0,7,104.86,0.928,303.5
2004,1,1,18,30,0,0.07100000000000001,2.6,83.61,2,1020,0,4,110.33,0.934,303.5
2004,1,1,19,0,0,0.07100000000000001,2.5,81.96000000000001,2,1020,0,7,115.91,0.9410000000000001,304.7
2004,1,1,19,30,0,0.07100000000000001,2.4000000000000004,81.97,2,1020,0,7,121.55,0.9550000000000001,304.7
2004,1,1,20,0,0,0.07100000000000001,2.3000000000000003,80.60000000000001,2,1020,0,7,127.22,0.969,309.5
2004,1,1,20,30,0,0.07100000000000001,2,80.59,2,1020,0,7,132.89000000000001,0.981,309.5
2004,1,1,21,0,-1,0.07100000000000001,1.9000000000000001,77.8,3,1020,0,7,138.51,0.994,319.90000000000003
2004,1,1,21,30,-1,0.07100000000000001,1.6,77.78,3,1020,0,7,144.01,0.995,319.90000000000003
2004,1,1,22,0,-1,0.07100000000000001,1.3,76.3,3,1020,0,4,149.27,0.997,334.70000000000005
2004,1,1,22,30,-1,0.07100000000000001,1,76.28,3,1020,0,7,154.13,0.992,334.70000000000005
2004,1,1,23,0,-1,0.07100000000000001,0.8,75.63,3,1020,0,7,158.27,0.988,0.7000000000000001
2004,1,1,23,30,-1,0.07100000000000001,0.7000000000000001,75.61,2,1020,0,7,161.18,1.02,0.7000000000000001
2004,1,2,0,0,-1,0.07100000000000001,0.7000000000000001,75.65,2,1020,0,7,162.24,1.052,80.10000000000001
2004,1,2,0,30,-1,0.07100000000000001,1.2000000000000002,81.24,1,1020,0,7,161.12,1.145,80.10000000000001
2004,1,2,1,0,-1,0.07100000000000001,1.7000000000000002,83.3,1,1020,0,7,158.16,1.239,120.30000000000001
2004,1,2,1,30,-1,0.07100000000000001,2,83.28,1,1020,0,7,153.99,1.362,120.30000000000001
2004,1,2,2,0,0,0.07100000000000001,2.4000000000000004,86.94,1,1020,0,7,149.11,1.486,138.6
2004,1,2,2,30,0,0.07100000000000001,2.5,86.92,1,1020,0,7,143.84,1.599,138.6
2004,1,2,3,0,0,0.07100000000000001,2.6,92.35000000000001,2,1020,0,7,138.34,1.713,158
2004,1,2,3,30,0,0.07100000000000001,2.7,92.31,2,1020,0,7,132.71,1.815,158
2004,1,2,4,0,0,0.07100000000000001,2.9000000000000004,90.15,2,1020,0,7,127.04,1.917,170.10000000000002
2004,1,2,4,30,0,0.07100000000000001,3,90.14,2,1020,0,7,121.36,2.009,170.10000000000002
2004,1,2,5,0,1,0.07100000000000001,3.2,94.52,2,1020,0,6,115.72,2.101,176.60000000000002
2004,1,2,5,30,1,0.07100000000000001,3.4000000000000004,94.5,2,1020,0,6,110.15,2.128,176.60000000000002
2004,1,2,6,0,1,0.07100000000000001,3.6,98.92,2,1020,0,6,104.68,2.156,176.10000000000002
2004,1,2,6,30,1,0.07100000000000001,3.7,98.88,2,1020,0,6,99.34,2.1430000000000002,176.10000000000002
2004,1,2,7,0,2,0.07100000000000001,3.8000000000000003,100,2,1020,0,6,94.18,2.1310000000000002,169.5
2004,1,2,7,30,2,0.07100000000000001,3.8000000000000003,100,2,1020,0,6,89.22,2.07,169.5
2004,1,2,8,0,2,0.07100000000000001,3.8000000000000003,98.83,3,1020,22,6,84.53,2.009,159.8
2004,1,2,8,30,2,0.07100000000000001,3.8000000000000003,98.8,4,1020,47,6,80.14,1.958,159.8
2004,1,2,9,0,3,0.07100000000000001,3.9000000000000004,99.09,5,1020,34,6,76.13,1.9080000000000001,159.20000000000002
2004,1,2,9,30,3,0.07100000000000001,4.4,99.02,5,1010,70,6,72.55,1.7650000000000001,159.20000000000002
2004,1,2,10,0,4,0.07100000000000001,4.9,98.10000000000001,6,1010,97,6,69.48,1.622,173.10000000000002
2004,1,2,10,30,4,0.07100000000000001,4.9,98.05,6,1010,172,7,66.99,1.518,173.10000000000002
2004,1,2,11,0,5,0.07100000000000001,5,96.31,7,1010,199,7,65.16,1.414,195
2004,1,2,11,30,5,0.07100000000000001,5,96.26,7,1010,290,7,64.03,1.3820000000000001,195
2004,1,2,12,0,5,0.07100000000000001,5,91.76,8,1010,293,7,63.65,1.351,216.10000000000002
2004,1,2,12,30,5,0.07100000000000001,4.7,91.73,8,1010,248,7,64.04,1.347,216.10000000000002
2004,1,2,13,0,5,0.07100000000000001,4.4,86.44,8,1010,171,4,65.17,1.344,233.70000000000002
