Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Cloud Type,Solar Zenith Angle,Precipitable Water,Wind Direction
2005,1,1,0,0,4,0.07100000000000001,5.4,100,5,1020,0,7,162.26,1.2790000000000001,232.70000000000002
2005,1,1,0,30,4,0.07100000000000001,5.5,100,5,1020,0,7,161.13,1.229,232.70000000000002
2005,1,1,1,0,4,0.07100000000000001,5.7,100,5,1020,0,7,158.16,1.18,239.70000000000002
2005,1,1,1,30,4,0.07100000000000001,5.7,100,5,1020,0,4,153.99,1.1420000000000001,239.70000000000002
2005,1,1,2,0,4,0.07100000000000001,5.7,100,5,1020,0,3,149.11,1.105,244.9
2005,1,1,2,30,4,0.07100000000000001,5.6000000000000005,100,5,1020,0,0,143.83,1.073,244.9
2005,1,1,3,0,4,0.07100000000000001,5.6000000000000005,100,5,1020,0,0,138.33,1.042,249.10000000000002
2005,1,1,3,30,4,0.07100000000000001,5.5,100,5,1020,0,0,132.7,1.014,249.10000000000002
2005,1,1,4,0,4,0.07100000000000001,5.5,100,5,1020,0,1,127.03,0.986,252.20000000000002
2005,1,1,4,30,4,0.07100000000000001,5.4,100,5,1020,0,0,121.35000000000001,0.967,252.20000000000002
2005,1,1,5,0,4,0.07100000000000001,5.300000000000001,100,5,1020,0,7,115.71000000000001,0.9490000000000001,252.60000000000002
2005,1,1,5,30,4,0.07100000000000001,5.1000000000000005,100,5,1020,0,7,110.14,0.9490000000000001,252.60000000000002
2005,1,1,6,0,4,0.07100000000000001,5.1000000000000005,100,5,1020,0,7,104.67,0.9500000000000001,255
2005,1,1,6,30,4,0.07100000000000001,5.1000000000000005,100,5,1020,0,7,99.33,0.967,255
2005,1,1,7,0,4,0.07100000000000001,5.1000000000000005,100,5,1020,0,7,94.17,0.985,261.40000000000003
2005,1,1,7,30,4,0.07100000000000001,5.1000000000000005,100,5,1020,0,7,89.21000000000001,0.996,261.40000000000003
2005,1,1,8,0,4,0.07100000000000001,5.2,100,6,1020,35,4,84.52,1.008,268.40000000000003
2005,1,1,8,30,5,0.07100000000000001,4.9,99.77,6,1020,74,4,80.14,1.002,268.40000000000003
2005,1,1,9,0,6,0.07100000000000001,4.6000000000000005,99.17,7,1020,170,3,76.13,0.995,272.2
2005,1,1,9,30,6,0.07100000000000001,4.1000000000000005,99.19,8,1020,221,2,72.55,0.983,272.2
2005,1,1,10,0,7,0.07100000000000001,3.6,99.38,9,1020,292,3,69.49,0.971,276.2
2005,1,1,10,30,7,0.07100000000000001,3.2,92.89,9,1020,327,3,67,0.965,276.2
2005,1,1,11,0,7,0.07100000000000001,2.9000000000000004,86.62,10,1020,368,2,65.17,0.9590000000000001,293.2
2005,1,1,11,30,7,0.07100000000000001,3,86.61,10,1020,355,3,64.05,0.9550000000000001,293.2
2005,1,1,12,0,6,0.07100000000000001,3.1,73.62,11,1020,371,3,63.68,0.9520000000000001,308.90000000000003
2005,1,1,12,30,6,0.07100000000000001,3.2,78.69,11,1020,376,2,64.06,0.9390000000000001,308.90000000000003
2005,1,1,13,0,5,0.07100000000000001,3.4000000000000004,72.21000000000001,11,1020,362,2,65.2,0.926,318.8
2005,1,1,13,30,5,0.07100000000000001,3.4000000000000004,72.23,10,1020,383,0,67.04,0.905,318.8
2005,1,1,14,0,4,0.07100000000000001,3.5,68.63,10,1020,337,0,69.53,0.885,329.40000000000003
