Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Cloud Type,Solar Zenith Angle,Precipitable Water,Wind Direction
2013,1,1,0,0,0,0.073,6.6000000000000005,99.24000000000001,1,1010,0,6,162.25,1.291,256.1
2013,1,1,0,30,0,0.073,6.5,99.25,0,1010,0,6,161.12,1.2550000000000001,256.1
2013,1,1,1,0,0,0.073,6.4,98.65,0,1010,0,6,158.16,1.22,262.1
2013,1,1,1,30,0,0.073,6.2,98.66,0,1010,0,7,153.98,1.198,262.1
2013,1,1,2,0,0,0.073,6.1000000000000005,97.38,0,1010,0,7,149.11,1.178,268.2
2013,1,1,2,30,0,0.073,6,97.37,0,1010,0,7,143.83,1.1520000000000001,268.2
2013,1,1,3,0,0,0.073,6,95.62,0,1010,0,7,138.33,1.1260000000000001,271.40000000000003
2013,1,1,3,30,0,0.073,6,95.61,0,1010,0,7,132.7,1.106,271.40000000000003
2013,1,1,4,0,0,0.073,6,94.43,0,1010,0,7,127.03,1.087,272.2
2013,1,1,4,30,0,0.073,5.9,94.44,0,1010,0,7,121.35000000000001,1.079,272.2
2013,1,1,5,0,0,0.073,5.9,93.76,0,1010,0,7,115.71000000000001,1.072,272.40000000000003
2013,1,1,5,30,0,0.073,5.800000000000001,93.76,0,1010,0,7,110.14,1.071,272.40000000000003
2013,1,1,6,0,0,0.073,5.800000000000001,93.27,0,1010,0,7,104.67,1.07,272.8
2013,1,1,6,30,0,0.073,5.7,93.27,0,1010,0,7,99.33,1.08,272.8
2013,1,1,7,0,-1,0.073,5.7,92.76,0,1010,0,7,94.17,1.091,273
2013,1,1,7,30,-1,0.073,5.7,92.78,0,1010,0,7,89.21000000000001,1.097,273
2013,1,1,8,0,0,0.073,5.800000000000001,95.51,1,1010,11,6,84.52,1.103,274.8
2013,1,1,8,30,0,0.073,5.6000000000000005,95.52,1,1010,23,6,80.14,1.096,274.8
2013,1,1,9,0,0,0.073,5.5,92.68,2,1010,75,6,76.12,1.09,277.1
2013,1,1,9,30,0,0.073,5.4,92.68,2,1010,107,6,72.55,1.075,277.1
2013,1,1,10,0,0,0.073,5.300000000000001,88.03,2,1010,167,6,69.48,1.06,284.8
2013,1,1,10,30,0,0.073,5.2,87.99,2,1010,143,6,67,1.047,284.8
2013,1,1,11,0,0,0.073,5.2,86.94,2,1010,140,6,65.17,1.035,295
2013,1,1,11,30,0,0.073,5.2,86.92,2,1010,147,6,64.04,1.025,295
2013,1,1,12,0,0,0.073,5.300000000000001,84.25,2,1010,108,6,63.67,1.016,303.40000000000003
2013,1,1,12,30,0,0.073,5.4,84.28,2,1010,79,6,64.06,1.03,303.40000000000003
2013,1,1,13,0,0,0.073,5.6000000000000005,82.38,2,1010,70,6,65.19,1.045,305
2013,1,1,13,30,0,0.073,5.5,88.48,1,1010,83,6,67.03,1.036,305
2013,1,1,14,0,-1,0.073,5.5,85.89,1,1010,127,7,69.53,1.028,312.20000000000005
2013,1,1,14,30,-1,0.073,5.6000000000000005,92.32000000000001,1,1010,109,7,72.60000000000001,1.004,312.20000000000005
2013,1,1,15,0,-1,0.073,5.800000000000001,88.94,1,1010,157,7,76.18,0.981,319.40000000000003
2013,1,1,15,30,-1,0.073,5.800000000000001,88.95,0,1010,102,4,80.2,0.931,319.40000000000003
