Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Cloud Type,Solar Zenith Angle,Precipitable Water,Wind Direction
2010,1,1,0,0,0,0.866,1,95.38,0,1010,0,7,162.27,1.651,14.3
2010,1,1,0,30,0,0.866,0.9,95.37,0,1010,0,7,161.14000000000001,1.6280000000000001,14.3
2010,1,1,1,0,0,0.866,0.8,94.97,0,1010,0,7,158.16,1.606,341.6
2010,1,1,1,30,0,0.866,1,94.96000000000001,0,1010,0,7,153.98,1.579,341.6
2010,1,1,2,0,0,0.866,1.2000000000000002,94.45,0,1010,0,7,149.1,1.552,313.1
2010,1,1,2,30,0,0.866,1.3,94.44,0,1010,0,7,143.82,1.5290000000000001,313.1
2010,1,1,3,0,0,0.866,1.5,93.61,0,1010,0,7,138.32,1.5070000000000001,306.8
2010,1,1,3,30,0,0.866,1.7000000000000002,93.60000000000001,0,1010,0,4,132.69,1.484,306.8
2010,1,1,4,0,-1,0.866,1.9000000000000001,92.87,0,1010,0,4,127.02,1.461,303.8
2010,1,1,4,30,-1,0.866,2,92.86,0,1010,0,4,121.34,1.427,303.8
2010,1,1,5,0,-1,0.866,2.1,98.23,0,1010,0,4,115.7,1.3940000000000001,301.8
2010,1,1,5,30,-1,0.866,2.2,98.22,0,1010,0,4,110.13,1.354,301.8
2010,1,1,6,0,-1,0.866,2.3000000000000003,96.44,-1,1010,0,4,104.66,1.315,300.5
2010,1,1,6,30,-1,0.866,2.3000000000000003,96.42,-1,1010,0,4,99.33,1.274,300.5
2010,1,1,7,0,-1,0.866,2.4000000000000004,95.57000000000001,-1,1010,0,4,94.16,1.234,301.40000000000003
2010,1,1,7,30,-1,0.866,2.4000000000000004,88.84,0,1010,0,4,89.21000000000001,1.197,301.40000000000003
2010,1,1,8,0,0,0.866,2.4000000000000004,94.17,0,1010,34,4,84.52,1.16,302.8
2010,1,1,8,30,0,0.866,2.4000000000000004,94.16,0,1010,74,4,80.14,1.1280000000000001,302.8
2010,1,1,9,0,0,0.866,2.5,93.05,1,1010,95,4,76.13,1.097,301.6
2010,1,1,9,30,0,0.866,2.3000000000000003,93.03,1,1010,112,4,72.56,1.075,301.6
2010,1,1,10,0,0,0.866,2.2,90.77,2,1010,150,4,69.49,1.053,301.5
2010,1,1,10,30,0,0.866,2.2,90.73,2,1010,162,4,67.01,1.041,301.5
2010,1,1,11,0,1,0.866,2.2,87.24,3,1010,237,4,65.18,1.03,304.7
2010,1,1,11,30,1,0.866,2.2,87.21000000000001,3,1000,302,4,64.06,1.028,304.7
2010,1,1,12,0,1,0.866,2.3000000000000003,82.91,4,1000,347,4,63.690000000000005,1.027,302.5
2010,1,1,12,30,1,0.866,2.3000000000000003,82.89,4,1000,356,7,64.08,1.026,302.5
2010,1,1,13,0,1,0.866,2.4000000000000004,83.98,4,1000,291,4,65.22,1.026,305.5
2010,1,1,13,30,1,0.866,2.5,83.96000000000001,4,1000,280,4,67.06,1.016,305.5
2010,1,1,14,0,1,0.866,2.6,86.60000000000001,4,1000,256,4,69.56,1.006,322.90000000000003
2010,1,1,14,30,1,0.866,2.7,92.87,3,1000,197,4,72.64,0.993,322.90000000000003
2010,1,1,15,0,1,0.866,2.8000000000000003,98.23,3,1000,149,4,76.22,0.981,336.6
2010,1,1,15,30,1,0.866,2.9000000000000004,100,2,1000,95,4,80.24,0.973,336.6
2010,1,1,16,0,0,0.866,3,98.59,1,1000,43,4,84.63,0.965,337.40000000000003
2010,1,1,16,30,0,0.866,3.1,98.59,1,1000,0,7,89.32000000000001,0.9570000000000001,337.40000000000003
2010,1,1,17,0,0,0.866,3.3000000000000003,98.21000000000001,1,1000,0,4,94.28,0.9490000000000001,337.40000000000003
2010,1,1,17,30,0,0.866,3.4000000000000004,98.21000000000001,1,1000,0,4,99.45,0.9490000000000001,337.40000000000003
2010,1,1,18,0,0,0.866,3.5,97.86,1,1000,0,4,104.79,0.9490000000000001,335.5
2010,1,1,18,30,0,0.866,3.5,97.86,1,1000,0,4,110.26,0.9470000000000001,335.5
2010,1,1,19,0,0,0.866,3.6,97.14,1,1000,0,4,115.83,0.9450000000000001,331.90000000000003
2010,1,1,19,30,0,0.866,3.7,97.12,1,1000,0,4,121.47,0.9380000000000001,331.90000000000003
2010,1,1,20,0,0,0.866,3.9000000000000004,96.98,1,1000,0,4,127.15,0.932,332.1
2010,1,1,20,30,0,0.866,4.1000000000000005,100,1,1000,0,4,132.82,0.923,332.1
2010,1,1,21,0,0,0.866,4.4,100,1,1000,0,4,138.44,0.914,330.6
2010,1,1,21,30,0,0.866,4.800000000000001,100,0,1000,0,4,143.93,0.896,330.6
2010,1,1,22,0,0,0.866,5.300000000000001,100,0,1000,0,4,149.20000000000002,0.878,327.90000000000003
2010,1,1,22,30,0,0.866,5.7,100,0,1000,0,4,154.06,0.852,327.90000000000003
2010,1,1,23,0,0,0.866,6.2,95.84,0,1000,0,4,158.20000000000002,0.8260000000000001,327.5
2010,1,1,23,30,0,0.866,6.5,95.8,0,1000,0,4,161.12,0.802,327.5
2010,1,2,0,0,-1,0.866,6.800000000000001,89.17,0,1000,0,4,162.19,0.778,327.6
2010,1,2,0,30,-1,0.866,6.800000000000001,89.16,0,1000,0,4,161.09,0.765,327.6
2010,1,2,1,0,-2,0.866,6.800000000000001,84.26,0,1000,0,4,158.14000000000001,0.753,326.3
2010,1,2,1,30,-2,0.866,6.7,84.25,0,1000,0,4,153.99,0.748,326.3
2010,1,2,2,0,-2,0.866,6.6000000000000005,82.42,0,1000,0,4,149.12,0.744,322.3
2010,1,2,2,30,-2,0.866,6.6000000000000005,82.42,0,1000,0,4,143.85,0.74,322.3
2010,1,2,3,0,-2,0.866,6.6000000000000005,87.60000000000001,0,1000,0,4,138.35,0.737,318.3
2010,1,2,3,30,-2,0.866,6.7,87.58,0,1000,0,7,132.73,0.731,318.3
2010,1,2,4,0,-3,0.866,6.9,85.51,0,1000,0,7,127.06,0.726,315.5
2010,1,2,4,30,-3,0.866,7.1000000000000005,85.51,0,1000,0,4,121.38,0.719,315.5
2010,1,2,5,0,-3,0.866,7.4,81.91,-1,1000,0,7,115.74000000000001,0.712,313.1
2010,1,2,5,30,-3,0.866,7.7,81.9,-1,1000,0,4,110.16,0.7030000000000001,313.1
2010,1,2,6,0,-4,0.866,8,83.51,-1,1000,0,7,104.69,0.6950000000000001,311.1
2010,1,2,6,30,-4,0.866,8.1,83.5,-1,1000,0,7,99.35000000000001,0.686,311.1
2010,1,2,7,0,-5,0.866,8.3,79.55,-2,1000,0,4,94.18,0.678,310
2010,1,2,7,30,-5,0.866,8.4,79.53,-2,1000,0,4,89.22,0.67,310
2010,1,2,8,0,-5,0.866,8.5,77,-2,1000,60,4,84.52,0.662,311
2010,1,2,8,30,-5,0.866,8.5,76.99,-2,1000,132,1,80.13,0.657,311
2010,1,2,9,0,-5,0.866,8.6,75.29,-2,1000,207,1,76.11,0.652,313.5
2010,1,2,9,30,-5,0.866,8.6,75.28,-2,1000,60,4,72.53,0.648,313.5
2010,1,2,10,0,-6,0.866,8.700000000000001,73.89,-2,1000,280,4,69.46000000000001,0.644,315.90000000000003
2010,1,2,10,30,-6,0.866,8.700000000000001,73.87,-2,1000,241,4,66.96000000000001,0.64,315.90000000000003
2010,1,2,11,0,-6,0.866,8.8,72.22,-2,1000,175,4,65.12,0.637,317.3
2010,1,2,11,30,-6,0.866,8.9,72.2,-2,1000,186,4,63.99,0.632,317.3
2010,1,2,12,0,-6,0.866,9.1,70.05,-2,1000,312,4,63.6,0.628,317.1
2010,1,2,12,30,-6,0.866,9.200000000000001,70.06,-2,1000,360,4,63.980000000000004,0.624,317.1
2010,1,2,13,0,-7,0.866,9.3,72.94,-2,1000,238,7,65.11,0.62,316.1
2010,1,2,13,30,-7,0.866,9.4,72.96000000000001,-2,1000,230,7,66.95,0.614,316.1
2010,1,2,14,0,-7,0.866,9.600000000000001,70.04,-3,1000,184,4,69.43,0.609,314.5
2010,1,2,14,30,-7,0.866,9.700000000000001,70.06,-3,1000,130,4,72.51,0.601,314.5
2010,1,2,15,0,-8,0.866,9.8,71.76,-4,1000,84,4,76.09,0.593,312.8
2010,1,2,15,30,-8,0.866,9.9,71.77,-4,1000,54,7,80.10000000000001,0.58,312.8
2010,1,2,16,0,-9,0.866,10.100000000000001,72.63,-5,1000,25,7,84.49,0.5680000000000001,311.70000000000005
2010,1,2,16,30,-9,0.866,10.200000000000001,72.65,-5,1000,0,7,89.19,0.552,311.70000000000005
2010,1,2,17,0,-9,0.866,10.4,73.35000000000001,-6,1000,0,7,94.14,0.537,311.8
2010,1,2,17,30,-9,0.866,10.4,73.37,-6,1000,0,4,99.31,0.522,311.8
2010,1,2,18,0,-10,0.866,10.5,74.94,-6,1000,0,4,104.65,0.508,312.20000000000005
2010,1,2,18,30,-10,0.866,10.5,74.94,-6,1000,0,1,110.12,0.494,312.20000000000005
2010,1,2,19,0,-11,0.866,10.5,78.11,-7,1000,0,0,115.69,0.48,310.5
2010,1,2,19,30,-11,0.866,10.4,78.09,-7,1000,0,0,121.33,0.465,310.5
2010,1,2,20,0,-11,0.866,10.4,76.18,-8,1000,0,0,127.01,0.451,307.20000000000005
2010,1,2,20,30,-11,0.866,10.4,76.15,-8,1000,0,0,132.68,0.437,307.20000000000005
2010,1,2,21,0,-11,0.866,10.4,74.7,-8,1000,0,0,138.3,0.423,303.90000000000003
2010,1,2,21,30,-11,0.866,10.4,74.67,-8,1000,0,0,143.79,0.41400000000000003,303.90000000000003
2010,1,2,22,0,-11,0.866,10.4,73.73,-8,1000,0,0,149.06,0.406,300.90000000000003
2010,1,2,22,30,-11,0.866,10.4,73.71000000000001,-8,1000,0,1,153.92000000000002,0.404,300.90000000000003
2010,1,2,23,0,-11,0.866,10.5,73.39,-8,1000,0,1,158.06,0.403,298.6
2010,1,2,23,30,-11,0.866,10.5,73.37,-8,1000,0,4,161,0.40800000000000003,298.6
2010,1,3,0,0,-11,0.866,10.5,73.39,-8,1000,0,1,162.1,0.41300000000000003,297.6
2010,1,3,0,30,-11,0.866,10.5,73.38,-8,1000,0,1,161.03,0.422,297.6
2010,1,3,1,0,-11,0.866,10.600000000000001,73.48,-8,1000,0,4,158.12,0.431,297.90000000000003
2010,1,3,1,30,-11,0.866,10.600000000000001,73.47,-8,1000,0,7,153.99,0.444,297.90000000000003
2010,1,3,2,0,-11,0.866,10.600000000000001,73.72,-8,1000,0,1,149.14000000000001,0.457,298.3
2010,1,3,2,30,-11,0.866,10.600000000000001,73.7,-8,1000,0,1,143.88,0.47400000000000003,298.3
2010,1,3,3,0,-11,0.866,10.700000000000001,74.26,-8,1000,0,1,138.38,0.492,297.90000000000003
2010,1,3,3,30,-11,0.866,10.700000000000001,74.23,-8,990,0,1,132.77,0.515,297.90000000000003
2010,1,3,4,0,-11,0.866,10.700000000000001,75.03,-8,990,0,1,127.09,0.538,296.5
2010,1,3,4,30,-11,0.866,10.700000000000001,75,-8,990,0,7,121.41,0.5640000000000001,296.5
2010,1,3,5,0,-11,0.866,10.8,75.83,-8,990,0,7,115.77,0.59,293.90000000000003
2010,1,3,5,30,-11,0.866,10.8,75.8,-7,990,0,7,110.19,0.613,293.90000000000003
2010,1,3,6,0,-11,0.866,10.9,76.34,-7,990,0,7,104.71000000000001,0.636,291.7
2010,1,3,6,30,-11,0.866,10.9,76.31,-7,990,0,7,99.37,0.652,291.7
2010,1,3,7,0,-11,0.866,10.9,77.01,-7,990,0,7,94.2,0.669,291.5
2010,1,3,7,30,-11,0.866,10.9,71.27,-7,990,0,7,89.23,0.677,291.5
2010,1,3,8,0,-11,0.866,11,72.14,-7,990,41,7,84.52,0.686,293.40000000000003
2010,1,3,8,30,-11,0.866,11,72.13,-7,990,87,7,80.12,0.6890000000000001,293.40000000000003
2010,1,3,9,0,-11,0.866,11,72.74,-7,990,113,4,76.09,0.6930000000000001,296.90000000000003
2010,1,3,9,30,-11,0.866,10.9,72.74,-7,990,104,7,72.5,0.6910000000000001,296.90000000000003
2010,1,3,10,0,-10,0.866,10.9,73.22,-7,990,255,4,69.41,0.6900000000000001,299.40000000000003
2010,1,3,10,30,-10,0.866,10.8,73.21000000000001,-6,990,137,7,66.9,0.685,299.40000000000003
2010,1,3,11,0,-10,0.866,10.8,74.15,-6,990,238,7,65.05,0.681,301.5
2010,1,3,11,30,-10,0.866,10.700000000000001,68.68,-6,990,384,7,63.9,0.672,301.5
2010,1,3,12,0,-10,0.866,10.700000000000001,69.95,-6,990,476,1,63.51,0.663,303.40000000000003
2010,1,3,12,30,-10,0.866,10.600000000000001,69.97,-5,990,340,4,63.870000000000005,0.65,303.40000000000003
2010,1,3,13,0,-10,0.866,10.5,71.4,-5,990,210,4,64.99,0.638,305.7
2010,1,3,13,30,-10,0.866,10.4,66.19,-5,990,143,4,66.82000000000001,0.631,305.7
2010,1,3,14,0,-10,0.866,10.3,67.22,-5,990,250,4,69.3,0.624,307.3
2010,1,3,14,30,-10,0.866,10.200000000000001,67.24,-5,990,131,4,72.37,0.626,307.3
2010,1,3,15,0,-10,0.866,10.100000000000001,72.96000000000001,-5,990,59,7,75.95,0.629,308.3
2010,1,3,15,30,-10,0.866,10,73,-5,990,39,7,79.96000000000001,0.634,308.3
2010,1,3,16,0,-10,0.866,10,72.23,-6,990,19,7,84.35000000000001,0.639,309.20000000000005
2010,1,3,16,30,-10,0.866,9.9,72.27,-6,1000,0,7,89.04,0.639,309.20000000000005
2010,1,3,17,0,-10,0.866,9.9,76.91,-6,1000,0,7,94,0.639,310.20000000000005
2010,1,3,17,30,-10,0.866,9.8,76.95,-6,1000,0,7,99.17,0.653,310.20000000000005
2010,1,3,18,0,-10,0.866,9.700000000000001,76.96000000000001,-7,1000,0,7,104.5,0.668,310.40000000000003
2010,1,3,18,30,-10,0.866,9.600000000000001,76.97,-6,1000,0,7,109.98,0.706,310.40000000000003
2010,1,3,19,0,-10,0.073,9.5,78.2,-6,1000,0,7,115.55,0.744,310.20000000000005
2010,1,3,19,30,-10,0.073,9.4,78.2,-6,1000,0,7,121.19,0.782,310.20000000000005
2010,1,3,20,0,-9,0.073,9.3,80.07000000000001,-6,1000,0,7,126.87,0.8220000000000001,309.6
2010,1,3,20,30,-9,0.073,9.1,74.18,-6,1000,0,7,132.54,0.843,309.6
2010,1,3,21,0,-9,0.073,9,75.79,-6,1000,0,1,138.15,0.864,310.1
2010,1,3,21,30,-9,0.073,8.8,75.8,-6,1000,0,1,143.65,0.871,310.1
2010,1,3,22,0,-9,0.073,8.700000000000001,76.94,-6,1000,0,1,148.91,0.878,310.5
2010,1,3,22,30,-9,0.073,8.5,76.95,-6,1000,0,1,153.77,0.879,310.5
2010,1,3,23,0,-9,0.073,8.4,77.81,-6,1000,0,4,157.92000000000002,0.881,309.8
2010,1,3,23,30,-9,0.073,8.200000000000001,77.82000000000001,-6,1000,0,0,160.87,0.881,309.8
2010,1,4,0,0,-9,0.073,8.1,78.49,-6,1000,0,1,162,0.881,308.40000000000003
2010,1,4,0,30,-9,0.073,8,78.51,-6,1000,0,1,160.97,0.882,308.40000000000003
2010,1,4,1,0,-9,0.073,7.9,78.95,-6,1000,0,0,158.09,0.883,307.20000000000005
2010,1,4,1,30,-9,0.073,7.800000000000001,78.97,-6,1000,0,1,153.98,0.882,307.20000000000005
2010,1,4,2,0,-9,0.073,7.7,79.08,-6,1000,0,0,149.15,0.881,306.5
2010,1,4,2,30,-9,0.073,7.6000000000000005,79.09,-6,1000,0,0,143.89000000000001,0.874,306.5
2010,1,4,3,0,-9,0.073,7.5,78.75,-6,1000,0,0,138.41,0.867,305.90000000000003
2010,1,4,3,30,-9,0.073,7.4,78.76,-6,1000,0,0,132.79,0.855,305.90000000000003
2010,1,4,4,0,-9,0.073,7.4,84.79,-6,1000,0,0,127.12,0.844,306
2010,1,4,4,30,-9,0.073,7.300000000000001,84.8,-6,1000,0,0,121.44,0.8300000000000001,306
2010,1,4,5,0,-9,0.073,7.2,84.82000000000001,-6,1000,0,0,115.8,0.8170000000000001,306.5
2010,1,4,5,30,-9,0.073,7.1000000000000005,84.83,-6,1000,0,0,110.21000000000001,0.806,306.5
2010,1,4,6,0,-9,0.073,7,84.59,-6,1000,0,0,104.73,0.796,307.70000000000005
2010,1,4,6,30,-9,0.073,6.9,84.59,-6,1000,0,1,99.38,0.79,307.70000000000005
2010,1,4,7,0,-9,0.073,6.9,84.35000000000001,-6,1000,0,4,94.2,0.784,309.1
2010,1,4,7,30,-9,0.073,6.9,78.13,-6,1000,0,7,89.23,0.783,309.1
2010,1,4,8,0,-8,0.073,6.9,79.53,-6,1000,48,7,84.51,0.782,310.5
2010,1,4,8,30,-8,0.073,6.800000000000001,73.71000000000001,-5,1000,100,7,80.11,0.786,310.5
2010,1,4,9,0,-8,0.073,6.800000000000001,76.07000000000001,-4,1000,217,1,76.07000000000001,0.791,311.5
2010,1,4,9,30,-8,0.073,6.7,70.55,-3,1000,286,1,72.46000000000001,0.797,311.5
