Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Cloud Type,Solar Zenith Angle,Precipitable Water,Wind Direction
2016,1,1,0,0,1,0.068,3.9000000000000004,97.25,3,1010,0,8,162.31,0.9,313
2016,1,1,0,30,1,0.068,3.8000000000000003,97.25,3,1010,0,8,161.15,0.904,313
2016,1,1,1,0,1,0.068,3.7,95.16,3,1010,0,8,158.16,0.908,311.20000000000005
2016,1,1,1,30,1,0.068,3.7,95.16,2,1010,0,8,153.97,0.91,311.20000000000005
2016,1,1,2,0,0,0.068,3.8000000000000003,92.63,2,1010,0,8,149.09,0.912,310.40000000000003
2016,1,1,2,30,0,0.068,3.8000000000000003,92.62,2,1010,0,8,143.8,0.907,310.40000000000003
2016,1,1,3,0,0,0.068,3.9000000000000004,90.95,2,1010,0,8,138.3,0.903,309
2016,1,1,3,30,0,0.068,3.9000000000000004,90.94,2,1010,0,8,132.67000000000002,0.894,309
2016,1,1,4,0,0,0.068,4,89.79,2,1010,0,8,127,0.886,307.20000000000005
2016,1,1,4,30,0,0.068,3.9000000000000004,96.45,2,1010,0,8,121.32000000000001,0.881,307.20000000000005
2016,1,1,5,0,0,0.068,3.9000000000000004,94.76,2,1010,0,8,115.68,0.876,304.3
2016,1,1,5,30,0,0.068,3.9000000000000004,94.76,2,1010,0,8,110.11,0.873,304.3
2016,1,1,6,0,0,0.068,3.9000000000000004,93.89,2,1010,0,8,104.64,0.87,301.40000000000003
2016,1,1,6,30,0,0.068,3.8000000000000003,93.88,2,1010,0,8,99.31,0.863,301.40000000000003
2016,1,1,7,0,0,0.068,3.7,93.47,2,1010,0,8,94.15,0.857,298.2
2016,1,1,7,30,0,0.068,3.7,93.47,2,1010,0,8,89.2,0.845,298.2
2016,1,1,8,0,0,0.068,3.7,87.99,2,1010,40,8,84.51,0.833,293.8
2016,1,1,8,30,0,0.068,3.9000000000000004,87.98,2,1010,84,8,80.14,0.8250000000000001,293.8
2016,1,1,9,0,0,0.068,4.1000000000000005,78.97,3,1010,130,8,76.13,0.8180000000000001,289.2
2016,1,1,9,30,0,0.068,4.1000000000000005,78.96000000000001,3,1010,171,8,72.56,0.8140000000000001,289.2
2016,1,1,10,0,0,0.068,4.2,76.17,4,1010,208,4,69.51,0.811,287.7
2016,1,1,10,30,0,0.068,4.4,76.13,4,1010,234,4,67.03,0.797,287.7
2016,1,1,11,0,0,0.068,4.6000000000000005,70.89,4,1010,256,8,65.21000000000001,0.783,283.5
2016,1,1,11,30,0,0.068,4.800000000000001,70.86,4,1010,281,8,64.1,0.771,283.5
2016,1,1,12,0,0,0.068,5,71.49,5,1010,351,8,63.730000000000004,0.759,276.5
2016,1,1,12,30,0,0.068,5.2,71.47,5,1010,245,8,64.13,0.756,276.5
2016,1,1,13,0,0,0.068,5.4,66.88,5,1010,273,8,65.27,0.754,271.7
2016,1,1,13,30,0,0.068,5.6000000000000005,71.7,5,1010,132,4,67.12,0.749,271.7
2016,1,1,14,0,0,0.068,5.9,71.2,5,1010,115,8,69.62,0.744,271.5
2016,1,1,14,30,0,0.068,6.1000000000000005,76.39,4,1010,95,8,72.69,0.736,271.5
2016,1,1,15,0,0,0.068,6.300000000000001,75.46000000000001,4,1010,71,8,76.28,0.729,274.3
2016,1,1,15,30,0,0.068,6.4,75.48,3,1010,46,8,80.3,0.711,274.3
2016,1,1,16,0,-1,0.068,6.6000000000000005,73.82000000000001,3,1010,21,8,84.69,0.6940000000000001,278.3
2016,1,1,16,30,-1,0.068,6.7,79.27,2,1010,0,1,89.39,0.663,278.3
2016,1,1,17,0,-1,0.068,6.9,76.43,2,1010,0,1,94.35000000000001,0.632,284.1
2016,1,1,17,30,-1,0.068,7,82.13,2,1010,0,1,99.52,0.592,284.1
2016,1,1,18,0,-2,0.068,7.1000000000000005,78.58,2,1010,0,1,104.85000000000001,0.552,289.7
2016,1,1,18,30,-2,0.068,6.9,84.48,1,1010,0,1,110.33,0.524,289.7
2016,1,1,19,0,-2,0.066,6.800000000000001,82.54,1,1010,0,1,115.9,0.496,291
2016,1,1,19,30,-2,0.066,6.6000000000000005,82.54,0,1010,0,1,121.54,0.488,291
2016,1,1,20,0,-2,0.066,6.5,81.5,0,1010,0,1,127.21000000000001,0.48,289
2016,1,1,20,30,-2,0.066,6.4,81.5,0,1010,0,1,132.89000000000001,0.485,289
2016,1,1,21,0,-2,0.066,6.300000000000001,80.59,0,1010,0,1,138.5,0.49,287.8
2016,1,1,21,30,-2,0.066,6.2,80.59,0,1010,0,1,144,0.495,287.8
2016,1,1,22,0,-3,0.066,6.2,79.81,0,1010,0,1,149.26,0.501,286.90000000000003
2016,1,1,22,30,-3,0.066,6.300000000000001,79.81,0,1010,0,1,154.12,0.501,286.90000000000003
2016,1,1,23,0,-3,0.066,6.4,79.09,0,1010,0,1,158.26,0.502,285.6
2016,1,1,23,30,-3,0.066,6.4,79.09,0,1010,0,1,161.17000000000002,0.51,285.6
2016,1,2,0,0,-3,0.066,6.5,78.55,0,1010,0,4,162.23,0.519,284.2
2016,1,2,0,30,-3,0.066,6.5,78.56,0,1010,0,4,161.11,0.534,284.2
2016,1,2,1,0,-3,0.066,6.6000000000000005,78.03,0,1010,0,1,158.15,0.55,284.90000000000003
2016,1,2,1,30,-3,0.066,6.5,78.04,0,1010,0,1,153.98,0.553,284.90000000000003
2016,1,2,2,0,-3,0.066,6.4,78.74,0,1010,0,8,149.11,0.556,287.90000000000003
2016,1,2,2,30,-3,0.066,6.2,78.74,0,1010,0,8,143.83,0.548,287.90000000000003
2016,1,2,3,0,-3,0.066,6.1000000000000005,79.33,0,1010,0,8,138.33,0.54,290.6
2016,1,2,3,30,-3,0.066,5.9,79.33,0,1010,0,8,132.71,0.526,290.6
2016,1,2,4,0,-3,0.066,5.7,85.07000000000001,0,1010,0,1,127.04,0.512,292.5
2016,1,2,4,30,-3,0.066,5.5,85.07000000000001,0,1010,0,1,121.36,0.503,292.5
2016,1,2,5,0,-3,0.066,5.4,84.89,-1,1010,0,1,115.72,0.494,293.3
2016,1,2,5,30,-3,0.066,5.2,84.9,-1,1010,0,1,110.15,0.493,293.3
2016,1,2,6,0,-3,0.066,5.1000000000000005,84.2,-1,1010,0,1,104.67,0.492,294.6
2016,1,2,6,30,-3,0.066,4.9,84.21000000000001,-1,1010,0,1,99.34,0.497,294.6
2016,1,2,7,0,-3,0.066,4.800000000000001,83.61,-1,1010,0,4,94.17,0.502,295.40000000000003
2016,1,2,7,30,-3,0.066,4.800000000000001,77.75,0,1010,0,4,89.21000000000001,0.514,295.40000000000003
2016,1,2,8,0,-3,0.066,4.800000000000001,79.68,0,1010,35,4,84.52,0.527,292.7
2016,1,2,8,30,-3,0.066,4.7,79.68,0,1010,74,4,80.13,0.548,292.7
2016,1,2,9,0,-3,0.066,4.7,70.35000000000001,1,1010,113,4,76.12,0.5710000000000001,286.7
2016,1,2,9,30,-3,0.066,4.6000000000000005,70.34,1,1010,148,4,72.54,0.598,286.7
2016,1,2,10,0,-3,0.066,4.6000000000000005,64.55,2,1010,179,4,69.47,0.625,278.7
2016,1,2,10,30,-3,0.066,4.6000000000000005,64.51,2,1010,204,4,66.98,0.641,278.7
2016,1,2,11,0,-3,0.066,4.6000000000000005,66.51,3,1010,360,2,65.15,0.657,269.8
2016,1,2,11,30,-3,0.066,4.6000000000000005,66.47,3,1010,297,2,64.02,0.664,269.8
2016,1,2,12,0,-3,0.066,4.800000000000001,64.62,3,1010,372,2,63.64,0.671,265
2016,1,2,12,30,-3,0.066,4.800000000000001,64.6,3,1010,446,1,64.03,0.674,265
2016,1,2,13,0,-2,0.066,4.9,66.68,4,1010,382,7,65.16,0.678,263.2
2016,1,2,13,30,-2,0.066,4.9,66.66,4,1010,299,4,67,0.671,263.2
2016,1,2,14,0,-2,0.066,5,68.01,4,1010,262,4,69.49,0.664,261.8
2016,1,2,14,30,-2,0.066,4.9,68.01,3,1010,282,1,72.57000000000001,0.649,261.8
2016,1,2,15,0,-1,0.066,4.9,70.37,3,1010,214,4,76.15,0.634,261.2
2016,1,2,15,30,-1,0.066,4.800000000000001,75.55,2,1010,140,4,80.17,0.624,261.2
2016,1,2,16,0,-1,0.066,4.800000000000001,82,1,1010,67,4,84.56,0.615,263.3
2016,1,2,16,30,-1,0.066,4.9,88.16,1,1010,0,4,89.25,0.618,263.3
2016,1,2,17,0,-1,0.066,5,86.92,1,1010,0,1,94.21000000000001,0.622,269.8
2016,1,2,17,30,-1,0.066,4.800000000000001,86.93,0,1010,0,1,99.38,0.625,269.8
2016,1,2,18,0,-2,0.066,4.7,86.17,0,1010,0,1,104.71000000000001,0.629,275.90000000000003
2016,1,2,18,30,-2,0.066,4.4,86.17,0,1010,0,1,110.19,0.628,275.90000000000003
2016,1,2,19,0,-2,0.066,4.2,83.91,0,1010,0,1,115.76,0.627,279.2
2016,1,2,19,30,-2,0.066,4,83.89,0,1010,0,1,121.4,0.628,279.2
2016,1,2,20,0,-2,0.066,3.9000000000000004,81.9,0,1010,0,1,127.08,0.63,278.7
2016,1,2,20,30,-2,0.066,3.7,81.89,0,1010,0,1,132.75,0.638,278.7
2016,1,2,21,0,-2,0.066,3.6,86.54,0,1010,0,1,138.36,0.647,276
2016,1,2,21,30,-2,0.066,3.6,86.51,0,1010,0,1,143.86,0.674,276
2016,1,2,22,0,-3,0.066,3.6,85.72,0,1010,0,1,149.12,0.7020000000000001,266.3
2016,1,2,22,30,-3,0.066,3.8000000000000003,85.7,0,1010,0,1,153.98,0.74,266.3
2016,1,2,23,0,-2,0.066,4,86.62,0,1010,0,1,158.13,0.779,255.9
2016,1,2,23,30,-2,0.066,4.2,80.51,0,1010,0,1,161.05,0.808,255.9
2016,1,3,0,0,-2,0.066,4.5,82.12,0,1010,0,1,162.14000000000001,0.838,250.8
2016,1,3,0,30,-2,0.066,4.6000000000000005,82.09,0,1010,0,1,161.06,0.847,250.8
2016,1,3,1,0,-2,0.066,4.800000000000001,84.08,0,1010,0,1,158.13,0.857,246.3
2016,1,3,1,30,-2,0.066,4.9,84.04,0,1010,0,1,153.99,0.843,246.3
2016,1,3,2,0,-2,0.066,5,86.17,0,1010,0,1,149.13,0.8290000000000001,242.60000000000002
2016,1,3,2,30,-2,0.066,5.1000000000000005,86.14,0,1010,0,1,143.86,0.8170000000000001,242.60000000000002
2016,1,3,3,0,-1,0.066,5.2,88.94,0,1010,0,1,138.37,0.805,239.9
2016,1,3,3,30,-1,0.066,5.2,88.9,0,1010,0,1,132.75,0.808,239.9
2016,1,3,4,0,-1,0.066,5.2,91.22,0,1010,0,1,127.07000000000001,0.811,237.5
2016,1,3,4,30,-1,0.066,5.2,91.21000000000001,0,1010,0,1,121.4,0.801,237.5
2016,1,3,5,0,-1,0.066,5.2,92.55,0,1000,0,1,115.75,0.791,236.9
2016,1,3,5,30,-1,0.066,5.300000000000001,92.54,0,1000,0,1,110.18,0.765,236.9
