Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Cloud Type,Solar Zenith Angle,Precipitable Water,Wind Direction
2019,1,1,0,0,7.9,0.09,4.7,98.11,8.200000000000001,1006,0,6,162.3,3.8000000000000003,213
2019,1,1,0,30,7.9,0.09,4.800000000000001,95.39,8.6,1005,0,6,161.16,3.8000000000000003,216
2019,1,1,1,0,8.6,0.09,4.9,97.85000000000001,8.9,1005,0,6,158.17000000000002,3.8000000000000003,219
2019,1,1,1,30,8.6,0.09,5,94.52,9.4,1004,0,7,153.99,3.7,221
2019,1,1,2,0,9.5,0.09,5.1000000000000005,98.05,9.8,1003,0,7,149.11,3.5,222
2019,1,1,2,30,9.5,0.09,4.9,96.01,10.100000000000001,1002,0,7,143.82,3.3000000000000003,225
2019,1,1,3,0,10.100000000000001,0.09,4.7,98.41,10.3,1002,0,7,138.32,3,227
2019,1,1,3,30,10,0.09,4.7,96.37,10.600000000000001,1001,0,4,132.69,2.7,229
2019,1,1,4,0,10.600000000000001,0.09,4.7,98.17,10.9,1001,0,4,127.02,2.4000000000000004,230
2019,1,1,4,30,10.600000000000001,0.09,4.9,94.97,11.4,1001,0,4,121.34,2.1,231
2019,1,1,5,0,11.600000000000001,0.09,5.1000000000000005,97.73,11.9,1001,0,4,115.7,1.9000000000000001,233
2019,1,1,5,30,11.600000000000001,0.09,5.1000000000000005,96.45,12.100000000000001,1001,0,4,110.13,1.8,236
2019,1,1,6,0,12,0.09,5,97.88,12.3,1002,0,4,104.66,1.7000000000000002,240
2019,1,1,6,30,12,0.09,4.9,97.24000000000001,12.4,1002,0,7,99.32000000000001,1.7000000000000002,248
2019,1,1,7,0,11.9,0.09,4.9,95.94,12.5,1003,0,7,94.16,1.7000000000000002,255
2019,1,1,7,30,11.9,0.09,4.9,95.94,12.5,1003,9,4,88.83,1.6,261
2019,1,1,8,0,11,0.09,5,91.10000000000001,12.4,1004,24,7,84.37,1.6,268
2019,1,1,8,30,11,0.09,5,92.4,12.200000000000001,1005,37,7,80.05,1.5,271
2019,1,1,9,0,9.700000000000001,0.09,5,85.71000000000001,12,1006,53,6,76.07000000000001,1.4000000000000001,275
2019,1,1,9,30,9.700000000000001,0.09,5,87.42,11.700000000000001,1006,68,6,72.51,1.3,279
2019,1,1,10,0,8.3,0.09,5,81.5,11.4,1007,111,6,69.45,1.3,283
2019,1,1,10,30,8.3,0.09,5.2,83.69,11,1007,123,6,66.98,1.2000000000000002,290
2019,1,1,11,0,6.6000000000000005,0.09,5.4,76.51,10.600000000000001,1007,140,6,65.15,1.1,298
2019,1,1,11,30,6.7,0.09,5.300000000000001,79.17,10.100000000000001,1008,263,7,64.04,1.1,304
2019,1,1,12,0,5.2,0.09,5.2,73.60000000000001,9.700000000000001,1008,340,7,63.67,1,310
2019,1,1,12,30,5.2,0.09,5,75.17,9.4,1009,428,0,64.06,1,313
2019,1,1,13,0,4.3,0.09,4.9,72.64,9,1010,412,0,65.2,1,316
2019,1,1,13,30,4.3,0.09,4.7,74.12,8.700000000000001,1010,285,2,67.04,1,317
2019,1,1,14,0,3.8000000000000003,0.09,4.6000000000000005,72.83,8.4,1011,162,4,69.53,1,318
2019,1,1,14,30,3.8000000000000003,0.09,4.4,75.42,7.9,1012,166,4,72.60000000000001,0.9,318
2019,1,1,15,0,3.5,0.09,4.2,75.60000000000001,7.5,1013,107,4,76.17,0.9,318
2019,1,1,15,30,3.5,0.09,4,79.38,6.800000000000001,1014,68,4,80.17,0.9,318
2019,1,1,16,0,3,0.09,3.8000000000000003,80.16,6.2,1015,32,4,84.5,0.9,317
2019,1,1,16,30,3,0.09,3.7,82.97,5.7,1015,9,7,88.95,0.9,318
2019,1,1,17,0,2.5,0.09,3.7,82.64,5.2,1016,0,7,94.31,0.9,319
2019,1,1,17,30,2.5,0.09,3.7,84.46000000000001,4.9,1017,0,7,99.48,0.9,320
2019,1,1,18,0,2,0.09,3.7,83.83,4.5,1018,0,7,104.82000000000001,0.9,321
2019,1,1,18,30,2,0.09,3.7,83.83,4.5,1018,0,7,110.29,0.9,321
2019,1,1,19,0,1.5,0.09,3.4000000000000004,84.9,3.8000000000000003,1019,0,7,115.86,0.9,321
2019,1,1,19,30,1.5,0.09,3.3000000000000003,86.71000000000001,3.5,1019,0,7,121.5,0.9,321
2019,1,1,20,0,1,0.09,3.2,85.33,3.2,1019,0,4,127.18,0.9,320
2019,1,1,20,30,1,0.09,3.1,87.15,2.9000000000000004,1019,0,7,132.85,0.9,321
2019,1,1,21,0,0.5,0.09,3,86.10000000000001,2.6,1019,0,7,138.47,0.9,321
2019,1,1,21,30,0.5,0.09,2.9000000000000004,87.95,2.3000000000000003,1019,0,7,143.96,0.9,321
2019,1,1,22,0,0.1,0.09,2.8000000000000003,87.89,1.9000000000000001,1019,0,7,149.23,0.9,321
2019,1,1,22,30,0.1,0.09,2.7,89.88,1.6,1020,0,7,154.09,0.9,322
2019,1,1,23,0,-0.30000000000000004,0.09,2.7,89.13,1.3,1020,0,7,158.23,0.8,322
2019,1,1,23,30,-0.30000000000000004,0.09,2.6,91.07000000000001,1,1020,0,7,161.15,0.8,324
2019,1,2,0,0,-0.8,0.09,2.6,89.36,0.7000000000000001,1020,0,7,162.22,0.8,326
2019,1,2,0,30,-0.8,0.09,2.6,90.10000000000001,0.6000000000000001,1021,0,7,161.11,0.8,329
2019,1,2,1,0,-1.2000000000000002,0.09,2.6,89.01,0.4,1021,0,7,158.16,0.8,331
2019,1,2,1,30,-1.2000000000000002,0.09,2.6,89.65,0.30000000000000004,1021,0,7,154,0.8,334
2019,1,2,2,0,-1.5,0.09,2.6,88.61,0.2,1021,0,7,149.13,0.8,338
2019,1,2,2,30,-1.5,0.09,2.6,89.9,0,1021,0,7,143.86,0.8,341
2019,1,2,3,0,-1.7000000000000002,0.09,2.5,88.66,-0.1,1021,0,7,138.36,0.7000000000000001,345
2019,1,2,3,30,-1.7000000000000002,0.09,2.5,89.96000000000001,-0.30000000000000004,1021,0,7,132.73,0.7000000000000001,348
2019,1,2,4,0,-2,0.09,2.5,89.09,-0.4,1022,0,7,127.06,0.7000000000000001,352
2019,1,2,4,30,-2,0.09,2.5,89.74,-0.5,1022,0,7,121.38,0.8,356
2019,1,2,5,0,-2.2,0.09,2.4000000000000004,89.62,-0.7000000000000001,1023,0,7,115.74000000000001,0.8,360
2019,1,2,5,30,-2.2,0.09,2.4000000000000004,90.28,-0.8,1023,0,7,110.16,0.8,185
2019,1,2,6,0,-2.4000000000000004,0.09,2.4000000000000004,89.46000000000001,-0.9,1024,0,7,104.69,0.8,9
2019,1,2,6,30,-2.4000000000000004,0.09,2.4000000000000004,88.81,-0.8,1024,0,7,99.35000000000001,0.8,14
2019,1,2,7,0,-2.5,0.09,2.5,87.77,-0.7000000000000001,1025,0,7,94.18,0.8,19
2019,1,2,7,30,-2.5,0.09,2.6,84.02,-0.1,1025,10,7,88.82000000000001,0.8,23
2019,1,2,8,0,-2.2,0.09,2.8000000000000003,81.29,0.6000000000000001,1026,44,7,84.37,0.8,26
2019,1,2,8,30,-2.2,0.09,2.8000000000000003,78.98,1,1026,88,7,80.04,0.8,29
2019,1,2,9,0,-3,0.09,2.9000000000000004,71.88,1.5,1026,135,7,76.05,0.8,32
2019,1,2,9,30,-3,0.09,2.7,70.35000000000001,1.8,1026,189,7,72.48,0.8,34
2019,1,2,10,0,-3.7,0.09,2.5,65.27,2.1,1026,255,7,69.41,0.8,36
2019,1,2,10,30,-3.7,0.09,2.2,63.440000000000005,2.5,1026,300,7,66.93,0.8,37
2019,1,2,11,0,-4.5,0.09,1.9000000000000001,58.58,2.8000000000000003,1025,326,7,65.09,0.8,39
2019,1,2,11,30,-4.5,0.09,1.6,58.17,2.9000000000000004,1025,341,7,63.96,0.8,43
2019,1,2,12,0,-5.1000000000000005,0.09,1.4000000000000001,54.79,3.1,1024,344,7,63.58,0.8,48
2019,1,2,12,30,-5.1000000000000005,0.09,1.2000000000000002,54.79,3.1,1024,342,8,63.96,0.8,54
2019,1,2,13,0,-5.2,0.09,1,54.15,3.2,1024,312,7,65.09,0.8,60
2019,1,2,13,30,-5.2,0.09,1,54.92,3,1024,258,7,66.92,0.8,72
2019,1,2,14,0,-4.3,0.09,0.9,59.13,2.9000000000000004,1024,175,7,69.41,0.9,84
2019,1,2,14,30,-4.3,0.09,1.1,60.34,2.6,1023,134,6,72.47,0.9,94
2019,1,2,15,0,-2.3000000000000003,0.09,1.2000000000000002,71.66,2.3000000000000003,1023,96,6,76.04,0.9,103
2019,1,2,15,30,-2.3000000000000003,0.09,1.3,74.79,1.7000000000000002,1023,62,7,80.03,0.9,111
2019,1,2,16,0,-2.3000000000000003,0.09,1.4000000000000001,78.01,1.1,1022,36,7,84.36,0.9,118
2019,1,2,16,30,-2.3000000000000003,0.09,1.5,78.58,1,1022,8,4,88.81,0.9,125
2019,1,2,17,0,-2.5,0.09,1.6,78.52,0.8,1022,0,7,94.17,0.9,132
2019,1,2,17,30,-2.5,0.09,1.8,77.95,0.9,1022,0,7,99.34,0.9,136
2019,1,2,18,0,-2.4000000000000004,0.09,1.9000000000000001,78.34,0.9,1022,0,7,104.68,0.9,141
2019,1,2,18,30,-2.4000000000000004,0.09,1.9000000000000001,78.34,0.9,1022,0,7,110.15,0.9,141
2019,1,2,19,0,-2.2,0.09,2.1,78.98,1,1021,0,7,115.72,1,149
2019,1,2,19,30,-2.2,0.09,2.2,78.42,1.1,1021,0,7,121.36,1,152
2019,1,2,20,0,-1.8,0.09,2.3000000000000003,80.21000000000001,1.2000000000000002,1020,0,7,127.04,1,155
2019,1,2,20,30,-1.8,0.09,2.4000000000000004,79.64,1.3,1020,0,7,132.71,1.1,157
2019,1,2,21,0,-1.2000000000000002,0.09,2.5,82.51,1.5,1019,0,7,138.33,1.1,159
2019,1,2,21,30,-1.2000000000000002,0.09,2.6,80.68,1.8,1018,0,6,143.82,1.2000000000000002,158
2019,1,2,22,0,-0.4,0.09,2.6,83.62,2.1,1018,0,6,149.09,1.2000000000000002,157
2019,1,2,22,30,-0.4,0.09,2.6,81.78,2.4000000000000004,1017,0,6,153.95000000000002,1.3,159
2019,1,2,23,0,0.30000000000000004,0.09,2.6,84.69,2.6,1016,0,6,158.1,1.3,160
2019,1,2,23,30,0.30000000000000004,0.09,2.6,84.09,2.7,1016,0,6,161.03,1.3,163
2019,1,3,0,0,0.9,0.09,2.5,87.55,2.8000000000000003,1015,0,6,162.13,1.4000000000000001,167
2019,1,3,0,30,0.9,0.09,2.3000000000000003,86.93,2.9000000000000004,1015,0,6,161.06,1.4000000000000001,169
2019,1,3,1,0,1.6,0.09,2.2,90.27,3,1015,0,6,158.14000000000001,1.4000000000000001,172
2019,1,3,1,30,1.5,0.09,2.1,89.54,3.1,1014,0,6,154,1.5,174
2019,1,3,2,0,2.2,0.09,2,92.28,3.3000000000000003,1014,0,6,149.15,1.5,176
2019,1,3,2,30,2.2,0.09,2,91.54,3.4000000000000004,1013,0,6,143.88,1.6,180
2019,1,3,3,0,2.7,0.09,2,94.13,3.6,1012,0,7,138.39000000000001,1.6,184
2019,1,3,3,30,2.7,0.09,2,92.73,3.8000000000000003,1011,0,6,132.77,1.7000000000000002,193
2019,1,3,4,0,3.3000000000000003,0.09,2.1,95.47,4,1011,0,7,127.10000000000001,1.7000000000000002,201
2019,1,3,4,30,3.3000000000000003,0.09,2.1,94.81,4.1000000000000005,1011,0,6,121.42,1.6,209
2019,1,3,5,0,3.7,0.09,2.1,96.58,4.2,1010,0,6,115.77,1.6,216
2019,1,3,5,30,3.7,0.09,2.1,96.58,4.2,1010,0,6,110.19,1.5,225
2019,1,3,6,0,3.8000000000000003,0.09,2.1,97.43,4.2,1010,0,6,104.72,1.4000000000000001,233
2019,1,3,6,30,3.8000000000000003,0.09,2.2,97.43,4.2,1010,0,6,99.37,1.2000000000000002,243
2019,1,3,7,0,3.8000000000000003,0.09,2.3000000000000003,97.35000000000001,4.2,1010,0,6,94.2,1.1,253
2019,1,3,7,30,3.8000000000000003,0.09,2.6,96.77,4.3,1011,8,6,88.84,1,262
2019,1,3,8,0,3.9000000000000004,0.09,2.8000000000000003,96.08,4.5,1011,35,6,84.37,0.9,271
2019,1,3,8,30,3.9000000000000004,0.09,3,94.75,4.7,1011,69,6,80.04,0.8,279
2019,1,3,9,0,4,0.09,3.3000000000000003,93.84,4.9,1011,106,6,76.03,0.8,288
2019,1,3,9,30,4,0.09,3.6,92.63,5.1000000000000005,1012,168,7,72.45,0.7000000000000001,294
2019,1,3,10,0,3.5,0.09,3.8000000000000003,87.89,5.300000000000001,1012,143,7,69.37,0.7000000000000001,301
2019,1,3,10,30,3.5,0.09,4.1000000000000005,87.89,5.300000000000001,1012,205,6,66.87,0.6000000000000001,309
2019,1,3,11,0,1.8,0.09,4.4,77.79,5.4,1012,196,6,65.02,0.6000000000000001,316
2019,1,3,11,30,1.8,0.09,4.4,77.72,5.4,1011,250,6,63.88,0.6000000000000001,319
2019,1,3,12,0,0.8,0.09,4.3,72.02,5.4,1011,363,4,63.49,0.6000000000000001,321
2019,1,3,12,30,0.8,0.09,4.1000000000000005,71.53,5.5,1011,359,4,63.85,0.6000000000000001,321
2019,1,3,13,0,0.30000000000000004,0.09,3.9000000000000004,69.36,5.5,1011,345,4,64.97,0.6000000000000001,321
2019,1,3,13,30,0.30000000000000004,0.09,3.7,69.36,5.5,1011,381,0,66.8,0.6000000000000001,322
2019,1,3,14,0,0.2,0.09,3.5,69.18,5.4,1012,327,0,69.28,0.6000000000000001,322
2019,1,3,14,30,0.2,0.09,3.2,71.13,5,1012,286,0,72.34,0.6000000000000001,321
2019,1,3,15,0,0.5,0.09,3,74.01,4.7,1012,202,0,75.9,0.7000000000000001,319
2019,1,3,15,30,0.5,0.09,2.8000000000000003,77.8,4,1013,108,4,79.89,0.7000000000000001,319
2019,1,3,16,0,0.4,0.09,2.6,81.44,3.3000000000000003,1013,64,4,84.22,0.7000000000000001,318
2019,1,3,16,30,0.4,0.09,2.6,83.86,2.9000000000000004,1014,11,4,88.69,0.8,318
2019,1,3,17,0,0.1,0.09,2.5,83.97,2.5,1014,0,0,94.03,0.8,319
2019,1,3,17,30,0.1,0.09,2.4000000000000004,87.01,2,1014,0,0,99.19,0.8,321
2019,1,3,18,0,-0.5,0.09,2.3000000000000003,86.33,1.5,1015,0,0,104.53,0.8,323
2019,1,3,18,30,-0.5,0.09,2.3000000000000003,86.33,1.5,1015,0,0,110,0.8,323
2019,1,3,19,0,-1.1,0.09,2.1,86.3,0.9,1015,0,4,115.58,0.9,323
2019,1,3,19,30,-1.1,0.09,2,87.55,0.7000000000000001,1015,0,4,121.22,0.9,322
2019,1,3,20,0,-1.5,0.09,2,86.37,0.5,1015,0,0,126.9,0.9,321
2019,1,3,20,30,-1.5,0.09,1.9000000000000001,87.63,0.30000000000000004,1015,0,0,132.57,0.9,320
2019,1,3,21,0,-1.9000000000000001,0.09,1.8,86.05,0.2,1015,0,0,138.18,0.9,319
2019,1,3,21,30,-1.9000000000000001,0.09,1.7000000000000002,86.05,0.2,1015,0,0,143.68,0.9,313
2019,1,3,22,0,-2.1,0.09,1.5,85.45,0.1,1014,0,0,148.95000000000002,0.9,308
2019,1,3,22,30,-2.1,0.09,1.5,86.07000000000001,0,1014,0,0,153.81,0.9,295
2019,1,3,23,0,-1.9000000000000001,0.09,1.5,87.44,-0.1,1014,0,0,157.96,0.9,282
2019,1,3,23,30,-1.9000000000000001,0.09,1.7000000000000002,88.07000000000001,-0.2,1014,0,0,160.91,0.9,275
2019,1,4,0,0,-1.6,0.09,1.8,89.98,-0.2,1014,0,0,162.03,0.9,269
2019,1,4,0,30,-1.6,0.09,1.9000000000000001,90.63,-0.30000000000000004,1014,0,0,160.99,0.9,265
2019,1,4,1,0,-1.5,0.09,2.1,91.53,-0.30000000000000004,1014,0,0,158.11,0.8,262
2019,1,4,1,30,-1.5,0.09,2.3000000000000003,90.96000000000001,-0.2,1015,0,0,154,0.9,262
2019,1,4,2,0,-1.3,0.09,2.5,92.23,-0.2,1015,0,0,149.16,0.9,262
2019,1,4,2,30,-1.3,0.09,2.6,92.9,-0.30000000000000004,1015,0,0,143.9,0.9,264
2019,1,4,3,0,-1.4000000000000001,0.09,2.7,93.24,-0.4,1015,0,0,138.41,0.9,266
2019,1,4,3,30,-1.4000000000000001,0.09,2.7,93.92,-0.5,1015,0,0,132.8,0.9,268
2019,1,4,4,0,-1.5,0.09,2.7,93.13,-0.5,1015,0,0,127.13000000000001,0.9,270
2019,1,4,4,30,-1.5,0.09,2.6,93.81,-0.6000000000000001,1015,0,4,121.45,0.9,270
2019,1,4,5,0,-1.6,0.09,2.5,93.26,-0.6000000000000001,1015,0,4,115.8,0.9,270
2019,1,4,5,30,-1.6,0.09,2.5,93.16,-0.6000000000000001,1014,0,7,110.22,0.9,267
2019,1,4,6,0,-1.5,0.09,2.4000000000000004,93.38,-0.6000000000000001,1014,0,4,104.74000000000001,0.9,264
2019,1,4,6,30,-1.5,0.09,2.5,92.03,-0.4,1014,0,4,99.39,1,257
2019,1,4,7,0,-1.2000000000000002,0.09,2.6,91.97,-0.1,1014,0,4,94.21000000000001,1,251
2019,1,4,7,30,-1.2000000000000002,0.09,2.9000000000000004,86.89,0.7000000000000001,1015,9,4,88.83,1,246
2019,1,4,8,0,-0.30000000000000004,0.09,3.2,88.53,1.4000000000000001,1015,43,4,84.36,1,241
2019,1,4,8,30,-0.30000000000000004,0.09,3.3000000000000003,83.61,2.2,1015,101,7,80.02,1,239
2019,1,4,9,0,0.7000000000000001,0.09,3.3000000000000003,84.95,3,1015,158,7,76,1,237
2019,1,4,9,30,0.7000000000000001,0.09,3.5,80.22,3.8000000000000003,1014,209,7,72.41,1.1,238
2019,1,4,10,0,1.5,0.09,3.6,79.67,4.7,1014,259,7,69.32000000000001,1.1,239
2019,1,4,10,30,1.5,0.09,3.6,76.87,5.2,1013,272,7,66.81,1.2000000000000002,238
