Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Wind Direction,Precipitable Water,Solar Zenith Angle,GHI,Cloud Type
2002,1,1,0,0,1,0.169,1.1,82.25,6,940,3.8000000000000003,1.116,166.38,0,7
2002,1,1,0,30,1,0.169,1.1,88.27,5,940,3.8000000000000003,1.117,163.49,0,7
2002,1,1,1,0,1,0.169,1.2000000000000002,87.53,5,940,6.7,1.118,158.95000000000002,0,7
2002,1,1,1,30,1,0.169,1.2000000000000002,93.98,5,940,6.7,1.127,153.59,0,7
2002,1,1,2,0,0,0.169,1.3,92.88,5,940,3.7,1.137,147.86,0,7
2002,1,1,2,30,0,0.169,1.3,92.88,4,940,3.7,1.145,141.93,0,7
2002,1,1,3,0,0,0.169,1.3,91.78,4,940,4.4,1.153,135.91,0,4
2002,1,1,3,30,0,0.169,1.3,98.60000000000001,4,940,4.4,1.161,129.86,0,4
2002,1,1,4,0,0,0.169,1.3,97.64,4,940,7.2,1.169,123.82000000000001,0,4
2002,1,1,4,30,0,0.169,1.3,97.67,3,940,7.2,1.179,117.81,0,0
2002,1,1,5,0,0,0.169,1.3,96.81,3,940,5.6000000000000005,1.19,111.88,0,0
2002,1,1,5,30,0,0.169,1.3,96.83,3,940,5.6000000000000005,1.198,106.03,0,0
2002,1,1,6,0,0,0.169,1.4000000000000001,95.99000000000001,3,940,3.6,1.207,100.31,0,0
2002,1,1,6,30,0,0.169,1.5,96.02,3,940,3.6,1.211,94.74,0,0
2002,1,1,7,0,0,0.169,1.6,88.79,4,940,359,1.216,89.36,0,0
2002,1,1,7,30,0,0.169,2.4000000000000004,77.10000000000001,6,950,359,1.218,84.21000000000001,76,3
2002,1,1,8,0,0,0.169,3.3000000000000003,67.25,8,950,4.800000000000001,1.222,79.35000000000001,159,0
2002,1,1,8,30,0,0.169,3.2,62.79,9,950,4.800000000000001,1.228,74.83,244,0
2002,1,1,9,0,0,0.169,3.2,59.7,10,950,21.5,1.235,70.72,323,0
2002,1,1,9,30,0,0.169,3.1,55.79,11,950,21.5,1.245,67.1,392,0
2002,1,1,10,0,0,0.169,3,48.410000000000004,13,940,29.700000000000003,1.2550000000000001,64.06,447,0
2002,1,1,10,30,0,0.169,2.9000000000000004,48.39,13,940,29.700000000000003,1.2670000000000001,61.68,492,0
2002,1,1,11,0,0,0.169,2.9000000000000004,43.59,14,940,30.3,1.281,60.050000000000004,522,0
2002,1,1,11,30,0,0.169,2.8000000000000003,43.57,14,940,30.3,1.295,59.230000000000004,537,0
2002,1,1,12,0,0,0.169,2.7,39.45,15,940,33.800000000000004,1.31,59.25,536,0
2002,1,1,12,30,0,0.169,2.6,39.44,15,940,33.800000000000004,1.329,60.11,520,0
2002,1,1,13,0,0,0.169,2.5,38.51,15,940,35.2,1.348,61.77,372,7
2002,1,1,13,30,0,0.169,2.3000000000000003,38.51,15,940,35.2,1.37,64.18,387,8
2002,1,1,14,0,0,0.169,2.2,38.03,15,940,36.4,1.393,67.25,306,8
2002,1,1,14,30,0,0.169,1.6,40.6,14,940,36.4,1.409,70.89,193,4
2002,1,1,15,0,0,0.169,1,48.35,14,940,41.400000000000006,1.425,75.02,98,4
2002,1,1,15,30,0,0.169,0.7000000000000001,51.69,12,940,41.400000000000006,1.431,79.56,82,7
2002,1,1,16,0,0,0.169,0.5,52.38,11,940,58.900000000000006,1.438,84.44,38,7
