Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Wind Direction,Precipitable Water,Solar Zenith Angle,GHI,Cloud Type
2008,1,1,0,0,-12,0.159,4,45.36,0,950,9.700000000000001,0.369,166.41,0,0
2008,1,1,0,30,-12,0.159,3.9000000000000004,45.36,0,950,9.700000000000001,0.369,163.49,0,0
2008,1,1,1,0,-12,0.159,3.8000000000000003,44.34,0,950,11.700000000000001,0.369,158.93,0,0
2008,1,1,1,30,-12,0.159,3.8000000000000003,44.34,0,950,11.700000000000001,0.368,153.57,0,0
2008,1,1,2,0,-12,0.159,3.9000000000000004,42.800000000000004,0,950,13.9,0.367,147.83,0,0
2008,1,1,2,30,-12,0.159,4,42.800000000000004,0,950,13.9,0.365,141.9,0,0
2008,1,1,3,0,-13,0.159,4.1000000000000005,40.89,0,950,13.700000000000001,0.364,135.88,0,0
2008,1,1,3,30,-13,0.159,4.1000000000000005,40.89,0,950,13.700000000000001,0.362,129.83,0,0
2008,1,1,4,0,-14,0.159,4.1000000000000005,42.33,0,950,13.4,0.36,123.79,0,0
2008,1,1,4,30,-14,0.159,3.9000000000000004,42.34,0,950,13.4,0.358,117.79,0,0
2008,1,1,5,0,-14,0.159,3.8000000000000003,41.300000000000004,0,950,15.9,0.357,111.85000000000001,0,0
2008,1,1,5,30,-14,0.159,3.6,41.300000000000004,0,950,15.9,0.355,106.01,0,0
2008,1,1,6,0,-14,0.159,3.5,40.79,-1,960,17.6,0.353,100.29,0,0
2008,1,1,6,30,-14,0.159,4,37.89,0,960,17.6,0.352,94.72,0,1
2008,1,1,7,0,-14,0.159,4.5,35.14,0,960,18.1,0.352,89.34,0,0
2008,1,1,7,30,-14,0.159,5.2,32.68,1,960,18.1,0.352,84.2,83,4
2008,1,1,8,0,-14,0.159,6,32.31,2,960,20.900000000000002,0.353,79.34,171,0
2008,1,1,8,30,-14,0.159,6.300000000000001,30.07,3,960,20.900000000000002,0.353,74.82000000000001,260,1
2008,1,1,9,0,-15,0.159,6.7,26.59,4,960,25.200000000000003,0.354,70.72,342,0
2008,1,1,9,30,-15,0.159,6.9,24.76,5,960,25.200000000000003,0.355,67.11,414,0
2008,1,1,10,0,-15,0.159,7.1000000000000005,22.36,6,960,24.700000000000003,0.356,64.07000000000001,474,0
2008,1,1,10,30,-15,0.159,7.300000000000001,22.35,6,960,24.700000000000003,0.356,61.7,521,0
2008,1,1,11,0,-16,0.159,7.5,20.2,7,950,23.700000000000003,0.357,60.08,438,4
2008,1,1,11,30,-16,0.159,7.4,20.19,8,950,23.700000000000003,0.359,59.26,449,4
2008,1,1,12,0,-16,0.159,7.300000000000001,18.5,9,950,24.1,0.361,59.29,388,4
2008,1,1,12,30,-16,0.159,7,18.5,9,950,24.1,0.367,60.15,425,8
2008,1,1,13,0,-16,0.159,6.800000000000001,17.57,9,950,25.1,0.373,61.82,452,8
2008,1,1,13,30,-16,0.159,6.4,17.57,9,950,25.1,0.383,64.24,287,7
2008,1,1,14,0,-15,0.159,6,18.47,9,950,24.200000000000003,0.393,67.31,314,7
2008,1,1,14,30,-15,0.159,5.2,19.78,8,950,24.200000000000003,0.404,70.95,231,4
2008,1,1,15,0,-13,0.159,4.5,25.48,8,950,20.1,0.41600000000000004,75.09,192,8
2008,1,1,15,30,-13,0.159,4,29.310000000000002,6,950,20.1,0.429,79.63,97,4
2008,1,1,16,0,-12,0.159,3.5,33.82,5,950,18.3,0.443,84.51,45,7
2008,1,1,16,30,-12,0.159,3.6,33.82,4,950,18.3,0.457,89.66,0,7
2008,1,1,17,0,-12,0.159,3.8000000000000003,33.69,4,950,20.700000000000003,0.47200000000000003,95.06,0,7
2008,1,1,17,30,-12,0.159,4,33.69,4,950,20.700000000000003,0.486,100.63,0,7
2008,1,1,18,0,-12,0.159,4.2,33.33,4,950,20.700000000000003,0.5,106.36,0,7
2008,1,1,18,30,-12,0.159,4.3,35.81,3,950,20.700000000000003,0.508,112.21000000000001,0,7
2008,1,1,19,0,-12,0.159,4.4,35.64,3,950,16.5,0.516,118.15,0,7
2008,1,1,19,30,-12,0.159,4.4,35.63,3,950,16.5,0.52,124.15,0,7
2008,1,1,20,0,-12,0.159,4.4,35.5,3,950,13.700000000000001,0.524,130.19,0,7
2008,1,1,20,30,-12,0.159,4.4,38.14,2,950,13.700000000000001,0.526,136.24,0,7
2008,1,1,21,0,-12,0.159,4.4,38.07,2,950,9.600000000000001,0.529,142.26,0,7
2008,1,1,21,30,-12,0.159,4.3,38.06,2,950,9.600000000000001,0.53,148.18,0,7
2008,1,1,22,0,-12,0.159,4.3,37.77,2,950,6.300000000000001,0.532,153.89000000000001,0,7
2008,1,1,22,30,-12,0.159,4.3,37.76,2,950,6.300000000000001,0.533,159.21,0,7
2008,1,1,23,0,-12,0.159,4.3,37.71,2,950,4.800000000000001,0.535,163.68,0,7
2008,1,1,23,30,-12,0.159,4.4,37.7,2,950,4.800000000000001,0.536,166.43,0,7
2008,1,2,0,0,-12,0.159,4.5,37.99,2,950,4.7,0.537,166.35,0,7
2008,1,2,0,30,-12,0.159,4.5,37.980000000000004,2,950,4.7,0.539,163.49,0,7
2008,1,2,1,0,-12,0.159,4.6000000000000005,38.96,2,950,5.5,0.542,158.95000000000002,0,7
2008,1,2,1,30,-12,0.159,4.4,38.95,2,950,5.5,0.544,153.61,0,7
2008,1,2,2,0,-12,0.159,4.2,39.800000000000004,2,950,6.6000000000000005,0.547,147.88,0,7
2008,1,2,2,30,-12,0.159,4,39.79,2,950,6.6000000000000005,0.548,141.95000000000002,0,7
2008,1,2,3,0,-11,0.159,3.9000000000000004,40.32,2,950,6.6000000000000005,0.549,135.93,0,7
2008,1,2,3,30,-11,0.159,3.5,40.32,2,950,6.6000000000000005,0.546,129.88,0,7
2008,1,2,4,0,-11,0.159,3.2,40.96,2,950,6.4,0.544,123.84,0,7
2008,1,2,4,30,-11,0.159,3,40.96,1,950,6.4,0.54,117.84,0,7
2008,1,2,5,0,-11,0.159,2.9000000000000004,41.08,1,950,5.5,0.536,111.9,0,7
2008,1,2,5,30,-11,0.159,2.9000000000000004,41.08,1,950,5.5,0.533,106.05,0,7
2008,1,2,6,0,-11,0.159,2.9000000000000004,40.74,1,950,4.9,0.531,100.33,0,7
2008,1,2,6,30,-11,0.159,3.4000000000000004,40.74,1,950,4.9,0.53,94.76,0,7
2008,1,2,7,0,-12,0.159,3.9000000000000004,39.97,2,950,4,0.53,89.37,0,7
2008,1,2,7,30,-12,0.159,4.2,37.19,3,950,4,0.533,84.22,58,7
2008,1,2,8,0,-12,0.159,4.6000000000000005,33.27,4,950,4.2,0.536,79.35000000000001,122,8
2008,1,2,8,30,-12,0.159,4.5,30.990000000000002,5,950,4.2,0.541,74.82000000000001,209,8
2008,1,2,9,0,-12,0.159,4.4,28.18,6,950,8.8,0.546,70.71000000000001,276,8
2008,1,2,9,30,-12,0.159,4.2,26.28,7,950,8.8,0.553,67.08,348,8
2008,1,2,10,0,-13,0.159,4,23.94,8,950,13.9,0.56,64.03,368,8
2008,1,2,10,30,-13,0.159,3.7,22.34,9,950,13.9,0.5730000000000001,61.65,405,8
2008,1,2,11,0,-13,0.159,3.4000000000000004,19.5,10,950,21.200000000000003,0.586,60.01,414,8
2008,1,2,11,30,-13,0.159,3,18.22,11,950,21.200000000000003,0.605,59.18,428,7
2008,1,2,12,0,-14,0.159,2.7,16.89,12,950,25.900000000000002,0.624,59.19,427,7
2008,1,2,12,30,-14,0.159,2.3000000000000003,16.88,12,950,25.900000000000002,0.649,60.050000000000004,530,0
2008,1,2,13,0,-13,0.159,1.9000000000000001,17.45,12,950,36.2,0.675,61.71,504,0
2008,1,2,13,30,-13,0.159,1.7000000000000002,17.45,12,950,36.2,0.705,64.11,457,8
2008,1,2,14,0,-12,0.159,1.5,18.89,12,950,46.300000000000004,0.736,67.18,396,1
2008,1,2,14,30,-12,0.159,1.1,20.19,11,950,46.300000000000004,0.768,70.82000000000001,248,7
2008,1,2,15,0,-5,0.159,0.8,37.11,10,950,37.4,0.8,74.95,175,8
2008,1,2,15,30,-5,0.159,0.9,42.550000000000004,8,950,37.4,0.8270000000000001,79.49,112,4
2008,1,2,16,0,-6,0.159,1.1,42.14,7,950,19.400000000000002,0.855,84.37,52,7
2008,1,2,16,30,-6,0.159,1.2000000000000002,45.19,6,950,19.400000000000002,0.878,89.52,0,7
2008,1,2,17,0,-8,0.159,1.3,40.800000000000004,6,950,4.2,0.901,94.92,0,7
2008,1,2,17,30,-8,0.159,1.3,43.78,5,950,4.2,0.922,100.49000000000001,0,7
2008,1,2,18,0,-8,0.159,1.4000000000000001,43.15,5,950,353.5,0.9440000000000001,106.22,0,7
2008,1,2,18,30,-8,0.159,1.4000000000000001,43.15,5,950,353.5,0.966,112.07000000000001,0,7
2008,1,2,19,0,-8,0.159,1.4000000000000001,42.64,5,950,353,0.989,118.01,0,7
2008,1,2,19,30,-8,0.159,1.4000000000000001,45.77,4,950,353,1.01,124.02,0,7
2008,1,2,20,0,-8,0.159,1.5,45.39,4,950,359.20000000000005,1.034,130.06,0,7
2008,1,2,20,30,-8,0.159,1.5,48.76,4,950,359.20000000000005,1.055,136.11,0,7
2008,1,2,21,0,-8,0.159,1.6,48.2,4,950,0.4,1.076,142.12,0,7
2008,1,2,21,30,-8,0.159,1.7000000000000002,48.2,3,950,0.4,1.092,148.04,0,7
2008,1,2,22,0,-8,0.159,1.8,49.51,3,950,358.70000000000005,1.108,153.75,0,7
2008,1,2,22,30,-8,0.159,1.8,49.5,3,950,358.70000000000005,1.121,159.07,0,7
2008,1,2,23,0,-8,0.159,1.9000000000000001,50.660000000000004,3,950,357.70000000000005,1.1340000000000001,163.55,0,7
2008,1,2,23,30,-8,0.159,1.9000000000000001,50.65,3,950,357.70000000000005,1.141,166.32,0,7
2008,1,3,0,0,-7,0.159,1.9000000000000001,51.95,3,950,355.8,1.149,166.29,0,7
2008,1,3,0,30,-7,0.159,1.9000000000000001,51.94,3,950,355.8,1.145,163.47,0,7
2008,1,3,1,0,-7,0.159,1.9000000000000001,52.88,3,950,355.70000000000005,1.1420000000000001,158.97,0,7
2008,1,3,1,30,-7,0.159,1.9000000000000001,52.870000000000005,3,940,355.70000000000005,1.131,153.64000000000001,0,7
2008,1,3,2,0,-7,0.159,1.9000000000000001,53.14,3,940,357.5,1.121,147.92000000000002,0,7
2008,1,3,2,30,-7,0.159,1.8,53.14,3,940,357.5,1.111,142,0,7
