Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Wind Direction,Precipitable Water,Solar Zenith Angle,GHI,Cloud Type
2011,1,1,0,0,-11,0.156,1,56.97,-2,940,43.5,0.28400000000000003,166.39000000000001,0,6
2011,1,1,0,30,-11,0.156,1,56.980000000000004,-2,940,43.5,0.291,163.49,0,7
2011,1,1,1,0,-11,0.156,1,57.86,-2,940,38.800000000000004,0.299,158.94,0,7
2011,1,1,1,30,-11,0.156,1,57.86,-2,940,38.800000000000004,0.304,153.58,0,7
2011,1,1,2,0,-10,0.156,1.1,63.730000000000004,-3,940,35.9,0.31,147.84,0,7
2011,1,1,2,30,-10,0.156,1.1,63.730000000000004,-3,940,35.9,0.313,141.91,0,7
2011,1,1,3,0,-11,0.156,1.1,61.88,-3,940,31.900000000000002,0.316,135.89000000000001,0,7
2011,1,1,3,30,-11,0.156,1.1,61.89,-3,940,31.900000000000002,0.317,129.84,0,7
2011,1,1,4,0,-11,0.156,1.1,66.67,-3,950,27.8,0.319,123.8,0,1
2011,1,1,4,30,-11,0.156,1.1,66.69,-3,950,27.8,0.329,117.8,0,1
2011,1,1,5,0,-11,0.156,1.1,65.87,-4,950,27.5,0.34,111.86,0,0
2011,1,1,5,30,-11,0.156,1.1,65.89,-4,950,27.5,0.361,106.02,0,1
2011,1,1,6,0,-11,0.156,1.1,65.84,-4,950,29.8,0.382,100.3,0,1
2011,1,1,6,30,-11,0.156,1.4000000000000001,61.050000000000004,-3,950,29.8,0.41000000000000003,94.73,0,1
2011,1,1,7,0,-11,0.156,1.8,60.49,-2,950,30.200000000000003,0.438,89.35000000000001,0,4
2011,1,1,7,30,-11,0.156,2,56.120000000000005,-1,950,30.200000000000003,0.463,84.21000000000001,1,7
2011,1,1,8,0,-13,0.156,2.2,42.89,-1,950,46.900000000000006,0.49,79.34,4,8
2011,1,1,8,30,-13,0.156,2.1,39.85,0,950,46.900000000000006,0.512,74.82000000000001,196,7
2011,1,1,9,0,-15,0.156,2.1,33.11,0,950,63.5,0.534,70.72,334,1
2011,1,1,9,30,-15,0.156,2,30.79,0,950,63.5,0.553,67.1,274,4
2011,1,1,10,0,-15,0.156,1.9000000000000001,30.7,1,950,65.7,0.5730000000000001,64.06,461,1
2011,1,1,10,30,-15,0.156,1.7000000000000002,30.69,1,950,65.7,0.591,61.690000000000005,506,0
2011,1,1,11,0,-14,0.156,1.6,31.38,2,950,63.900000000000006,0.61,60.06,536,0
2011,1,1,11,30,-14,0.156,1.5,31.37,2,950,63.900000000000006,0.628,59.24,551,0
2011,1,1,12,0,-14,0.156,1.4000000000000001,30.27,3,950,62.300000000000004,0.647,59.26,550,0
2011,1,1,12,30,-14,0.156,1.4000000000000001,30.26,3,950,62.300000000000004,0.662,60.120000000000005,533,0
2011,1,1,13,0,-14,0.156,1.5,31.29,3,950,64.7,0.678,61.79,501,0
2011,1,1,13,30,-14,0.156,1.6,31.29,3,950,64.7,0.6890000000000001,64.2,455,0
2011,1,1,14,0,-13,0.156,1.8,32.27,3,950,67.7,0.7010000000000001,67.28,394,0
2011,1,1,14,30,-13,0.156,1.6,34.69,2,950,67.7,0.708,70.92,322,0
