Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Wind Direction,Precipitable Water,Solar Zenith Angle,GHI,Cloud Type
2010,1,1,0,0,-8,0.164,1.4000000000000001,51.04,2,950,3.5,1.258,166.38,0,0
2010,1,1,0,30,-8,0.164,1.4000000000000001,51.03,1,950,3.5,1.2590000000000001,163.49,0,0
2010,1,1,1,0,-9,0.164,1.4000000000000001,50.52,1,950,6.6000000000000005,1.2610000000000001,158.94,0,7
2010,1,1,1,30,-9,0.164,1.4000000000000001,50.51,1,950,6.6000000000000005,1.266,153.59,0,7
2010,1,1,2,0,-9,0.164,1.4000000000000001,49.39,1,950,358.40000000000003,1.2710000000000001,147.86,0,0
2010,1,1,2,30,-9,0.164,1.4000000000000001,49.38,1,950,358.40000000000003,1.278,141.93,0,1
2010,1,1,3,0,-9,0.164,1.4000000000000001,48.21,1,950,5.1000000000000005,1.285,135.91,0,7
2010,1,1,3,30,-9,0.164,1.4000000000000001,48.21,0,950,5.1000000000000005,1.298,129.86,0,7
2010,1,1,4,0,-9,0.164,1.4000000000000001,51,0,950,5,1.311,123.81,0,7
2010,1,1,4,30,-9,0.164,1.4000000000000001,51,0,950,5,1.324,117.81,0,7
2010,1,1,5,0,-9,0.164,1.5,50.93,0,950,4,1.338,111.88,0,7
2010,1,1,5,30,-9,0.164,1.5,50.94,0,950,4,1.353,106.03,0,4
2010,1,1,6,0,-9,0.164,1.5,50.56,0,950,2.5,1.369,100.31,0,1
2010,1,1,6,30,-9,0.164,1.6,47.02,1,950,2.5,1.3840000000000001,94.74,0,1
2010,1,1,7,0,-9,0.164,1.7000000000000002,50.2,2,950,358.1,1.399,89.36,0,1
2010,1,1,7,30,-9,0.164,2.5,46.71,3,950,358.1,1.408,84.21000000000001,71,1
2010,1,1,8,0,-11,0.164,3.4000000000000004,34.63,5,950,358.6,1.418,79.35000000000001,153,1
2010,1,1,8,30,-11,0.164,3.5,32.27,6,950,358.6,1.427,74.82000000000001,169,8
2010,1,1,9,0,-11,0.164,3.6,30.16,8,950,5.1000000000000005,1.436,70.71000000000001,270,8
2010,1,1,9,30,-11,0.164,3.5,28.14,9,950,5.1000000000000005,1.444,67.09,309,8
2010,1,1,10,0,-10,0.164,3.4000000000000004,28.310000000000002,10,950,9.600000000000001,1.454,64.05,305,4
2010,1,1,10,30,-10,0.164,3.3000000000000003,26.43,10,950,9.600000000000001,1.459,61.67,395,8
2010,1,1,11,0,-8,0.164,3.2,27.080000000000002,11,950,12.5,1.464,60.04,410,8
2010,1,1,11,30,-8,0.164,3,27.060000000000002,11,950,12.5,1.464,59.22,264,7
2010,1,1,12,0,-7,0.164,2.9000000000000004,27.6,12,950,14.9,1.465,59.24,403,8
2010,1,1,12,30,-7,0.164,2.8000000000000003,27.580000000000002,12,950,14.9,1.463,60.1,388,8
2010,1,1,13,0,-6,0.164,2.7,29.73,12,950,14.200000000000001,1.461,61.77,337,8
2010,1,1,13,30,-6,0.164,2.6,29.72,12,950,14.200000000000001,1.456,64.17,321,8
2010,1,1,14,0,-6,0.164,2.5,31.720000000000002,12,950,14.5,1.451,67.24,322,8
2010,1,1,14,30,-6,0.164,1.8,33.910000000000004,11,950,14.5,1.446,70.89,172,4
2010,1,1,15,0,-2,0.164,1.1,49.03,10,950,15.9,1.442,75.02,125,7
2010,1,1,15,30,-2,0.164,1,52.49,9,950,15.9,1.436,79.56,73,7
2010,1,1,16,0,-2,0.164,0.9,52.65,8,950,3.9000000000000004,1.43,84.44,33,7
2010,1,1,16,30,-2,0.164,0.9,56.43,7,950,3.9000000000000004,1.422,89.59,0,7
2010,1,1,17,0,-3,0.164,1,54.07,7,950,339.5,1.414,94.99,0,7
2010,1,1,17,30,-3,0.164,1,57.980000000000004,6,950,339.5,1.4020000000000001,100.56,0,7
2010,1,1,18,0,-3,0.164,1.1,59.82,6,950,329.20000000000005,1.391,106.29,0,7
2010,1,1,18,30,-3,0.164,1.1,59.82,6,950,329.20000000000005,1.377,112.14,0,7
2010,1,1,19,0,-3,0.164,1.2000000000000002,59.75,6,950,330.70000000000005,1.364,118.08,0,7
2010,1,1,19,30,-3,0.164,1.2000000000000002,64.1,6,950,330.70000000000005,1.347,124.08,0,7
2010,1,1,20,0,-3,0.164,1.2000000000000002,63.03,6,950,335.90000000000003,1.331,130.13,0,7
2010,1,1,20,30,-3,0.164,1.2000000000000002,63.02,5,950,335.90000000000003,1.301,136.17000000000002,0,7
2010,1,1,21,0,-4,0.164,1.3,59.71,5,950,340.40000000000003,1.2710000000000001,142.19,0,7
2010,1,1,21,30,-4,0.164,1.3,64.09,4,950,340.40000000000003,1.217,148.11,0,7
2010,1,1,22,0,-4,0.164,1.3,61.5,4,950,347,1.164,153.82,0,7
2010,1,1,22,30,-4,0.164,1.3,61.480000000000004,4,950,347,1.095,159.14000000000001,0,7
2010,1,1,23,0,-4,0.164,1.3,60.34,4,950,345.6,1.027,163.61,0,0
2010,1,1,23,30,-4,0.164,1.4000000000000001,64.83,3,950,345.6,0.992,166.37,0,0
2010,1,2,0,0,-4,0.164,1.6,64.58,3,950,339.8,0.9590000000000001,166.32,0,0
2010,1,2,0,30,-4,0.164,1.6,64.58,3,950,339.8,0.917,163.48,0,0
2010,1,2,1,0,-4,0.164,1.7000000000000002,65.04,3,950,345.8,0.877,158.96,0,0
2010,1,2,1,30,-4,0.164,1.7000000000000002,69.91,2,950,345.8,0.844,153.63,0,0
2010,1,2,2,0,-4,0.164,1.7000000000000002,70.02,2,950,349.8,0.812,147.9,0,0
2010,1,2,2,30,-4,0.164,1.7000000000000002,70.02,2,950,349.8,0.803,141.98,0,0
2010,1,2,3,0,-4,0.164,1.8,70.46000000000001,2,950,348.6,0.795,135.96,0,0
2010,1,2,3,30,-4,0.164,1.8,70.47,2,950,348.6,0.79,129.91,0,0
2010,1,2,4,0,-4,0.164,1.8,71.09,2,950,347.6,0.786,123.87,0,0
2010,1,2,4,30,-4,0.164,1.7000000000000002,71.09,2,950,347.6,0.78,117.86,0,0
2010,1,2,5,0,-4,0.164,1.6,71.96000000000001,2,950,345.5,0.775,111.92,0,0
2010,1,2,5,30,-4,0.164,1.6,71.97,2,950,345.5,0.769,106.07000000000001,0,0
2010,1,2,6,0,-4,0.164,1.6,73.23,2,950,342,0.763,100.35000000000001,0,0
2010,1,2,6,30,-4,0.164,1.5,68.14,3,950,342,0.748,94.77,0,1
2010,1,2,7,0,-3,0.164,1.5,67.65,4,950,344.40000000000003,0.734,89.38,0,1
2010,1,2,7,30,-3,0.164,2.1,58.74,6,950,344.40000000000003,0.71,84.23,78,0
2010,1,2,8,0,-2,0.164,2.8000000000000003,53.78,8,950,353.8,0.686,79.35000000000001,165,4
2010,1,2,8,30,-2,0.164,2.9000000000000004,50.21,9,950,353.8,0.659,74.82000000000001,252,0
2010,1,2,9,0,-2,0.164,3.1,48.35,10,950,9.4,0.633,70.7,333,0
2010,1,2,9,30,-2,0.164,3.4000000000000004,45.19,11,950,9.4,0.605,67.07000000000001,405,0
2010,1,2,10,0,-1,0.164,3.7,44.01,13,950,15.100000000000001,0.577,64.01,466,0
2010,1,2,10,30,-1,0.164,3.7,41.160000000000004,13,950,15.100000000000001,0.552,61.620000000000005,513,0
2010,1,2,11,0,-1,0.164,3.8000000000000003,38.78,14,950,16.5,0.527,59.97,545,0
2010,1,2,11,30,-1,0.164,3.6,38.76,14,950,16.5,0.514,59.14,562,0
2010,1,2,12,0,-2,0.164,3.5,34.95,15,940,14.200000000000001,0.502,59.14,562,0
2010,1,2,12,30,-2,0.164,3.4000000000000004,34.94,15,940,14.200000000000001,0.502,59.99,546,0
2010,1,2,13,0,-2,0.164,3.3000000000000003,30.970000000000002,16,940,11.700000000000001,0.502,61.65,515,0
2010,1,2,13,30,-2,0.164,3.1,30.970000000000002,16,940,11.700000000000001,0.507,64.05,468,0
2010,1,2,14,0,-3,0.164,3,29.6,16,940,10.200000000000001,0.512,67.11,408,0
2010,1,2,14,30,-3,0.164,2.1,33.72,15,940,10.200000000000001,0.517,70.75,336,0
2010,1,2,15,0,0,0.164,1.2000000000000002,46.04,14,940,11.4,0.523,74.88,254,0
2010,1,2,15,30,0,0.164,1.2000000000000002,52.63,12,940,11.4,0.532,79.42,166,0
2010,1,2,16,0,-2,0.164,1.2000000000000002,47.730000000000004,10,940,5.9,0.541,84.3,79,0
2010,1,2,16,30,-2,0.164,1.2000000000000002,51.1,9,950,5.9,0.561,89.45,0,1
2010,1,2,17,0,-3,0.164,1.3,47.31,9,950,349.20000000000005,0.582,94.85000000000001,0,7
2010,1,2,17,30,-3,0.164,1.3,50.68,8,950,349.20000000000005,0.61,100.42,0,7
2010,1,2,18,0,-3,0.164,1.4000000000000001,53.050000000000004,8,950,339.5,0.639,106.15,0,7
2010,1,2,18,30,-3,0.164,1.5,56.9,7,950,339.5,0.662,112,0,0
2010,1,2,19,0,-4,0.164,1.6,55.68,6,950,339.40000000000003,0.685,117.94,0,0
2010,1,2,19,30,-4,0.164,1.6,59.75,5,950,339.40000000000003,0.6930000000000001,123.95,0,0
2010,1,2,20,0,-4,0.164,1.7000000000000002,58.620000000000005,5,950,342.8,0.7020000000000001,129.99,0,0
2010,1,2,20,30,-4,0.164,1.8,62.940000000000005,4,950,342.8,0.7030000000000001,136.04,0,0
2010,1,2,21,0,-4,0.164,1.9000000000000001,61.78,4,950,346,0.704,142.05,0,0
2010,1,2,21,30,-4,0.164,2,61.78,4,950,346,0.705,147.97,0,0
2010,1,2,22,0,-4,0.164,2.1,60.72,4,950,349,0.706,153.68,0,1
