Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Wind Direction,Precipitable Water,Solar Zenith Angle,GHI,Cloud Type
2017,1,1,0,0,2,0.157,1.1,100,4,930,42.800000000000004,1.43,166.36,0,8
2017,1,1,0,30,2,0.157,1.1,100,4,930,42.800000000000004,1.416,163.49,0,8
2017,1,1,1,0,2,0.157,1.1,100,4,930,35.1,1.403,158.95000000000002,0,3
2017,1,1,1,30,2,0.157,1.1,100,4,930,35.1,1.3900000000000001,153.6,0,1
2017,1,1,2,0,2,0.157,1.1,100,4,930,22.3,1.3780000000000001,147.87,0,0
2017,1,1,2,30,2,0.157,1.1,100,4,930,22.3,1.365,141.94,0,3
2017,1,1,3,0,1,0.157,1.1,99.60000000000001,4,930,4,1.353,135.92000000000002,0,1
2017,1,1,3,30,1,0.157,1.2000000000000002,99.58,4,930,4,1.335,129.87,0,1
2017,1,1,4,0,1,0.157,1.3,98.41,4,930,349.8,1.317,123.83,0,1
2017,1,1,4,30,1,0.157,1.3,100,3,930,349.8,1.29,117.82000000000001,0,1
2017,1,1,5,0,1,0.157,1.4000000000000001,100,3,930,343.70000000000005,1.264,111.89,0,1
2017,1,1,5,30,1,0.157,1.4000000000000001,100,3,930,343.70000000000005,1.23,106.04,0,1
2017,1,1,6,0,1,0.157,1.4000000000000001,100,3,930,341.8,1.198,100.32000000000001,0,1
2017,1,1,6,30,1,0.157,1.2000000000000002,100,4,930,341.8,1.17,94.75,0,1
2017,1,1,7,0,1,0.157,1.1,97.65,5,930,335.1,1.1420000000000001,89.36,0,1
2017,1,1,7,30,1,0.157,1.4000000000000001,90.96000000000001,6,930,335.1,1.124,84.21000000000001,68,1
2017,1,1,8,0,2,0.157,1.7000000000000002,82.71000000000001,8,930,325.90000000000003,1.106,79.35000000000001,148,1
2017,1,1,8,30,2,0.157,1.4000000000000001,77.18,9,930,325.90000000000003,1.101,74.82000000000001,230,0
2017,1,1,9,0,2,0.157,1.1,70.16,10,930,316.1,1.096,70.71000000000001,308,0
2017,1,1,9,30,2,0.157,0.9,65.57000000000001,11,930,316.1,1.088,67.08,377,0
2017,1,1,10,0,2,0.157,0.7000000000000001,60.72,12,930,254.20000000000002,1.081,64.04,444,0
2017,1,1,10,30,2,0.157,1.2000000000000002,60.69,13,930,254.20000000000002,1.069,61.660000000000004,489,0
2017,1,1,11,0,2,0.157,1.7000000000000002,55.31,14,930,225.20000000000002,1.059,60.02,521,0
2017,1,1,11,30,2,0.157,2.3000000000000003,55.29,14,930,225.20000000000002,1.056,59.19,536,0
2017,1,1,12,0,2,0.157,2.9000000000000004,50.45,15,930,229,1.054,59.21,536,0
2017,1,1,12,30,2,0.157,3.3000000000000003,50.44,15,930,229,1.054,60.07,520,0
2017,1,1,13,0,1,0.157,3.7,46.21,15,930,228,1.054,61.730000000000004,489,0
2017,1,1,13,30,1,0.157,3.9000000000000004,46.2,15,930,228,1.039,64.14,444,0
2017,1,1,14,0,1,0.157,4.1000000000000005,45.72,15,930,223.4,1.024,67.21000000000001,386,1
2017,1,1,14,30,1,0.157,3.8000000000000003,48.800000000000004,14,930,223.4,0.98,70.85000000000001,316,0
2017,1,1,15,0,1,0.157,3.6,53.33,13,930,219.20000000000002,0.937,74.98,238,0
2017,1,1,15,30,1,0.157,3,60.94,11,930,219.20000000000002,0.887,79.52,154,1
2017,1,1,16,0,1,0.157,2.4000000000000004,70.44,9,930,215.4,0.837,84.4,71,1
