Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Wind Direction,Precipitable Water,Solar Zenith Angle,GHI,Cloud Type
2012,1,1,0,0,-12,0.162,2.4000000000000004,33.69,4,950,358.20000000000005,0.523,166.4,0,0
2012,1,1,0,30,-12,0.162,2.5,33.69,4,950,358.20000000000005,0.534,163.49,0,0
2012,1,1,1,0,-12,0.162,2.6,34.09,4,950,358.1,0.546,158.93,0,0
2012,1,1,1,30,-12,0.162,2.7,36.62,3,950,358.1,0.555,153.57,0,0
2012,1,1,2,0,-11,0.162,2.8000000000000003,37.78,3,950,358.6,0.5650000000000001,147.83,0,0
2012,1,1,2,30,-11,0.162,2.8000000000000003,37.78,3,950,358.6,0.5710000000000001,141.9,0,0
2012,1,1,3,0,-11,0.162,2.9000000000000004,39.2,3,950,359.5,0.577,135.88,0,0
2012,1,1,3,30,-11,0.162,2.8000000000000003,39.21,3,950,359.5,0.579,129.83,0,0
2012,1,1,4,0,-10,0.162,2.8000000000000003,40.42,3,950,1.8,0.581,123.79,0,0
2012,1,1,4,30,-10,0.162,2.7,40.42,3,950,1.8,0.579,117.79,0,0
2012,1,1,5,0,-10,0.162,2.6,40.93,3,950,5.9,0.578,111.85000000000001,0,0
2012,1,1,5,30,-10,0.162,2.5,40.93,3,950,5.9,0.5750000000000001,106.01,0,1
2012,1,1,6,0,-10,0.162,2.4000000000000004,40.42,3,950,8.3,0.5730000000000001,100.29,0,0
2012,1,1,6,30,-10,0.162,2.5,37.64,4,950,8.3,0.578,94.72,0,1
2012,1,1,7,0,-10,0.162,2.7,35.06,5,950,7.1000000000000005,0.583,89.34,0,1
2012,1,1,7,30,-10,0.162,3.5,30.490000000000002,7,950,7.1000000000000005,0.593,84.2,76,0
2012,1,1,8,0,-11,0.162,4.4,24.52,9,950,3.9000000000000004,0.604,79.34,162,0
2012,1,1,8,30,-11,0.162,4.6000000000000005,22.91,10,950,3.9000000000000004,0.612,74.82000000000001,248,0
2012,1,1,9,0,-12,0.162,4.800000000000001,19.98,12,950,7.2,0.621,70.72,329,0
2012,1,1,9,30,-12,0.162,4.800000000000001,18.68,13,950,7.2,0.628,67.1,399,0
2012,1,1,10,0,-13,0.162,4.9,15.620000000000001,14,950,9.5,0.636,64.07000000000001,459,0
2012,1,1,10,30,-13,0.162,4.800000000000001,14.620000000000001,15,950,9.5,0.642,61.7,504,0
2012,1,1,11,0,-13,0.162,4.800000000000001,13.15,16,950,13.100000000000001,0.649,60.07,535,0
2012,1,1,11,30,-13,0.162,4.7,12.32,17,950,13.100000000000001,0.655,59.26,550,0
2012,1,1,12,0,-14,0.162,4.7,11.33,18,950,16.1,0.661,59.28,549,0
2012,1,1,12,30,-14,0.162,4.6000000000000005,11.32,18,950,16.1,0.656,60.15,532,1
2012,1,1,13,0,-14,0.162,4.5,11.290000000000001,19,950,18.5,0.652,61.82,362,3
2012,1,1,13,30,-14,0.162,4.3,11.290000000000001,18,950,18.5,0.64,64.23,328,3
2012,1,1,14,0,-13,0.162,4.2,11.64,18,950,17,0.628,67.31,397,0
2012,1,1,14,30,-13,0.162,3.1,12.41,17,950,17,0.618,70.95,325,0
2012,1,1,15,0,-9,0.162,2.1,18.5,16,950,9.200000000000001,0.608,75.08,244,0
2012,1,1,15,30,-9,0.162,2,22.51,13,950,9.200000000000001,0.6,79.62,158,0
2012,1,1,16,0,-9,0.162,1.9000000000000001,26.52,11,950,357.8,0.593,84.5,73,0
2012,1,1,16,30,-9,0.162,2,28.38,10,950,357.8,0.587,89.66,0,0
2012,1,1,17,0,-10,0.162,2.1,28.490000000000002,9,950,355.70000000000005,0.581,95.05,0,0
2012,1,1,17,30,-10,0.162,2.1,28.490000000000002,9,950,355.70000000000005,0.5750000000000001,100.63,0,0
2012,1,1,18,0,-10,0.162,2.1,27.89,9,950,357.70000000000005,0.5690000000000001,106.36,0,0
2012,1,1,18,30,-10,0.162,2.1,29.88,8,950,357.70000000000005,0.5650000000000001,112.21000000000001,0,0
2012,1,1,19,0,-10,0.162,2.2,29.71,8,950,2.1,0.562,118.15,0,0
2012,1,1,19,30,-10,0.162,2.2,29.72,8,950,2.1,0.559,124.15,0,0
2012,1,1,20,0,-10,0.162,2.3000000000000003,30.02,8,950,6.9,0.557,130.19,0,0
2012,1,1,20,30,-10,0.162,2.3000000000000003,32.17,7,950,6.9,0.551,136.24,0,0
2012,1,1,21,0,-10,0.162,2.4000000000000004,32.8,7,950,9.3,0.546,142.25,0,0
2012,1,1,21,30,-10,0.162,2.5,35.17,7,950,9.3,0.537,148.17000000000002,0,0
2012,1,1,22,0,-9,0.162,2.6,35.85,7,950,8.8,0.529,153.89000000000001,0,0
