Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Wind Direction,Precipitable Water,Solar Zenith Angle,GHI,Cloud Type
2014,1,1,0,0,-6,0.163,1.4000000000000001,45.480000000000004,6,950,7.9,0.852,166.38,0,0
2014,1,1,0,30,-6,0.163,1.5,48.800000000000004,5,950,7.9,0.87,163.49,0,0
2014,1,1,1,0,-6,0.163,1.6,48.94,5,950,2.9000000000000004,0.888,158.94,0,0
2014,1,1,1,30,-6,0.163,1.6,52.54,4,950,2.9000000000000004,0.911,153.59,0,0
2014,1,1,2,0,-6,0.163,1.6,52.58,4,950,357.20000000000005,0.934,147.85,0,0
2014,1,1,2,30,-6,0.163,1.6,52.58,4,950,357.20000000000005,0.9540000000000001,141.93,0,0
2014,1,1,3,0,-6,0.163,1.7000000000000002,52.800000000000004,4,950,353.20000000000005,0.975,135.91,0,0
2014,1,1,3,30,-6,0.163,1.7000000000000002,52.81,4,950,353.20000000000005,0.979,129.86,0,0
2014,1,1,4,0,-6,0.163,1.7000000000000002,52.54,4,950,350.20000000000005,0.983,123.81,0,0
2014,1,1,4,30,-6,0.163,1.7000000000000002,52.550000000000004,4,950,350.20000000000005,0.97,117.81,0,0
2014,1,1,5,0,-6,0.163,1.7000000000000002,52.42,4,950,349.20000000000005,0.9580000000000001,111.87,0,0
2014,1,1,5,30,-6,0.163,1.7000000000000002,56.32,4,950,349.20000000000005,0.9400000000000001,106.03,0,0
2014,1,1,6,0,-6,0.163,1.8,56.370000000000005,4,950,350.90000000000003,0.923,100.31,0,0
2014,1,1,6,30,-6,0.163,1.9000000000000001,52.49,4,950,350.90000000000003,0.911,94.74,0,1
2014,1,1,7,0,-5,0.163,2,53.38,5,950,354,0.9,89.36,0,0
2014,1,1,7,30,-5,0.163,2.9000000000000004,46.42,7,950,354,0.896,84.21000000000001,77,0
2014,1,1,8,0,-5,0.163,3.8000000000000003,38.28,10,950,357.40000000000003,0.892,79.34,162,0
2014,1,1,8,30,-5,0.163,4,35.79,11,950,357.40000000000003,0.894,74.82000000000001,247,0
2014,1,1,9,0,-5,0.163,4.2,34.27,13,950,8.9,0.896,70.71000000000001,327,0
2014,1,1,9,30,-5,0.163,4.4,32.06,14,950,8.9,0.903,67.09,397,0
2014,1,1,10,0,-4,0.163,4.6000000000000005,29.87,15,950,21.900000000000002,0.911,64.05,455,0
2014,1,1,10,30,-4,0.163,4.7,27.98,16,950,21.900000000000002,0.921,61.67,500,0
2014,1,1,11,0,-3,0.163,4.9,27.52,17,950,28.1,0.932,60.04,530,0
2014,1,1,11,30,-3,0.163,4.800000000000001,27.51,17,950,28.1,0.9410000000000001,59.22,546,0
2014,1,1,12,0,-3,0.163,4.800000000000001,26.87,18,950,28.8,0.9510000000000001,59.24,545,0
2014,1,1,12,30,-3,0.163,4.6000000000000005,26.86,18,950,28.8,0.9570000000000001,60.1,529,0
2014,1,1,13,0,-2,0.163,4.5,27.55,18,950,26.3,0.964,61.76,497,0
2014,1,1,13,30,-2,0.163,4.2,27.54,18,950,26.3,0.966,64.17,452,0
2014,1,1,14,0,-2,0.163,3.9000000000000004,28.150000000000002,18,950,23.6,0.968,67.24,393,0
2014,1,1,14,30,-2,0.163,2.7,30.01,17,950,23.6,0.966,70.88,322,0
2014,1,1,15,0,1,0.163,1.6,41.44,16,950,19.5,0.964,75.02,243,0
2014,1,1,15,30,1,0.163,1.5,47.21,14,950,19.5,0.9560000000000001,79.55,158,0
2014,1,1,16,0,0,0.163,1.4000000000000001,49.22,12,950,7.800000000000001,0.9480000000000001,84.43,73,0
2014,1,1,16,30,0,0.163,1.5,52.64,11,950,7.800000000000001,0.935,89.59,0,0
2014,1,1,17,0,-1,0.163,1.6,48.69,11,950,2.9000000000000004,0.922,94.98,0,0
2014,1,1,17,30,-1,0.163,1.6,52.1,10,950,2.9000000000000004,0.905,100.56,0,0
2014,1,1,18,0,-1,0.163,1.7000000000000002,54.11,10,950,6.7,0.888,106.29,0,1
2014,1,1,18,30,-1,0.163,1.8,54.120000000000005,9,950,6.7,0.873,112.14,0,0
2014,1,1,19,0,-2,0.163,1.9000000000000001,52.32,9,950,12.5,0.859,118.08,0,0
2014,1,1,19,30,-2,0.163,2,56.050000000000004,8,950,12.5,0.847,124.08,0,0
2014,1,1,20,0,-2,0.163,2.1,54.04,8,950,12.5,0.836,130.12,0,3
2014,1,1,20,30,-2,0.163,2.1,57.910000000000004,7,950,12.5,0.8260000000000001,136.17000000000002,0,0
2014,1,1,21,0,-3,0.163,2.1,56.230000000000004,7,950,8.200000000000001,0.8170000000000001,142.19,0,0
2014,1,1,21,30,-3,0.163,2,60.300000000000004,6,950,8.200000000000001,0.808,148.1,0,0
2014,1,1,22,0,-3,0.163,2,58.99,6,950,3.5,0.8,153.82,0,0
2014,1,1,22,30,-3,0.163,2,58.99,6,950,3.5,0.793,159.13,0,0
2014,1,1,23,0,-3,0.163,2.1,57.96,6,950,358.5,0.787,163.61,0,0
2014,1,1,23,30,-3,0.163,2.1,62.18,5,950,358.5,0.782,166.37,0,0
2014,1,2,0,0,-3,0.163,2.1,61.14,5,950,355.6,0.777,166.32,0,0
2014,1,2,0,30,-3,0.163,2.1,61.15,5,950,355.6,0.77,163.48,0,0
2014,1,2,1,0,-3,0.163,2.2,60.14,5,950,353.40000000000003,0.764,158.96,0,0
2014,1,2,1,30,-3,0.163,2.2,60.13,5,950,353.40000000000003,0.755,153.63,0,4
2014,1,2,2,0,-4,0.163,2.2,59.13,5,950,352.3,0.746,147.9,0,4
2014,1,2,2,30,-4,0.163,2.2,63.47,4,950,352.3,0.737,141.98,0,4
2014,1,2,3,0,-4,0.163,2.2,62.39,4,950,353,0.728,135.96,0,1
2014,1,2,3,30,-4,0.163,2.2,62.38,4,950,353,0.72,129.91,0,0
2014,1,2,4,0,-4,0.163,2.2,61.45,4,950,355.1,0.713,123.87,0,0
2014,1,2,4,30,-4,0.163,2.1,61.45,4,950,355.1,0.708,117.86,0,0
2014,1,2,5,0,-4,0.163,2.1,60.54,4,950,357.5,0.7030000000000001,111.92,0,0
2014,1,2,5,30,-4,0.163,2.1,60.54,4,950,357.5,0.7000000000000001,106.07000000000001,0,4
2014,1,2,6,0,-5,0.163,2.1,59.51,4,950,358.6,0.6980000000000001,100.35000000000001,0,4
2014,1,2,6,30,-5,0.163,2.1,55.44,5,950,358.6,0.6990000000000001,94.77,0,4
2014,1,2,7,0,-4,0.163,2.2,53.480000000000004,6,950,0.1,0.7000000000000001,89.38,0,4
2014,1,2,7,30,-4,0.163,2.9000000000000004,49.88,7,950,0.1,0.704,84.23,47,4
2014,1,2,8,0,-4,0.163,3.6,44.17,9,950,0.2,0.708,79.35000000000001,100,4
2014,1,2,8,30,-4,0.163,3.6,41.26,10,950,0.2,0.712,74.82000000000001,249,1
2014,1,2,9,0,-5,0.163,3.7,35.14,11,950,2.5,0.717,70.7,230,3
2014,1,2,9,30,-5,0.163,3.6,32.85,12,950,2.5,0.721,67.07000000000001,401,0
2014,1,2,10,0,-6,0.163,3.6,28.95,14,950,4.800000000000001,0.726,64.01,458,0
2014,1,2,10,30,-6,0.163,3.5,27.09,15,950,4.800000000000001,0.73,61.620000000000005,504,0
2014,1,2,11,0,-7,0.163,3.4000000000000004,21.5,16,950,8.9,0.735,59.97,535,1
2014,1,2,11,30,-7,0.163,3.2,21.490000000000002,16,950,8.9,0.741,59.13,551,0
2014,1,2,12,0,-8,0.163,3.1,18.52,17,950,13.9,0.747,59.14,551,0
2014,1,2,12,30,-8,0.163,2.9000000000000004,18.52,17,940,13.9,0.752,59.99,535,0
2014,1,2,13,0,-9,0.163,2.8000000000000003,18.080000000000002,17,940,17.7,0.757,61.64,503,0
2014,1,2,13,30,-9,0.163,2.5,18.080000000000002,17,940,17.7,0.76,64.05,457,0
2014,1,2,14,0,-8,0.163,2.3000000000000003,18.59,17,940,20.6,0.763,67.11,398,0
2014,1,2,14,30,-8,0.163,1.5,19.830000000000002,16,940,20.6,0.762,70.75,327,0
2014,1,2,15,0,-1,0.163,0.9,36.660000000000004,15,940,22.6,0.762,74.88,247,0
2014,1,2,15,30,-1,0.163,0.9,41.81,13,940,22.6,0.756,79.42,161,0
2014,1,2,16,0,-5,0.163,0.9,33.54,12,940,9.9,0.751,84.29,76,0
2014,1,2,16,30,-5,0.163,1,35.87,11,940,9.9,0.741,89.45,0,0
2014,1,2,17,0,-7,0.163,1.1,31.52,11,940,340.40000000000003,0.732,94.84,0,0
2014,1,2,17,30,-7,0.163,1.2000000000000002,33.730000000000004,10,940,340.40000000000003,0.722,100.42,0,0
2014,1,2,18,0,-7,0.163,1.3,33.75,10,940,328.5,0.712,106.15,0,0
2014,1,2,18,30,-7,0.163,1.4000000000000001,36.12,9,940,328.5,0.704,112,0,0
2014,1,2,19,0,-7,0.163,1.5,36,9,940,327.5,0.6970000000000001,117.94,0,0
2014,1,2,19,30,-7,0.163,1.5,38.550000000000004,9,940,327.5,0.6910000000000001,123.94,0,0
2014,1,2,20,0,-7,0.163,1.5,37.7,9,940,331.6,0.686,129.99,0,0
2014,1,2,20,30,-7,0.163,1.5,37.7,8,940,331.6,0.681,136.03,0,0
2014,1,2,21,0,-7,0.163,1.6,36.99,8,940,337.8,0.677,142.05,0,0
2014,1,2,21,30,-7,0.163,1.6,39.64,7,940,337.8,0.674,147.96,0,0
2014,1,2,22,0,-7,0.163,1.6,38.9,7,940,344,0.672,153.68,0,0
2014,1,2,22,30,-7,0.163,1.6,38.89,7,940,344,0.671,158.99,0,0
2014,1,2,23,0,-7,0.163,1.7000000000000002,38.64,7,940,348.40000000000003,0.671,163.47,0,0
