Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Wind Direction,Precipitable Water,Solar Zenith Angle,GHI,Cloud Type
2016,1,1,0,0,-12,0.156,4.5,45.4,0,950,4.2,0.379,166.4,0,0
2016,1,1,0,30,-12,0.156,4.5,45.4,0,950,4.2,0.378,163.49,0,0
2016,1,1,1,0,-12,0.156,4.6000000000000005,48.09,0,950,4.800000000000001,0.378,158.93,0,0
2016,1,1,1,30,-12,0.156,4.4,48.09,0,950,4.800000000000001,0.378,153.57,0,0
2016,1,1,2,0,-12,0.156,4.3,47.36,-1,950,8.1,0.379,147.83,0,0
2016,1,1,2,30,-12,0.156,4,47.35,-1,950,8.1,0.378,141.9,0,0
2016,1,1,3,0,-12,0.156,3.8000000000000003,46.51,-1,950,10.3,0.378,135.88,0,0
2016,1,1,3,30,-12,0.156,3.7,46.5,-1,950,10.3,0.375,129.83,0,0
2016,1,1,4,0,-13,0.156,3.6,45.42,-1,950,11.100000000000001,0.373,123.79,0,1
2016,1,1,4,30,-13,0.156,3.6,45.42,-1,950,11.100000000000001,0.371,117.78,0,0
2016,1,1,5,0,-13,0.156,3.6,47.58,-1,950,10.200000000000001,0.369,111.85000000000001,0,1
2016,1,1,5,30,-13,0.156,3.6,47.59,-1,950,10.200000000000001,0.367,106.01,0,1
2016,1,1,6,0,-13,0.156,3.6,46.08,-2,950,8.8,0.365,100.29,0,1
2016,1,1,6,30,-13,0.156,4,42.77,-1,950,8.8,0.364,94.72,0,1
2016,1,1,7,0,-14,0.156,4.5,41.68,0,950,9.600000000000001,0.364,89.34,0,1
2016,1,1,7,30,-14,0.156,4.9,38.72,0,950,9.600000000000001,0.366,84.2,81,1
2016,1,1,8,0,-14,0.156,5.4,36.47,1,950,19.900000000000002,0.368,79.34,169,1
2016,1,1,8,30,-14,0.156,5.300000000000001,33.910000000000004,2,950,19.900000000000002,0.372,74.82000000000001,258,1
2016,1,1,9,0,-13,0.156,5.2,33,3,950,22.200000000000003,0.377,70.71000000000001,339,0
2016,1,1,9,30,-13,0.156,5,30.71,4,950,22.200000000000003,0.383,67.1,411,0
2016,1,1,10,0,-12,0.156,4.800000000000001,30.25,5,950,22.900000000000002,0.39,64.07000000000001,468,0
2016,1,1,10,30,-12,0.156,4.5,28.18,6,950,22.900000000000002,0.396,61.7,514,0
2016,1,1,11,0,-12,0.156,4.3,27.59,7,950,24.3,0.402,60.07,545,0
2016,1,1,11,30,-12,0.156,3.9000000000000004,27.580000000000002,7,950,24.3,0.40800000000000003,59.25,560,0
2016,1,1,12,0,-11,0.156,3.5,26.830000000000002,8,950,24,0.41400000000000003,59.28,560,0
2016,1,1,12,30,-11,0.156,3.1,26.82,8,950,24,0.422,60.15,543,0
2016,1,1,13,0,-11,0.156,2.8000000000000003,27.76,8,940,22,0.431,61.82,511,0
2016,1,1,13,30,-11,0.156,2.4000000000000004,27.75,8,940,22,0.444,64.23,463,0
2016,1,1,14,0,-10,0.156,2.1,28.55,8,940,14.9,0.457,67.3,402,0
2016,1,1,14,30,-10,0.156,1.6,30.59,7,940,14.9,0.47700000000000004,70.95,329,0
2016,1,1,15,0,-9,0.156,1.1,35.160000000000004,7,940,354,0.497,75.08,247,0
2016,1,1,15,30,-9,0.156,1.1,40.45,5,940,354,0.523,79.62,159,0
2016,1,1,16,0,-9,0.157,1.2000000000000002,41.03,4,940,324.5,0.55,84.5,73,0
2016,1,1,16,30,-9,0.157,1.2000000000000002,44.07,3,940,324.5,0.583,89.66,0,0
2016,1,1,17,0,-10,0.157,1.4000000000000001,45.82,2,940,320,0.617,95.05,0,1
2016,1,1,17,30,-10,0.157,1.4000000000000001,45.82,2,940,320,0.655,100.63,0,8
2016,1,1,18,0,-10,0.157,1.5,46.24,2,940,323.40000000000003,0.6930000000000001,106.36,0,8
2016,1,1,18,30,-10,0.157,1.5,46.24,2,940,323.40000000000003,0.729,112.2,0,1
2016,1,1,19,0,-9,0.157,1.5,47.06,2,940,329.8,0.766,118.14,0,8
2016,1,1,19,30,-9,0.157,1.5,47.06,1,940,329.8,0.798,124.15,0,8
2016,1,1,20,0,-9,0.157,1.6,48.53,1,940,334.70000000000005,0.8310000000000001,130.19,0,8
2016,1,1,20,30,-9,0.157,1.6,48.54,1,950,334.70000000000005,0.857,136.24,0,8
2016,1,1,21,0,-9,0.157,1.6,50.52,1,950,338.8,0.883,142.25,0,8
2016,1,1,21,30,-9,0.157,1.6,50.52,1,950,338.8,0.899,148.17000000000002,0,8
2016,1,1,22,0,-8,0.157,1.6,52.86,1,950,345.3,0.916,153.89000000000001,0,8
2016,1,1,22,30,-8,0.157,1.6,52.86,1,950,345.3,0.925,159.20000000000002,0,8
2016,1,1,23,0,-7,0.157,1.6,55.800000000000004,1,950,353.90000000000003,0.935,163.68,0,8
2016,1,1,23,30,-7,0.157,1.6,55.79,1,940,353.90000000000003,0.933,166.42000000000002,0,8
2016,1,2,0,0,-7,0.157,1.6,59,1,940,1.5,0.932,166.35,0,8
2016,1,2,0,30,-7,0.157,1.6,59,1,940,1.5,0.922,163.48,0,8
