Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Wind Direction,Precipitable Water,Solar Zenith Angle,GHI,Cloud Type
2009,1,1,0,0,-5,0.162,1.2000000000000002,54.39,5,940,351.90000000000003,0.629,166.37,0,0
2009,1,1,0,30,-5,0.162,1.2000000000000002,58.4,4,940,351.90000000000003,0.645,163.49,0,0
2009,1,1,1,0,-5,0.162,1.3,56.33,4,940,350.8,0.662,158.95000000000002,0,0
2009,1,1,1,30,-5,0.162,1.3,56.33,4,940,350.8,0.67,153.6,0,0
2009,1,1,2,0,-6,0.162,1.3,53.92,4,940,350.1,0.678,147.87,0,0
2009,1,1,2,30,-6,0.162,1.3,53.910000000000004,4,940,350.1,0.682,141.94,0,0
2009,1,1,3,0,-6,0.162,1.3,51.64,4,940,349.70000000000005,0.687,135.92000000000002,0,0
2009,1,1,3,30,-6,0.162,1.3,55.47,3,940,349.70000000000005,0.6960000000000001,129.87,0,0
2009,1,1,4,0,-7,0.162,1.4000000000000001,53.56,3,940,352.3,0.706,123.83,0,0
2009,1,1,4,30,-7,0.162,1.4000000000000001,57.58,2,940,352.3,0.721,117.82000000000001,0,0
2009,1,1,5,0,-7,0.162,1.5,55.74,2,940,356.70000000000005,0.737,111.89,0,4
2009,1,1,5,30,-7,0.162,1.5,55.75,2,940,356.70000000000005,0.756,106.04,0,0
2009,1,1,6,0,-8,0.162,1.5,54.45,2,940,0.5,0.775,100.32000000000001,0,0
2009,1,1,6,30,-8,0.162,1.3,54.45,2,940,0.5,0.792,94.75,0,0
2009,1,1,7,0,-6,0.162,1.2000000000000002,56.18,3,940,0.1,0.81,89.36,0,0
2009,1,1,7,30,-6,0.162,1.5,48.72,5,940,0.1,0.8270000000000001,84.22,75,0
2009,1,1,8,0,-6,0.162,1.8,43.38,7,940,358.40000000000003,0.844,79.35000000000001,160,0
2009,1,1,8,30,-6,0.162,1.8,40.480000000000004,8,940,358.40000000000003,0.859,74.82000000000001,245,0
2009,1,1,9,0,-6,0.162,1.8,36.910000000000004,10,940,15.5,0.875,70.71000000000001,325,0
2009,1,1,9,30,-6,0.162,1.8,34.47,11,940,15.5,0.886,67.09,395,0
2009,1,1,10,0,-6,0.162,1.8,30.96,12,940,32.7,0.898,64.04,454,0
2009,1,1,10,30,-6,0.162,1.6,28.95,13,940,32.7,0.907,61.660000000000004,499,0
2009,1,1,11,0,-6,0.162,1.5,27.29,14,940,38.7,0.916,60.03,530,0
2009,1,1,11,30,-6,0.162,1.3,27.28,14,940,38.7,0.926,59.2,545,0
2009,1,1,12,0,-6,0.162,1.2000000000000002,25.740000000000002,15,940,44.1,0.936,59.22,545,0
2009,1,1,12,30,-6,0.162,1.1,25.73,15,940,44.1,0.9530000000000001,60.07,528,0
2009,1,1,13,0,-6,0.162,1.1,25.95,16,940,55,0.97,61.74,496,0
2009,1,1,13,30,-6,0.162,1,25.95,16,940,55,0.993,64.14,450,0
2009,1,1,14,0,-5,0.162,1,24.990000000000002,16,940,68.5,1.016,67.21000000000001,391,0
2009,1,1,14,30,-5,0.162,0.8,26.66,15,940,68.5,1.042,70.86,320,0
2009,1,1,15,0,0,0.162,0.7000000000000001,41.56,14,940,87.60000000000001,1.068,74.99,240,0
2009,1,1,15,30,0,0.162,0.8,47.45,12,940,87.60000000000001,1.094,79.52,155,0
2009,1,1,16,0,-3,0.162,1,41.04,11,940,109,1.12,84.4,71,0
2009,1,1,16,30,-3,0.162,0.9,43.910000000000004,10,940,109,1.1420000000000001,89.56,0,0
2009,1,1,17,0,-4,0.162,0.9,40.43,10,940,127.80000000000001,1.164,94.95,0,0
2009,1,1,17,30,-4,0.162,0.7000000000000001,43.28,9,940,127.80000000000001,1.181,100.53,0,0
2009,1,1,18,0,-4,0.162,0.5,42.92,9,940,166.8,1.198,106.26,0,0
2009,1,1,18,30,-4,0.162,0.5,45.97,8,940,166.8,1.201,112.11,0,0
2009,1,1,19,0,-4,0.162,0.5,45.67,8,940,212.70000000000002,1.205,118.04,0,0
2009,1,1,19,30,-4,0.162,0.4,45.67,8,940,212.70000000000002,1.201,124.05,0,0
2009,1,1,20,0,-5,0.162,0.4,45.160000000000004,8,940,244.20000000000002,1.198,130.09,0,0
2009,1,1,20,30,-5,0.162,0.4,45.15,8,940,244.20000000000002,1.194,136.14000000000001,0,0
2009,1,1,21,0,-5,0.162,0.5,44.47,8,940,271.6,1.19,142.15,0,0
2009,1,1,21,30,-5,0.162,0.5,47.660000000000004,8,940,271.6,1.182,148.07,0,0
2009,1,1,22,0,-5,0.162,0.6000000000000001,46.980000000000004,8,940,292.3,1.175,153.79,0,0
2009,1,1,22,30,-5,0.162,0.7000000000000001,46.97,7,940,292.3,1.161,159.1,0,0
2009,1,1,23,0,-5,0.162,0.8,46.32,7,940,305.6,1.147,163.58,0,0
2009,1,1,23,30,-5,0.162,0.8,46.300000000000004,7,940,305.6,1.124,166.35,0,0
2009,1,2,0,0,-5,0.162,0.8,45.65,7,940,315.70000000000005,1.101,166.3,0,0
2009,1,2,0,30,-5,0.162,0.8,45.64,7,940,315.70000000000005,1.075,163.48,0,0
2009,1,2,1,0,-5,0.162,0.8,45.1,7,940,330.70000000000005,1.049,158.97,0,0
2009,1,2,1,30,-5,0.162,0.8,48.35,6,940,330.70000000000005,1.022,153.64000000000001,0,0
2009,1,2,2,0,-6,0.162,0.8,47.77,6,940,347.5,0.995,147.91,0,0
2009,1,2,2,30,-6,0.162,0.8,47.75,6,940,347.5,0.967,141.99,0,0
2009,1,2,3,0,-6,0.162,0.8,47.65,6,940,357.6,0.9390000000000001,135.97,0,0
2009,1,2,3,30,-6,0.162,0.8,51.11,5,940,357.6,0.917,129.92000000000002,0,0
2009,1,2,4,0,-6,0.162,0.8,51.08,5,940,359.40000000000003,0.895,123.88000000000001,0,0
2009,1,2,4,30,-6,0.162,0.8,54.83,4,940,359.40000000000003,0.884,117.87,0,0
2009,1,2,5,0,-6,0.162,0.9,54.78,4,940,352,0.873,111.93,0,0
2009,1,2,5,30,-6,0.162,0.9,54.77,4,940,352,0.878,106.08,0,0
2009,1,2,6,0,-6,0.162,1,54.77,4,940,345.90000000000003,0.884,100.36,0,0
2009,1,2,6,30,-6,0.162,0.9,54.76,4,940,345.90000000000003,0.92,94.78,0,0
2009,1,2,7,0,-5,0.162,0.8,58.410000000000004,4,940,346.1,0.9570000000000001,89.39,0,0
2009,1,2,7,30,-5,0.162,0.7000000000000001,54.410000000000004,5,940,346.1,1.029,84.23,74,0
2009,1,2,8,0,-4,0.162,0.7000000000000001,49.72,7,940,349.40000000000003,1.101,79.36,158,0
2009,1,2,8,30,-4,0.162,0.5,46.39,8,940,349.40000000000003,1.176,74.82000000000001,242,0
2009,1,2,9,0,-4,0.162,0.4,42.17,9,940,142.3,1.2510000000000001,70.7,319,0
2009,1,2,9,30,-5,0.162,1.1,39.38,10,940,142.3,1.291,67.06,389,0
2009,1,2,10,0,-4,0.162,1.9000000000000001,36.02,12,940,173.3,1.331,64,444,0
2009,1,2,10,30,-4,0.162,2.5,33.67,13,940,173.3,1.32,61.61,489,0
2009,1,2,11,0,-3,0.162,3.1,31.2,15,940,187.70000000000002,1.31,59.96,431,8
2009,1,2,11,30,-3,0.162,3.7,29.22,16,930,187.70000000000002,1.26,59.120000000000005,299,7
2009,1,2,12,0,-2,0.162,4.3,29.19,17,930,196.8,1.211,59.120000000000005,537,0
2009,1,2,12,30,-2,0.162,4.6000000000000005,29.17,17,930,196.8,1.167,59.96,522,1
2009,1,2,13,0,-1,0.162,5,31.05,18,930,202.20000000000002,1.123,61.620000000000005,489,1
2009,1,2,13,30,-1,0.162,5,31.04,17,930,202.20000000000002,1.092,64.02,445,1
2009,1,2,14,0,-1,0.162,5.1000000000000005,32.68,17,930,207,1.062,67.08,302,8
2009,1,2,14,30,-1,0.162,4.1000000000000005,34.85,16,930,207,1.042,70.72,249,8
2009,1,2,15,0,0,0.162,3.1,42.07,15,930,207.70000000000002,1.022,74.85000000000001,195,8
2009,1,2,15,30,0,0.162,2.5,51.27,12,930,207.70000000000002,1.031,79.38,130,8
2009,1,2,16,0,0,0.162,2,59.42,10,930,203.8,1.041,84.26,59,7
2009,1,2,16,30,0,0.162,2.1,63.61,9,930,203.8,1.076,89.42,0,7
2009,1,2,17,0,0,0.162,2.3000000000000003,66.03,8,930,209.3,1.111,94.81,0,7
2009,1,2,17,30,0,0.162,2.5,70.76,8,930,209.3,1.1260000000000001,100.39,0,0
2009,1,2,18,0,0,0.162,2.8000000000000003,70.69,8,930,212.8,1.1420000000000001,106.12,0,0
2009,1,2,18,30,0,0.162,2.9000000000000004,70.69,7,930,212.8,1.156,111.97,0,0
2009,1,2,19,0,0,0.162,3,71.34,7,930,214.3,1.171,117.91,0,0
2009,1,2,19,30,0,0.162,3,71.34,7,930,214.3,1.198,123.91,0,1
2009,1,2,20,0,0,0.162,3.1,73.82000000000001,7,930,218.20000000000002,1.226,129.95,0,0
2009,1,2,20,30,0,0.162,3.1,73.83,7,930,218.20000000000002,1.2690000000000001,136,0,0
2009,1,2,21,0,1,0.162,3.2,77.74,7,930,225.10000000000002,1.313,142.01,0,0
2009,1,2,21,30,1,0.162,2.9000000000000004,83.38,7,930,225.10000000000002,1.359,147.93,0,0
2009,1,2,22,0,2,0.162,2.7,88.13,7,930,232.5,1.405,153.65,0,0
2009,1,2,22,30,2,0.162,2.5,88.13,7,930,232.5,1.432,158.96,0,0
2009,1,2,23,0,2,0.162,2.4000000000000004,92.61,7,930,241.4,1.459,163.44,0,7
2009,1,2,23,30,2,0.162,2.1,92.62,6,930,241.4,1.439,166.23,0,7
2009,1,3,0,0,3,0.162,1.9000000000000001,94.61,6,930,250.20000000000002,1.42,166.24,0,7
2009,1,3,0,30,2,0.162,1.8,100,6,930,250.20000000000002,1.359,163.46,0,7
2009,1,3,1,0,2,0.162,1.8,100,6,930,259.2,1.299,158.98,0,7
2009,1,3,1,30,2,0.162,1.8,100,5,930,259.2,1.235,153.67000000000002,0,7
2009,1,3,2,0,2,0.162,1.8,98.81,5,930,268.3,1.172,147.95000000000002,0,6
2009,1,3,2,30,2,0.162,1.8,100,5,930,268.3,1.12,142.03,0,7
2009,1,3,3,0,2,0.162,1.9000000000000001,100,5,930,281.40000000000003,1.069,136.02,0,7
2009,1,3,3,30,2,0.162,1.9000000000000001,100,5,930,281.40000000000003,1.022,129.97,0,7
2009,1,3,4,0,1,0.162,1.9000000000000001,88.84,5,930,299.7,0.978,123.92,0,7
2009,1,3,4,30,1,0.162,2,88.85000000000001,5,930,299.7,0.9460000000000001,117.92,0,6
2009,1,3,5,0,0,0.162,2.1,81.63,5,930,319.3,0.914,111.97,0,7
2009,1,3,5,30,0,0.162,2.1,81.66,5,930,319.3,0.895,106.12,0,7
2009,1,3,6,0,0,0.162,2.2,75,5,930,334,0.876,100.39,0,7
2009,1,3,6,30,0,0.162,2.6,75.05,5,930,334,0.855,94.8,0,6
2009,1,3,7,0,-1,0.162,3.1,66.41,6,940,341.40000000000003,0.835,89.4,0,6
