Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1846726,-,b'New Mexico',b'United States',35.66,-106.05,-7,1974,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,Dew Point,Temperature,Cloud Type,GHI,Relative Humidity,Pressure,Surface Albedo,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed
2021,1,1,0,0,-12.3,-4.1000000000000005,8,0,52.910000000000004,793,0.18,167.20000000000002,0.4,72,1.2000000000000002
2021,1,1,0,30,-12.3,-4.2,7,0,53.31,793,0.18,166.43,0.4,75,1.2000000000000002
2021,1,1,1,0,-12.5,-4.2,8,0,52.42,793,0.18,162.99,0.4,78,1.2000000000000002
2021,1,1,1,30,-12.5,-4.1000000000000005,8,0,52.09,794,0.18,158.12,0.30000000000000004,76,1.1
2021,1,1,2,0,-12.700000000000001,-4.1000000000000005,7,0,51.21,794,0.18,152.59,0.30000000000000004,74,1.1
2021,1,1,2,30,-12.700000000000001,-4,7,0,50.83,794,0.18,146.74,0.30000000000000004,68,1.1
2021,1,1,3,0,-12.9,-3.9000000000000004,7,0,49.76,794,0.18,140.73,0.30000000000000004,61,1
2021,1,1,3,30,-12.9,-4,8,0,50.2,795,0.18,134.66,0.30000000000000004,57,1
2021,1,1,4,0,-13.100000000000001,-4,1,0,49.34,795,0.18,128.57,0.30000000000000004,52,0.9
2021,1,1,4,30,-13.100000000000001,-4.1000000000000005,1,0,49.71,795,0.18,122.5,0.30000000000000004,50,0.9
2021,1,1,5,0,-13.3,-4.3,0,0,49.7,796,0.18,116.47,0.30000000000000004,47,0.9
2021,1,1,5,30,-13.3,-4.5,1,0,50.45,796,0.18,110.52,0.30000000000000004,45,0.9
2021,1,1,6,0,-13.5,-4.7,4,0,50.18,796,0.18,104.66,0.30000000000000004,43,0.9
2021,1,1,6,30,-13.5,-4.9,7,0,51.01,797,0.18,98.94,0.30000000000000004,39,0.9
2021,1,1,7,0,-13.5,-5,7,0,51.300000000000004,797,0.18,93.37,0.2,36,0.9
2021,1,1,7,30,-13.5,-3.9000000000000004,8,17,47.22,797,0.18,87.76,0.2,34,1
2021,1,1,8,0,-12.5,-2.9000000000000004,4,60,47.63,798,0.18,82.77,0.2,31,1
2021,1,1,8,30,-12.5,-1.4000000000000001,8,141,42.64,798,0.18,77.97,0.2,43,1.2000000000000002
2021,1,1,9,0,-13.100000000000001,0,4,198,36.78,799,0.18,73.51,0.2,54,1.3
2021,1,1,9,30,-13.100000000000001,1.2000000000000002,0,381,33.730000000000004,799,0.18,69.47,0.2,63,1.4000000000000001
2021,1,1,10,0,-14.3,2.4000000000000004,8,371,27.95,799,0.18,65.93,0.2,72,1.5
2021,1,1,10,30,-14.3,3.1,8,428,26.6,799,0.18,62.99,0.2,78,1.3
2021,1,1,11,0,-15.200000000000001,3.8000000000000003,8,415,23.47,799,0.18,60.74,0.2,85,1.1
2021,1,1,11,30,-15.200000000000001,4.2,7,459,22.8,798,0.18,59.26,0.2,102,0.8
2021,1,1,12,0,-15.9,4.7,8,361,20.93,798,0.18,58.6,0.30000000000000004,119,0.6000000000000001
2021,1,1,12,30,-15.9,4.800000000000001,7,297,20.78,798,0.18,58.800000000000004,0.30000000000000004,170,0.5
2021,1,1,13,0,-16.5,5,7,412,19.490000000000002,798,0.18,59.84,0.30000000000000004,221,0.5
2021,1,1,13,30,-16.5,4.9,7,277,19.63,798,0.18,61.690000000000005,0.30000000000000004,236,0.7000000000000001
2021,1,1,14,0,-15.700000000000001,4.7,7,305,21.16,798,0.18,64.27,0.30000000000000004,251,0.9
2021,1,1,14,30,-15.700000000000001,4.1000000000000005,7,151,22.09,799,0.18,67.5,0.30000000000000004,253,0.9
2021,1,1,15,0,-10.8,3.4000000000000004,7,137,34.58,799,0.18,71.28,0.4,254,0.8
2021,1,1,15,30,-10.8,1.6,7,104,39.29,799,0.18,75.52,0.4,253,0.9
2021,1,1,16,0,-10.8,-0.2,8,63,44.730000000000004,799,0.18,80.15,0.4,252,1
2021,1,1,16,30,-10.8,-0.2,7,27,44.730000000000004,799,0.18,85.07000000000001,0.4,252,1
2021,1,1,17,0,-12.8,-2.3000000000000003,7,0,44.36,800,0.18,89.99,0.4,260,1.2000000000000002
2021,1,1,17,30,-12.8,-2.7,7,0,45.69,800,0.18,95.92,0.4,266,1.2000000000000002
2021,1,1,18,0,-12.9,-3,7,0,46.300000000000004,800,0.18,101.56,0.5,272,1.2000000000000002
2021,1,1,18,30,-12.9,-3.3000000000000003,4,0,47.4,801,0.18,107.35000000000001,0.5,280,1.2000000000000002
2021,1,1,19,0,-12.9,-3.6,7,0,48.59,801,0.18,113.26,0.5,288,1.1
2021,1,1,19,30,-12.9,-3.6,7,0,48.59,801,0.18,119.25,0.5,295,1.1
2021,1,1,20,0,-12.5,-3.7,7,0,50.300000000000004,801,0.18,125.3,0.5,303,1.1
2021,1,1,20,30,-12.5,-3.6,8,0,49.93,801,0.18,131.38,0.5,308,1
2021,1,1,21,0,-12.100000000000001,-3.4000000000000004,7,0,51.19,801,0.18,137.47,0.5,313,1
2021,1,1,21,30,-12.100000000000001,-3.5,4,0,51.57,801,0.18,143.51,0.5,313,1.1
2021,1,1,22,0,-11.9,-3.5,4,0,52.26,801,0.18,149.45000000000002,0.5,313,1.1
2021,1,1,22,30,-11.9,-3.8000000000000003,4,0,53.44,801,0.18,155.18,0.5,311,1.1
2021,1,1,23,0,-12,-4.1000000000000005,7,0,54.38,801,0.18,160.45000000000002,0.6000000000000001,310,1.1
2021,1,1,23,30,-12,-4.6000000000000005,7,0,56.39,800,0.18,164.77,0.6000000000000001,309,1.2000000000000002
2021,1,2,0,0,-12.100000000000001,-5,4,0,57.47,800,0.18,167.1,0.6000000000000001,308,1.2000000000000002
2021,1,2,0,30,-12.100000000000001,-5.300000000000001,0,0,58.79,800,0.18,166.38,0.5,309,1.2000000000000002
2021,1,2,1,0,-12.100000000000001,-5.5,0,0,59.54,800,0.18,162.99,0.5,311,1.2000000000000002
2021,1,2,1,30,-12.100000000000001,-5.7,0,0,60.45,800,0.18,158.15,0.5,313,1.2000000000000002
2021,1,2,2,0,-12.100000000000001,-5.800000000000001,0,0,61.21,800,0.18,152.63,0.5,316,1.3
2021,1,2,2,30,-12.100000000000001,-6,4,0,62.15,800,0.18,146.78,0.5,319,1.3
2021,1,2,3,0,-12.100000000000001,-6.2,0,0,63.230000000000004,801,0.18,140.78,0.5,322,1.3
2021,1,2,3,30,-12.100000000000001,-6.4,0,0,64.12,800,0.18,134.71,0.5,325,1.3
2021,1,2,4,0,-12,-6.6000000000000005,0,0,65.74,800,0.18,128.62,0.5,328,1.3
2021,1,2,4,30,-11.9,-6.7,7,0,66.33,801,0.18,122.55,0.4,329,1.2000000000000002
2021,1,2,5,0,-11.700000000000001,-6.9,8,0,68.39,801,0.18,116.52,0.4,329,1.2000000000000002
2021,1,2,5,30,-11.700000000000001,-7.1000000000000005,0,0,69.45,801,0.18,110.56,0.4,327,1.2000000000000002
2021,1,2,6,0,-11.5,-7.2,0,0,71.18,801,0.18,104.7,0.4,324,1.2000000000000002
2021,1,2,6,30,-11.5,-7,0,0,70.09,801,0.18,98.97,0.30000000000000004,319,1.3
2021,1,2,7,0,-11.200000000000001,-6.800000000000001,0,0,70.81,801,0.18,93.4,0.30000000000000004,315,1.4000000000000001
2021,1,2,7,30,-11.200000000000001,-5.300000000000001,0,30,63.15,801,0.18,87.78,0.30000000000000004,311,2
2021,1,2,8,0,-10.100000000000001,-3.8000000000000003,0,111,61.68,801,0.18,82.78,0.30000000000000004,307,2.5
2021,1,2,8,30,-10.100000000000001,-2.4000000000000004,0,204,55.58,801,0.18,77.98,0.30000000000000004,300,3.2
2021,1,2,9,0,-8.700000000000001,-0.9,0,294,55.64,801,0.18,73.5,0.30000000000000004,293,3.9000000000000004
2021,1,2,9,30,-8.700000000000001,0.1,0,376,51.730000000000004,801,0.18,69.45,0.30000000000000004,293,4.3
2021,1,2,10,0,-8.200000000000001,1.1,0,448,50.11,801,0.18,65.9,0.30000000000000004,293,4.6000000000000005
2021,1,2,10,30,-8.200000000000001,1.8,0,507,47.6,800,0.18,62.95,0.30000000000000004,294,4.7
2021,1,2,11,0,-8.3,2.5,0,549,44.76,800,0.18,60.68,0.30000000000000004,294,4.800000000000001
2021,1,2,11,30,-8.3,3,0,578,43.15,799,0.18,59.18,0.30000000000000004,296,4.9
2021,1,2,12,0,-8.700000000000001,3.6,0,589,40.26,799,0.18,58.51,0.30000000000000004,297,5
2021,1,2,12,30,-8.700000000000001,3.8000000000000003,0,586,39.65,798,0.18,58.7,0.30000000000000004,297,5
2021,1,2,13,0,-9,4,0,565,38.13,798,0.18,59.730000000000004,0.30000000000000004,298,5
2021,1,2,13,30,-9,3.8000000000000003,0,529,38.67,798,0.18,61.57,0.30000000000000004,299,4.9
2021,1,2,14,0,-9.3,3.7,0,475,38.050000000000004,798,0.18,64.14,0.4,299,4.800000000000001
2021,1,2,14,30,-9.3,3.1,0,411,39.7,798,0.18,67.36,0.4,300,4.5
2021,1,2,15,0,-9.5,2.5,0,330,40.96,798,0.18,71.14,0.5,302,4.1000000000000005
2021,1,2,15,30,-9.5,1.4000000000000001,7,180,44.31,798,0.18,75.38,0.5,303,3.5
2021,1,2,16,0,-9.4,0.2,7,82,48.4,798,0.18,80.01,0.5,305,2.9000000000000004
2021,1,2,16,30,-9.4,0.2,7,47,48.4,798,0.18,84.93,0.5,305,2.9000000000000004
2021,1,2,17,0,-9.8,-2,7,0,55.06,799,0.18,89.87,0.5,311,2.4000000000000004
2021,1,2,17,30,-9.8,-2.7,1,0,57.980000000000004,799,0.18,95.78,0.5,315,2.2
2021,1,2,18,0,-10,-3.4000000000000004,7,0,60.1,799,0.18,101.42,0.4,318,2.1
2021,1,2,18,30,-10,-3.8000000000000003,0,0,61.92,799,0.18,107.21000000000001,0.4,322,2.1
2021,1,2,19,0,-10.100000000000001,-4.3,0,0,63.85,799,0.18,113.12,0.30000000000000004,325,2.1
2021,1,2,19,30,-10.100000000000001,-4.6000000000000005,0,0,65.31,799,0.18,119.11,0.30000000000000004,327,2.2
2021,1,2,20,0,-10.200000000000001,-4.9,0,0,66.34,799,0.18,125.16,0.30000000000000004,329,2.2
2021,1,2,20,30,-10.200000000000001,-5.1000000000000005,0,0,67.35,799,0.18,131.24,0.30000000000000004,330,2.2
2021,1,2,21,0,-10.4,-5.300000000000001,0,0,67.61,799,0.18,137.33,0.2,331,2.2
2021,1,2,21,30,-10.4,-5.5,0,0,68.64,799,0.18,143.37,0.2,331,2.2
2021,1,2,22,0,-10.5,-5.7,0,0,68.73,799,0.18,149.31,0.2,332,2.1
2021,1,2,22,30,-10.5,-5.9,0,0,69.78,799,0.18,155.03,0.30000000000000004,333,2.1
2021,1,2,23,0,-10.700000000000001,-6.1000000000000005,0,0,69.91,799,0.18,160.31,0.30000000000000004,334,2
2021,1,2,23,30,-10.700000000000001,-6.2,0,0,70.45,799,0.18,164.63,0.30000000000000004,335,2.1
