Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1841035,-,b'New Mexico',b'United States',35.68,-106.11,-7,1969,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,Dew Point,Temperature,Cloud Type,GHI,Relative Humidity,Pressure,Surface Albedo,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed
2021,1,1,0,0,-12.100000000000001,-4.3,8,0,54.38,792,0.16,167.18,0.4,72,1.2000000000000002
2021,1,1,0,30,-12.100000000000001,-4.3,7,0,54.38,792,0.16,166.43,0.4,75,1.2000000000000002
2021,1,1,1,0,-12.4,-4.4,8,0,53.63,792,0.16,163.01,0.4,78,1.2000000000000002
2021,1,1,1,30,-12.4,-4.3,8,0,53.230000000000004,792,0.16,158.15,0.4,76,1.1
2021,1,1,2,0,-12.700000000000001,-4.2,8,0,51.77,793,0.16,152.63,0.30000000000000004,74,1.1
2021,1,1,2,30,-12.700000000000001,-4.1000000000000005,8,0,51.38,793,0.16,146.78,0.30000000000000004,68,1.1
2021,1,1,3,0,-12.9,-4,8,0,50.2,793,0.16,140.78,0.30000000000000004,61,1
2021,1,1,3,30,-12.9,-4.1000000000000005,8,0,50.57,793,0.16,134.71,0.30000000000000004,57,1
2021,1,1,4,0,-13.100000000000001,-4.1000000000000005,1,0,49.77,794,0.16,128.62,0.30000000000000004,52,1
2021,1,1,4,30,-13.100000000000001,-4.2,4,0,50.15,794,0.16,122.55,0.30000000000000004,50,0.9
2021,1,1,5,0,-13.200000000000001,-4.4,4,0,50.09,794,0.16,116.52,0.30000000000000004,47,0.9
2021,1,1,5,30,-13.200000000000001,-4.6000000000000005,4,0,50.92,795,0.16,110.57000000000001,0.30000000000000004,45,0.9
2021,1,1,6,0,-13.5,-4.800000000000001,4,0,50.660000000000004,795,0.16,104.72,0.30000000000000004,43,0.9
2021,1,1,6,30,-13.5,-5,8,0,51.5,796,0.16,98.99000000000001,0.30000000000000004,39,0.9
2021,1,1,7,0,-13.5,-5.2,8,0,52.2,796,0.16,93.42,0.30000000000000004,36,0.9
2021,1,1,7,30,-13.5,-4.1000000000000005,4,13,48.04,796,0.16,87.81,0.2,34,1
2021,1,1,8,0,-12.5,-3,4,60,48.01,797,0.16,82.82000000000001,0.2,31,1
2021,1,1,8,30,-12.5,-1.5,8,139,42.980000000000004,797,0.16,78.02,0.2,43,1.2000000000000002
2021,1,1,9,0,-12.9,-0.1,8,269,37.36,797,0.16,73.56,0.2,54,1.3
2021,1,1,9,30,-12.9,1.1,0,380,34.300000000000004,798,0.16,69.51,0.2,63,1.4000000000000001
2021,1,1,10,0,-14.100000000000001,2.3000000000000003,8,421,28.57,798,0.16,65.97,0.2,72,1.5
2021,1,1,10,30,-14.100000000000001,3,8,456,27.19,798,0.16,63.03,0.2,78,1.2000000000000002
2021,1,1,11,0,-15.100000000000001,3.7,8,451,23.97,797,0.16,60.78,0.2,85,1
2021,1,1,11,30,-15.100000000000001,4.1000000000000005,8,433,23.3,797,0.16,59.29,0.2,102,0.7000000000000001
2021,1,1,12,0,-15.600000000000001,4.6000000000000005,7,435,21.46,797,0.16,58.620000000000005,0.30000000000000004,119,0.5
2021,1,1,12,30,-15.600000000000001,4.7,7,385,21.31,797,0.16,58.82,0.30000000000000004,170,0.5
2021,1,1,13,0,-16.2,4.9,7,391,19.990000000000002,797,0.16,59.85,0.30000000000000004,221,0.5
2021,1,1,13,30,-16.2,4.800000000000001,7,377,20.13,797,0.16,61.690000000000005,0.30000000000000004,236,0.7000000000000001
2021,1,1,14,0,-15.5,4.6000000000000005,7,345,21.76,797,0.16,64.26,0.30000000000000004,251,1
2021,1,1,14,30,-15.5,4,7,222,22.69,797,0.16,67.48,0.30000000000000004,253,0.9
2021,1,1,15,0,-10.700000000000001,3.3000000000000003,7,201,35.160000000000004,798,0.16,71.26,0.4,254,0.8
2021,1,1,15,30,-10.700000000000001,1.5,7,124,39.96,798,0.16,75.5,0.4,253,0.9
2021,1,1,16,0,-10.700000000000001,-0.30000000000000004,7,77,45.29,798,0.16,80.12,0.4,252,1
2021,1,1,16,30,-10.700000000000001,-0.30000000000000004,4,31,45.29,798,0.16,85.04,0.4,252,1
2021,1,1,17,0,-12.8,-2.5,4,0,45.06,799,0.17,89.96000000000001,0.4,260,1.2000000000000002
2021,1,1,17,30,-12.8,-2.8000000000000003,7,0,46.07,799,0.17,95.88,0.4,266,1.2000000000000002
2021,1,1,18,0,-12.9,-3.2,7,0,46.980000000000004,799,0.17,101.52,0.5,272,1.2000000000000002
2021,1,1,18,30,-12.9,-3.5,4,0,48.04,799,0.17,107.31,0.5,280,1.2000000000000002
2021,1,1,19,0,-12.9,-3.7,4,0,48.92,800,0.17,113.21000000000001,0.5,288,1.1
2021,1,1,19,30,-12.9,-3.8000000000000003,7,0,49.29,800,0.17,119.2,0.5,295,1.1
2021,1,1,20,0,-12.5,-3.9000000000000004,7,0,51.06,800,0.17,125.25,0.5,303,1.1
2021,1,1,20,30,-12.5,-3.7,7,0,50.31,800,0.17,131.33,0.5,308,1
2021,1,1,21,0,-12.100000000000001,-3.6,7,0,51.93,800,0.17,137.42000000000002,0.5,313,1
2021,1,1,21,30,-12.100000000000001,-3.6,4,0,51.93,800,0.17,143.46,0.5,313,1.1
2021,1,1,22,0,-11.9,-3.7,4,0,52.95,800,0.17,149.4,0.5,313,1.1
2021,1,1,22,30,-11.9,-4,4,0,54.15,800,0.17,155.12,0.5,311,1.1
2021,1,1,23,0,-12,-4.3,7,0,55.01,799,0.17,160.4,0.6000000000000001,310,1.1
2021,1,1,23,30,-12,-4.7,7,0,56.7,799,0.17,164.72,0.6000000000000001,309,1.2000000000000002
2021,1,2,0,0,-12.100000000000001,-5.2,0,0,58.230000000000004,799,0.17,167.08,0.5,308,1.2000000000000002
2021,1,2,0,30,-12.100000000000001,-5.4,0,0,59.120000000000005,799,0.17,166.38,0.5,309,1.2000000000000002
2021,1,2,1,0,-12.200000000000001,-5.7,0,0,60.35,799,0.17,163.01,0.5,311,1.2000000000000002
2021,1,2,1,30,-12.200000000000001,-5.800000000000001,0,0,60.82,799,0.17,158.18,0.5,313,1.2000000000000002
2021,1,2,2,0,-12.100000000000001,-6,1,0,62.11,799,0.17,152.67000000000002,0.5,316,1.2000000000000002
2021,1,2,2,30,-12.100000000000001,-6.2,4,0,63.07,799,0.17,146.83,0.5,319,1.2000000000000002
2021,1,2,3,0,-12.100000000000001,-6.4,0,0,64.11,799,0.17,140.83,0.5,322,1.2000000000000002
2021,1,2,3,30,-12.100000000000001,-6.6000000000000005,0,0,65.1,799,0.17,134.76,0.5,325,1.2000000000000002
2021,1,2,4,0,-12,-6.800000000000001,0,0,66.75,799,0.17,128.67000000000002,0.5,328,1.2000000000000002
2021,1,2,4,30,-12,-6.9,4,0,67.27,799,0.17,122.60000000000001,0.4,329,1.2000000000000002
2021,1,2,5,0,-11.8,-7.1000000000000005,1,0,69.35000000000001,799,0.17,116.57000000000001,0.4,329,1.1
2021,1,2,5,30,-11.700000000000001,-7.2,0,0,69.98,800,0.17,110.61,0.4,327,1.1
2021,1,2,6,0,-11.5,-7.4,0,0,72.24,800,0.17,104.76,0.4,324,1.1
2021,1,2,6,30,-11.5,-7.2,0,0,71.13,800,0.17,99.02,0.30000000000000004,319,1.2000000000000002
2021,1,2,7,0,-11.200000000000001,-7,0,0,71.8,800,0.17,93.45,0.30000000000000004,315,1.3
2021,1,2,7,30,-11.200000000000001,-5.5,0,29,64.03,800,0.17,87.83,0.30000000000000004,311,1.9000000000000001
2021,1,2,8,0,-10.100000000000001,-4,0,111,62.54,800,0.17,82.83,0.30000000000000004,307,2.4000000000000004
2021,1,2,8,30,-10.100000000000001,-2.5,0,203,55.92,800,0.17,78.03,0.30000000000000004,300,3.1
2021,1,2,9,0,-8.6,-1,0,293,56.13,800,0.17,73.55,0.30000000000000004,293,3.8000000000000003
2021,1,2,9,30,-8.6,0,0,376,52.19,800,0.17,69.49,0.30000000000000004,293,4.1000000000000005
2021,1,2,10,0,-8.1,1,0,447,50.59,799,0.17,65.94,0.30000000000000004,293,4.5
2021,1,2,10,30,-8.1,1.7000000000000002,0,506,48.11,799,0.17,62.99,0.30000000000000004,294,4.6000000000000005
2021,1,2,11,0,-8.3,2.4000000000000004,0,548,45.2,798,0.17,60.72,0.30000000000000004,294,4.7
2021,1,2,11,30,-8.3,2.9000000000000004,0,577,43.63,798,0.17,59.21,0.30000000000000004,296,4.800000000000001
2021,1,2,12,0,-8.700000000000001,3.4000000000000004,0,589,40.910000000000004,797,0.17,58.54,0.30000000000000004,297,4.9
2021,1,2,12,30,-8.700000000000001,3.6,0,585,40.34,797,0.17,58.71,0.30000000000000004,297,4.9
2021,1,2,13,0,-9,3.8000000000000003,0,565,38.77,797,0.17,59.74,0.30000000000000004,298,4.9
2021,1,2,13,30,-9,3.7,0,529,39.04,797,0.17,61.57,0.30000000000000004,299,4.800000000000001
2021,1,2,14,0,-9.3,3.5,0,475,38.69,797,0.17,64.14,0.4,299,4.7
2021,1,2,14,30,-9.3,2.9000000000000004,0,411,40.36,797,0.17,67.35,0.4,300,4.4
2021,1,2,15,0,-9.4,2.3000000000000003,7,311,41.69,797,0.17,71.12,0.5,302,4
2021,1,2,15,30,-9.4,1.2000000000000002,7,162,45.1,797,0.17,75.36,0.5,303,3.4000000000000004
2021,1,2,16,0,-9.4,0.1,7,96,48.910000000000004,797,0.17,79.98,0.5,305,2.8000000000000003
2021,1,2,16,30,-9.4,0.1,7,46,48.910000000000004,797,0.17,84.9,0.5,305,2.8000000000000003
2021,1,2,17,0,-9.8,-2.2,8,0,55.85,798,0.17,89.84,0.5,311,2.2
2021,1,2,17,30,-9.8,-2.9000000000000004,7,0,58.82,798,0.17,95.74000000000001,0.4,315,2.1
2021,1,2,18,0,-10.100000000000001,-3.6,7,0,60.86,798,0.17,101.38,0.4,318,2
2021,1,2,18,30,-10.100000000000001,-4.1000000000000005,0,0,63.18,798,0.17,107.17,0.4,322,2
2021,1,2,19,0,-10.200000000000001,-4.5,0,0,64.67,798,0.17,113.07000000000001,0.30000000000000004,325,2
2021,1,2,19,30,-10.200000000000001,-4.800000000000001,0,0,66.15,798,0.17,119.06,0.30000000000000004,327,2
2021,1,2,20,0,-10.200000000000001,-5.2,0,0,67.73,798,0.17,125.11,0.30000000000000004,329,2
2021,1,2,20,30,-10.200000000000001,-5.300000000000001,0,0,68.25,798,0.17,131.19,0.30000000000000004,330,2
2021,1,2,21,0,-10.4,-5.5,0,0,68.54,798,0.17,137.28,0.2,331,2.1
2021,1,2,21,30,-10.4,-5.7,0,0,69.59,798,0.17,143.32,0.2,331,2
2021,1,2,22,0,-10.5,-5.9,0,0,69.71000000000001,798,0.17,149.26,0.2,332,1.9000000000000001
2021,1,2,22,30,-10.5,-6.1000000000000005,0,0,70.78,798,0.17,154.98,0.30000000000000004,333,1.9000000000000001
2021,1,2,23,0,-10.700000000000001,-6.300000000000001,0,0,70.96000000000001,798,0.17,160.26,0.30000000000000004,334,1.9000000000000001
2021,1,2,23,30,-10.700000000000001,-6.4,0,0,71.5,798,0.17,164.59,0.30000000000000004,335,1.9000000000000001
2021,1,3,0,0,-10.8,-6.6000000000000005,0,0,71.86,798,0.17,166.97,0.30000000000000004,336,2
2021,1,3,0,30,-10.8,-6.7,0,0,72.41,798,0.17,166.32,0.30000000000000004,337,2
2021,1,3,1,0,-10.9,-6.800000000000001,0,0,72.49,798,0.17,163,0.30000000000000004,338,2
2021,1,3,1,30,-10.9,-6.800000000000001,0,0,72.49,798,0.17,158.20000000000002,0.30000000000000004,339,1.9000000000000001
2021,1,3,2,0,-11,-6.9,0,0,72.52,798,0.17,152.70000000000002,0.30000000000000004,339,1.8
2021,1,3,2,30,-11,-7,1,0,73.08,798,0.17,146.87,0.30000000000000004,340,1.7000000000000002
2021,1,3,3,0,-11.100000000000001,-7.2,0,0,73.41,797,0.17,140.88,0.30000000000000004,340,1.6
2021,1,3,3,30,-11.100000000000001,-7.2,0,0,73.41,797,0.17,134.81,0.30000000000000004,339,1.6
2021,1,3,4,0,-11.3,-7.300000000000001,0,0,73.15,797,0.17,128.72,0.30000000000000004,338,1.6
2021,1,3,4,30,-11.3,-7.300000000000001,0,0,73.24,798,0.17,122.64,0.4,335,1.6
2021,1,3,5,0,-11.4,-7.300000000000001,0,0,72.51,798,0.17,116.61,0.4,332,1.5
2021,1,3,5,30,-11.4,-7.5,0,0,73.64,798,0.17,110.65,0.4,329,1.5
2021,1,3,6,0,-11.5,-7.6000000000000005,0,0,73.35000000000001,798,0.17,104.79,0.4,327,1.4000000000000001
2021,1,3,6,30,-11.5,-7.4,0,0,72.23,798,0.17,99.06,0.5,324,1.5
2021,1,3,7,0,-11.600000000000001,-7.2,0,0,70.68,799,0.17,93.48,0.5,322,1.5
2021,1,3,7,30,-11.600000000000001,-5.6000000000000005,0,28,62.54,799,0.17,87.85000000000001,0.5,323,1.9000000000000001
2021,1,3,8,0,-11,-3.9000000000000004,0,106,57.93,799,0.17,82.84,0.6000000000000001,323,2.2
2021,1,3,8,30,-11,-2.3000000000000003,0,196,51.43,799,0.17,78.02,0.6000000000000001,318,2.5
