Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1844828,-,b'New Mexico',b'United States',35.66,-106.07,-7,1951,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,Dew Point,Temperature,Cloud Type,GHI,Relative Humidity,Pressure,Surface Albedo,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed
2021,1,1,0,0,-12.200000000000001,-4.1000000000000005,4,0,53.29,795,0.18,167.20000000000002,0.4,72,1.2000000000000002
2021,1,1,0,30,-12.200000000000001,-4.1000000000000005,7,0,53.29,795,0.18,166.43,0.4,75,1.2000000000000002
2021,1,1,1,0,-12.4,-4.1000000000000005,8,0,52.32,795,0.18,163,0.4,78,1.2000000000000002
2021,1,1,1,30,-12.4,-4.1000000000000005,7,0,52.32,795,0.18,158.14000000000001,0.4,76,1.1
2021,1,1,2,0,-12.700000000000001,-4,8,0,50.980000000000004,795,0.18,152.6,0.30000000000000004,74,1.1
2021,1,1,2,30,-12.600000000000001,-3.9000000000000004,7,0,50.660000000000004,796,0.18,146.75,0.30000000000000004,68,1.1
2021,1,1,3,0,-12.8,-3.8000000000000003,8,0,49.59,796,0.18,140.75,0.30000000000000004,61,1
2021,1,1,3,30,-12.8,-3.9000000000000004,8,0,49.96,796,0.18,134.68,0.30000000000000004,57,1
2021,1,1,4,0,-13,-3.9000000000000004,0,0,49.14,796,0.18,128.59,0.30000000000000004,52,0.9
2021,1,1,4,30,-13,-4,1,0,49.58,797,0.18,122.51,0.30000000000000004,50,0.9
2021,1,1,5,0,-13.200000000000001,-4.1000000000000005,1,0,49.17,797,0.18,116.49000000000001,0.30000000000000004,47,0.9
2021,1,1,5,30,-13.200000000000001,-4.4,4,0,50.36,798,0.18,110.53,0.30000000000000004,45,0.9
2021,1,1,6,0,-13.4,-4.6000000000000005,4,0,50.11,798,0.18,104.68,0.30000000000000004,43,0.9
2021,1,1,6,30,-13.4,-4.7,7,0,50.49,798,0.18,98.95,0.30000000000000004,39,0.9
2021,1,1,7,0,-13.4,-4.9,7,0,51.26,799,0.18,93.38,0.30000000000000004,36,0.9
2021,1,1,7,30,-13.4,-3.8000000000000003,8,17,47.19,799,0.18,87.78,0.2,34,1
2021,1,1,8,0,-12.4,-2.8000000000000003,4,60,47.46,799,0.18,82.78,0.2,31,1
2021,1,1,8,30,-12.4,-1.3,8,139,42.54,800,0.18,77.98,0.2,43,1.2000000000000002
2021,1,1,9,0,-13,0.2,8,268,36.42,800,0.18,73.52,0.2,54,1.3
2021,1,1,9,30,-13,1.3,0,381,33.65,800,0.18,69.48,0.2,63,1.4000000000000001
2021,1,1,10,0,-14.200000000000001,2.5,8,375,27.96,801,0.18,65.94,0.2,72,1.5
2021,1,1,10,30,-14.200000000000001,3.2,0,512,26.57,800,0.18,63,0.2,78,1.3
2021,1,1,11,0,-15.200000000000001,3.9000000000000004,8,427,23.43,800,0.18,60.75,0.2,85,1
2021,1,1,11,30,-15.200000000000001,4.3,8,445,22.78,800,0.18,59.26,0.2,102,0.8
2021,1,1,12,0,-15.8,4.800000000000001,7,377,20.92,800,0.18,58.6,0.30000000000000004,119,0.5
2021,1,1,12,30,-15.8,4.9,7,366,20.78,800,0.18,58.800000000000004,0.30000000000000004,170,0.5
2021,1,1,13,0,-16.400000000000002,5.1000000000000005,7,413,19.490000000000002,800,0.18,59.84,0.30000000000000004,221,0.5
2021,1,1,13,30,-16.400000000000002,5,7,325,19.63,800,0.18,61.690000000000005,0.30000000000000004,236,0.7000000000000001
2021,1,1,14,0,-15.600000000000001,4.800000000000001,7,330,21.17,800,0.18,64.26,0.30000000000000004,251,1
2021,1,1,14,30,-15.600000000000001,4.2,6,188,22.07,800,0.18,67.49,0.30000000000000004,253,0.9
2021,1,1,15,0,-10.700000000000001,3.5,7,161,34.56,800,0.18,71.26,0.4,254,0.8
2021,1,1,15,30,-10.700000000000001,1.7000000000000002,7,116,39.31,801,0.18,75.51,0.4,253,0.9
2021,1,1,16,0,-10.700000000000001,-0.1,7,68,44.59,801,0.18,80.14,0.4,252,1
2021,1,1,16,30,-10.700000000000001,-0.1,4,24,44.59,801,0.18,85.05,0.4,252,1
2021,1,1,17,0,-12.8,-2.3000000000000003,7,0,44.43,801,0.19,89.98,0.4,260,1.2000000000000002
2021,1,1,17,30,-12.8,-2.6,7,0,45.49,802,0.19,95.9,0.4,266,1.2000000000000002
2021,1,1,18,0,-12.9,-3,7,0,46.45,802,0.19,101.55,0.5,272,1.2000000000000002
