Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Solar Zenith Angle,Cloud Type,Precipitable Water,Wind Direction
2017,1,1,0,0,-5,0.065,3.1,80,-3,990,0,161.04,1,0.504,278.7
2017,1,1,0,30,-5,0.065,2.9000000000000004,80,-3,990,0,159.65,1,0.492,278.7
2017,1,1,1,0,-6,0.065,2.8000000000000003,78.09,-3,990,0,156.61,1,0.481,265.40000000000003
2017,1,1,1,30,-6,0.065,2.9000000000000004,78.10000000000001,-3,990,0,152.47,4,0.47600000000000003,265.40000000000003
2017,1,1,2,0,-6,0.065,3,77.83,-3,990,0,147.68,1,0.47100000000000003,249.9
2017,1,1,2,30,-6,0.065,3.1,77.84,-3,990,0,142.5,1,0.46900000000000003,249.9
2017,1,1,3,0,-6,0.065,3.3000000000000003,78.79,-3,990,0,137.1,1,0.467,241
2017,1,1,3,30,-6,0.065,3.5,78.81,-3,990,0,131.58,1,0.463,241
2017,1,1,4,0,-5,0.065,3.8000000000000003,86.34,-4,990,0,126,1,0.459,233.5
2017,1,1,4,30,-5,0.065,4.1000000000000005,86.37,-4,990,0,120.43,1,0.45,233.5
2017,1,1,5,0,-5,0.065,4.4,88.10000000000001,-4,990,0,114.89,1,0.442,226.5
2017,1,1,5,30,-5,0.065,4.6000000000000005,88.13,-4,990,0,109.42,4,0.434,226.5
2017,1,1,6,0,-5,0.065,4.800000000000001,89.76,-4,990,0,104.06,1,0.426,221.9
2017,1,1,6,30,-5,0.065,4.800000000000001,89.78,-4,990,0,98.84,1,0.422,221.9
2017,1,1,7,0,-5,0.065,4.800000000000001,91.05,-4,990,0,93.79,1,0.419,220.60000000000002
2017,1,1,7,30,-5,0.065,4.9,84.54,-3,990,13,88.97,4,0.42,220.60000000000002
2017,1,1,8,0,-4,0.065,5,86.07000000000001,-3,990,74,84.41,4,0.422,222.70000000000002
2017,1,1,8,30,-4,0.065,4.6000000000000005,79.96000000000001,-2,990,147,80.17,1,0.432,222.70000000000002
2017,1,1,9,0,-4,0.065,4.2,81.38,-2,990,220,76.32000000000001,1,0.442,225
2017,1,1,9,30,-4,0.065,3.9000000000000004,75.63,-1,990,286,72.9,1,0.457,225
2017,1,1,10,0,-4,0.065,3.6,70.85000000000001,0,990,343,70.01,1,0.47400000000000003,219.8
2017,1,1,10,30,-4,0.065,3.7,70.84,0,990,388,67.69,1,0.494,219.8
2017,1,1,11,0,-4,0.065,3.9000000000000004,66.66,1,990,420,66.03,1,0.514,208
2017,1,1,11,30,-4,0.065,4.1000000000000005,66.65,1,990,438,65.07000000000001,1,0.535,208
2017,1,1,12,0,-4,0.065,4.3,63.39,2,990,442,64.84,1,0.556,199.70000000000002
2017,1,1,12,30,-4,0.065,4.1000000000000005,63.38,2,990,431,65.35,1,0.578,199.70000000000002
2017,1,1,13,0,-4,0.065,4,63.17,2,990,406,66.58,1,0.6,194.8
