Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Solar Zenith Angle,Cloud Type,Precipitable Water,Wind Direction
2019,1,1,0,0,0.1,0.11,6.800000000000001,92.81,1.1,991,0,161.08,4,1.2000000000000002,326
2019,1,1,0,30,0.1,0.11,6.7,95.03,0.8,993,0,159.67000000000002,4,1.2000000000000002,326
2019,1,1,1,0,-0.7000000000000001,0.11,6.7,91.61,0.5,994,0,156.61,4,1.1,326
2019,1,1,1,30,-0.7000000000000001,0.11,6.6000000000000005,93.71000000000001,0.2,995,0,152.47,4,1.1,325
2019,1,1,2,0,-1.5,0.11,6.5,90.29,-0.1,996,0,147.67000000000002,4,1,325
2019,1,1,2,30,-1.5,0.11,6.7,91.7,-0.30000000000000004,997,0,142.49,4,1,328
2019,1,1,3,0,-2.1,0.11,6.800000000000001,89.15,-0.5,997,0,137.09,4,0.9,332
2019,1,1,3,30,-2.1,0.11,6.9,89.24,-0.5,998,0,131.57,4,0.9,337
2019,1,1,4,0,-2.4000000000000004,0.11,7,87.64,-0.6000000000000001,998,0,126,4,0.9,341
2019,1,1,4,30,-2.4000000000000004,0.11,7,88.28,-0.7000000000000001,998,0,120.42,4,0.9,345
2019,1,1,5,0,-2.6,0.11,6.9,86.78,-0.7000000000000001,999,0,114.88,4,0.9,349
2019,1,1,5,30,-2.6,0.11,6.7,87.41,-0.8,999,0,109.42,4,0.9,351
2019,1,1,6,0,-2.8000000000000003,0.11,6.4,86.28,-0.8,1000,0,104.06,4,0.9,353
2019,1,1,6,30,-2.8000000000000003,0.11,6,86.28,-0.8,1000,0,98.84,4,0.9,352
2019,1,1,7,0,-2.9000000000000004,0.11,5.7,85.61,-0.8,1001,0,93.8,4,0.9,352
2019,1,1,7,30,-2.9000000000000004,0.11,5.4,85.07000000000001,-0.7000000000000001,1002,3,88.61,4,0.9,351
2019,1,1,8,0,-2.9000000000000004,0.11,5.2,84.06,-0.5,1002,10,84.27,4,0.9,350
2019,1,1,8,30,-2.9000000000000004,0.11,5,82.85000000000001,-0.30000000000000004,1002,18,80.10000000000001,4,0.9,353
