Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Solar Zenith Angle,Cloud Type,Precipitable Water,Wind Direction
2011,1,1,0,0,0,0.866,5.800000000000001,91.84,2,980,0,161.09,7,1.831,255.3
2011,1,1,0,30,0,0.866,5,91.8,2,980,0,159.67000000000002,7,1.742,255.3
2011,1,1,1,0,0,0.866,4.2,88.09,2,980,0,156.62,4,1.653,238.3
2011,1,1,1,30,0,0.866,5.2,88.17,2,980,0,152.47,7,1.516,238.3
2011,1,1,2,0,0,0.866,6.2,87.08,2,980,0,147.67000000000002,3,1.379,224.5
2011,1,1,2,30,0,0.866,6.7,93.57000000000001,1,980,0,142.49,4,1.187,224.5
2011,1,1,3,0,-1,0.866,7.300000000000001,81.76,1,980,0,137.08,7,0.995,233.9
2011,1,1,3,30,-1,0.866,7.6000000000000005,87.87,0,980,0,131.56,4,0.859,233.9
2011,1,1,4,0,-4,0.866,7.9,74.44,0,980,0,125.99000000000001,1,0.723,248.5
2011,1,1,4,30,-4,0.866,8,80.07000000000001,-1,980,0,120.41,8,0.668,248.5
2011,1,1,5,0,-6,0.866,8.200000000000001,73.27,-2,980,0,114.87,7,0.614,252.70000000000002
2011,1,1,5,30,-6,0.866,8.3,73.32000000000001,-2,980,0,109.4,8,0.587,252.70000000000002
2011,1,1,6,0,-7,0.866,8.4,69.83,-3,980,0,104.04,0,0.56,247.5
2011,1,1,6,30,-7,0.866,8.8,69.86,-3,980,0,98.83,4,0.5700000000000001,247.5
2011,1,1,7,0,-8,0.866,9.200000000000001,69.24,-4,980,0,93.79,4,0.58,246.5
2011,1,1,7,30,-8,0.866,9.600000000000001,69.25,-4,980,3,88.96000000000001,4,0.598,246.5
2011,1,1,8,0,-9,0.866,10.100000000000001,64.14,-4,980,19,84.41,4,0.616,247.9
2011,1,1,8,30,-9,0.866,10.3,64.16,-4,990,39,80.18,4,0.606,247.9
2011,1,1,9,0,-10,0.866,10.700000000000001,60.57,-4,990,72,76.33,4,0.596,245.20000000000002
2011,1,1,9,30,-10,0.866,10.8,60.58,-4,990,120,72.92,4,0.5720000000000001,245.20000000000002
2011,1,1,10,0,-10,0.866,11,58.4,-4,990,161,70.03,4,0.548,243.60000000000002
2011,1,1,10,30,-10,0.866,11.100000000000001,58.39,-4,990,203,67.72,4,0.511,243.60000000000002
2011,1,1,11,0,-11,0.866,11.200000000000001,57.67,-4,990,278,66.07000000000001,4,0.47400000000000003,245.10000000000002
2011,1,1,11,30,-11,0.866,11.200000000000001,53.52,-3,990,292,65.11,8,0.427,245.10000000000002
2011,1,1,12,0,-11,0.866,11.3,53.67,-3,990,403,64.88,8,0.38,248.10000000000002
