Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Solar Zenith Angle,Cloud Type,Precipitable Water,Wind Direction
2008,1,1,0,0,-2,0.866,9.200000000000001,85.98,0,980,0,161.11,7,0.8130000000000001,329
2008,1,1,0,30,-2,0.866,9.1,86.04,0,980,0,159.68,7,0.795,329
2008,1,1,1,0,-2,0.866,9.1,87.27,-1,980,0,156.62,4,0.778,323.20000000000005
2008,1,1,1,30,-2,0.866,8.9,87.33,-1,990,0,152.47,4,0.759,323.20000000000005
2008,1,1,2,0,-3,0.866,8.8,87.74,-2,990,0,147.67000000000002,4,0.74,315.90000000000003
2008,1,1,2,30,-3,0.866,8.6,87.78,-2,990,0,142.48,4,0.722,315.90000000000003
2008,1,1,3,0,-4,0.866,8.4,88.42,-3,990,0,137.07,7,0.704,308.8
2008,1,1,3,30,-4,0.866,8.3,88.47,-3,990,0,131.55,7,0.6890000000000001,308.8
2008,1,1,4,0,-5,0.866,8.3,84.01,-3,990,0,125.98,7,0.674,304.1
2008,1,1,4,30,-5,0.866,8.3,84.05,-3,990,0,120.4,7,0.661,304.1
2008,1,1,5,0,-5,0.866,8.3,87.33,-4,990,0,114.86,4,0.648,302.90000000000003
2008,1,1,5,30,-5,0.866,8.200000000000001,87.37,-4,990,0,109.4,4,0.635,302.90000000000003
2008,1,1,6,0,-6,0.866,8.200000000000001,85.27,-4,990,0,104.04,4,0.623,303.2
2008,1,1,6,30,-6,0.866,8,85.28,-4,990,0,98.82000000000001,4,0.61,303.2
2008,1,1,7,0,-6,0.866,7.9,83.47,-4,990,0,93.78,4,0.597,303.3
2008,1,1,7,30,-6,0.866,7.7,83.5,-4,990,6,88.96000000000001,7,0.585,303.3
2008,1,1,8,0,-6,0.866,7.5,82.21000000000001,-4,990,42,84.41,4,0.5740000000000001,303.8
2008,1,1,8,30,-6,0.866,7.300000000000001,82.23,-4,990,89,80.18,7,0.5640000000000001,303.8
2008,1,1,9,0,-6,0.866,7.2,81.74,-4,990,44,76.33,4,0.555,305.2
