Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Solar Zenith Angle,Cloud Type,Precipitable Water,Wind Direction
2005,1,1,0,0,-4,0.065,5,72.66,0,1000,0,161.05,4,0.8130000000000001,349.1
2005,1,1,0,30,-4,0.065,4.800000000000001,72.68,0,1000,0,159.66,4,0.835,349.1
2005,1,1,1,0,-4,0.065,4.7,72.31,0,1000,0,156.61,4,0.857,359.5
2005,1,1,1,30,-4,0.065,4.6000000000000005,72.33,0,1000,0,152.48,4,0.874,359.5
2005,1,1,2,0,-4,0.065,4.6000000000000005,73,0,1000,0,147.68,1,0.891,11.100000000000001
2005,1,1,2,30,-4,0.065,4.5,73.01,0,1000,0,142.5,4,0.903,11.100000000000001
2005,1,1,3,0,-3,0.065,4.5,74.75,0,1000,0,137.1,4,0.915,19.700000000000003
2005,1,1,3,30,-3,0.065,4.5,74.77,0,1000,0,131.58,4,0.926,19.700000000000003
2005,1,1,4,0,-3,0.065,4.5,76.8,0,1000,0,126.01,4,0.9380000000000001,26.5
2005,1,1,4,30,-3,0.065,4.5,76.82000000000001,0,1000,0,120.43,4,0.9560000000000001,26.5
2005,1,1,5,0,-3,0.065,4.6000000000000005,78.89,0,1000,0,114.89,4,0.975,35.2
2005,1,1,5,30,-3,0.065,4.6000000000000005,78.92,0,1000,0,109.42,1,1.002,35.2
2005,1,1,6,0,-2,0.065,4.6000000000000005,81.60000000000001,0,1000,0,104.06,4,1.03,45.800000000000004
2005,1,1,6,30,-2,0.065,4.7,81.61,0,1000,0,98.84,4,1.065,45.800000000000004
2005,1,1,7,0,-2,0.065,4.9,84.48,0,1000,0,93.8,7,1.101,56.5
2005,1,1,7,30,-2,0.065,5.300000000000001,84.49,0,1000,5,88.97,4,1.143,56.5
2005,1,1,8,0,-1,0.065,5.800000000000001,81.43,1,1000,30,84.42,7,1.185,68.2
2005,1,1,8,30,-1,0.065,6,81.44,1,1000,60,80.18,4,1.23,68.2
2005,1,1,9,0,-1,0.065,6.300000000000001,83.02,1,1000,137,76.32000000000001,7,1.276,78.60000000000001
2005,1,1,9,30,-1,0.065,6.1000000000000005,83.05,1,1000,118,72.91,4,1.359,78.60000000000001
2005,1,1,10,0,-1,0.065,5.9,77.51,2,1000,180,70.01,4,1.442,81.80000000000001
2005,1,1,10,30,-1,0.065,6,77.48,2,1000,271,67.7,7,1.549,81.80000000000001
2005,1,1,11,0,-1,0.065,6.1000000000000005,77.08,2,1000,220,66.04,7,1.657,80.60000000000001
2005,1,1,11,30,-1,0.065,6.4,77.02,2,1000,173,65.08,7,1.741,80.60000000000001
2005,1,1,12,0,-1,0.065,6.800000000000001,76.16,2,1000,112,64.84,7,1.825,82.80000000000001
2005,1,1,12,30,-1,0.065,6.9,76.13,2,1000,66,65.35,7,1.9140000000000001,82.80000000000001
2005,1,1,13,0,-1,0.065,7,75.77,2,1000,41,66.59,7,2.003,83.5
2005,1,1,13,30,-1,0.065,6.7,75.76,2,1000,51,68.5,7,2.142,83.5
2005,1,1,14,0,-1,0.065,6.4,77.25,2,1000,124,71.04,7,2.282,78.7
2005,1,1,14,30,-1,0.065,6.1000000000000005,82.99,1,1000,85,74.14,7,2.355,78.7
2005,1,1,15,0,0,0.065,5.800000000000001,88.49,1,1000,76,77.73,7,2.428,76.3
2005,1,1,15,30,0,0.065,5.800000000000001,88.48,1,1000,45,81.74,7,2.426,76.3
2005,1,1,16,0,0,0.065,5.800000000000001,94.08,1,1000,17,86.10000000000001,7,2.4250000000000003,80.60000000000001
2005,1,1,16,30,0,0.065,6.1000000000000005,94.04,1,1000,0,90.76,6,2.263,80.60000000000001
2005,1,1,17,0,0,0.065,6.4,97.38,1,1000,0,95.68,6,2.101,89.9
2005,1,1,17,30,0,0.065,6.5,97.36,1,1000,0,100.79,7,2.025,89.9
2005,1,1,18,0,0,0.065,6.6000000000000005,98.59,1,1000,0,106.07000000000001,7,1.95,105.30000000000001
2005,1,1,18,30,0,0.065,6.9,98.54,1,1000,0,111.47,7,2.032,105.30000000000001
2005,1,1,19,0,0,0.065,7.2,92.55,2,1000,0,116.97,6,2.115,114.4
2005,1,1,19,30,0,0.065,7.2,92.49,2,1000,0,122.53,6,2.322,114.4
2005,1,1,20,0,1,0.065,7.2,94.66,2,1000,0,128.11,6,2.529,122.7
2005,1,1,20,30,1,0.065,6.7,94.63,2,1000,0,133.66,6,2.69,122.7
2005,1,1,21,0,2,0.065,6.300000000000001,100,2,1000,0,139.15,6,2.852,139.6
2005,1,1,21,30,2,0.065,6.1000000000000005,100,2,1000,0,144.47,6,2.857,139.6
2005,1,1,22,0,2,0.065,6,100,3,1000,0,149.52,6,2.862,163.4
2005,1,1,22,30,3,0.065,6.2,95.57000000000001,4,1000,0,154.1,6,2.886,163.4
2005,1,1,23,0,4,0.065,6.4,100,5,1000,0,157.86,6,2.911,179.20000000000002
2005,1,1,23,30,5,0.065,6.300000000000001,94.43,6,990,0,160.33,6,3,179.20000000000002
2005,1,2,0,0,7,0.065,6.300000000000001,100,7,990,0,160.97,7,3.09,179.70000000000002
2005,1,2,0,30,7,0.065,7.300000000000001,100,7,990,0,159.61,7,3.13,179.70000000000002
2005,1,2,1,0,8,0.065,8.3,100,8,990,0,156.6,7,3.1710000000000003,191.8
2005,1,2,1,30,8,0.065,8.8,100,8,990,0,152.48,7,3.0340000000000003,191.8
2005,1,2,2,0,9,0.065,9.4,100,9,990,0,147.70000000000002,7,2.8970000000000002,211.10000000000002
2005,1,2,2,30,9,0.065,8.8,100,9,990,0,142.53,7,2.849,211.10000000000002
2005,1,2,3,0,9,0.065,8.200000000000001,100,9,990,0,137.13,7,2.802,210.60000000000002
2005,1,2,3,30,8,0.065,7.800000000000001,100,8,990,0,131.61,7,2.754,210.60000000000002
2005,1,2,4,0,8,0.065,7.4,100,8,990,0,126.04,4,2.706,209.60000000000002
2005,1,2,4,30,8,0.065,7,100,8,990,0,120.46000000000001,1,2.694,209.60000000000002
2005,1,2,5,0,8,0.065,6.6000000000000005,100,8,990,0,114.92,4,2.682,213.20000000000002
2005,1,2,5,30,8,0.065,6.300000000000001,100,8,990,0,109.45,4,2.707,213.20000000000002
2005,1,2,6,0,8,0.065,6,100,8,990,0,104.09,4,2.733,226.3
2005,1,2,6,30,7,0.065,5.800000000000001,100,7,990,0,98.86,8,2.749,226.3
2005,1,2,7,0,7,0.065,5.7,100,7,990,0,93.81,7,2.766,246.70000000000002
2005,1,2,7,30,7,0.065,5,100,7,990,2,88.98,7,2.7520000000000002,246.70000000000002
2005,1,2,8,0,6,0.065,4.4,98.43,7,990,15,84.41,7,2.738,273.2
2005,1,2,8,30,6,0.065,3.9000000000000004,100,6,990,31,80.17,4,2.662,273.2
2005,1,2,9,0,5,0.065,3.5,96.5,6,1000,48,76.3,4,2.586,295.1
2005,1,2,9,30,4,0.065,3.7,100,5,1000,38,72.88,4,2.424,295.1
2005,1,2,10,0,4,0.065,3.9000000000000004,93.57000000000001,5,1000,47,69.97,8,2.263,309.6
2005,1,2,10,30,4,0.065,3.9000000000000004,93.56,5,1000,47,67.65,4,2.047,309.6
2005,1,2,11,0,3,0.065,4,87.5,5,1000,82,65.97,4,1.832,316.1
2005,1,2,11,30,3,0.065,3.8000000000000003,87.5,5,1000,125,64.99,4,1.6420000000000001,316.1
