Year,Month,Day,Hour,Minute,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Solar Zenith Angle,Cloud Type,Precipitable Water,Wind Direction
2014,1,1,0,0,-9,0.866,3.5,84.53,-7,1000,0,161.07,7,0.9480000000000001,34.6
2014,1,1,0,30,-9,0.866,3.7,78.28,-6,1000,0,159.66,7,0.966,34.6
2014,1,1,1,0,-8,0.866,3.9000000000000004,83.54,-6,1000,0,156.61,7,0.984,48.1
2014,1,1,1,30,-8,0.866,4.2,83.52,-5,1000,0,152.47,7,0.996,48.1
2014,1,1,2,0,-7,0.866,4.5,88.51,-5,1000,0,147.68,7,1.008,57.6
2014,1,1,2,30,-7,0.866,4.7,82.01,-5,1000,0,142.49,8,1.014,57.6
2014,1,1,3,0,-7,0.866,5,85.58,-5,1000,0,137.09,4,1.02,65.8
2014,1,1,3,30,-7,0.866,5.2,85.56,-5,1000,0,131.57,7,1.014,65.8
2014,1,1,4,0,-6,0.866,5.5,87.95,-5,1000,0,125.99000000000001,7,1.01,71.7
2014,1,1,4,30,-6,0.866,5.7,87.96000000000001,-4,1000,0,120.42,7,0.997,71.7
2014,1,1,5,0,-6,0.866,5.9,88.68,-4,1000,0,114.88,8,0.985,72.9
2014,1,1,5,30,-6,0.866,6.1000000000000005,88.7,-4,1000,0,109.41,7,0.979,72.9
2014,1,1,6,0,-6,0.866,6.300000000000001,87.76,-5,1000,0,104.05,7,0.974,72.9
2014,1,1,6,30,-6,0.866,6.5,87.77,-5,1000,0,98.83,7,0.976,72.9
2014,1,1,7,0,-7,0.866,6.800000000000001,85.76,-5,1000,0,93.79,7,0.978,72.8
2014,1,1,7,30,-7,0.866,7,85.79,-5,1000,1,88.96000000000001,7,0.984,72.8
2014,1,1,8,0,-7,0.866,7.300000000000001,83.15,-5,1000,14,84.41,7,0.991,72
2014,1,1,8,30,-7,0.866,7.4,83.15,-5,1000,30,80.18,7,0.996,72
